Date,Campaign,Channel,Stage,Conversion_Flag,Revenue,Impressions,Clicks,Leads,CTR,CPC,CPA,Country,Device,AgeGroup,Gender,Avg_Time_on_Page_sec,Bounce_Rate,Engagement_Score,Referral_Source,Video_50%,Video_75%,Video_100%,ThruPlay_Rate
2025-01-20,Black Friday,Email,Signed Up,0,0.0,808,57,6,0.0705,2.87,24.66,UK,Tablet,25-34,Other,157.61,0.2,76.21,Email,0.49,0.77,0.82,0.001
2024-12-07,Winter Campaign,Social Media,Visited Website,0,0.0,3147,433,157,0.1376,4.37,15.36,UK,Desktop,35-44,Male,28.77,0.5,55.64,Organic,0.34,0.78,0.81,0.0003
2025-01-31,Winter Campaign,Referral,Signed Up,0,0.0,1174,147,50,0.1252,2.52,12.95,USA,Tablet,35-44,Female,207.19,0.22,25.68,Social,0.47,0.91,0.97,0.0008
2025-11-07,Summer Promo,Social Media,Visited Website,0,0.0,1630,149,54,0.0914,2.24,23.85,India,Mobile,25-34,Other,94.99,0.35,72.03,Social,0.55,0.81,0.82,0.0005
2025-07-06,Summer Promo,Email,Signed Up,0,0.0,263,7,1,0.0266,1.57,37.17,India,Desktop,35-44,Male,153.9,0.52,72.73,Email,0.45,0.65,0.67,0.0025
2025-10-18,Black Friday,Referral,Signed Up,0,0.0,3544,335,137,0.0945,0.42,33.61,USA,Mobile,45-54,Male,299.38,0.64,52.94,Direct,0.67,0.68,0.93,0.0003
2024-11-28,Summer Promo,Email,Visited Website,0,0.0,858,69,27,0.0804,2.65,11.89,India,Tablet,55+,Other,77.5,0.13,18.61,Paid,0.85,0.96,0.98,0.0011
2025-05-06,Summer Promo,Email,Purchase Completed,1,353.84,1976,323,117,0.1635,3.14,33.85,Germany,Desktop,45-54,Other,175.33,0.17,18.78,Organic,0.63,0.75,0.85,0.0004
2025-09-09,Black Friday,Email,Signed Up,0,0.0,2903,175,45,0.0603,3.57,32.85,Australia,Desktop,25-34,Male,247.97,0.39,21.08,Paid,0.47,0.75,0.89,0.0003
2025-02-24,Summer Promo,Email,Purchase Completed,1,305.6,1606,120,55,0.0747,1.36,28.06,USA,Tablet,18-24,Male,198.07,0.26,25.81,Direct,0.03,0.41,0.57,0.0004
2025-11-12,Winter Campaign,Paid Ads,Signed Up,0,0.0,4659,918,239,0.197,2.34,23.94,UK,Tablet,45-54,Other,99.65,0.23,85.6,Email,0.41,0.89,0.99,0.0002
2024-12-23,Winter Campaign,Email,Signed Up,0,0.0,4207,815,349,0.1937,3.72,9.85,Australia,Mobile,55+,Other,155.52,0.33,54.61,Social,0.52,0.57,0.6,0.0001
2025-01-22,Winter Campaign,Referral,Visited Website,0,0.0,2590,279,128,0.1077,1.81,24.44,UK,Mobile,45-54,Male,137.12,0.22,15.61,Paid,0.97,0.98,0.98,0.0004
2025-01-14,Winter Campaign,Referral,Signed Up,0,0.0,372,8,3,0.0215,4.66,33.42,India,Desktop,25-34,Male,31.31,0.28,79.58,Organic,0.75,0.97,0.99,0.0027
2025-10-07,Summer Promo,Social Media,Added to Cart,0,0.0,859,102,32,0.1187,2.49,37.36,UK,Tablet,45-54,Female,190.63,0.31,78.63,Email,0.03,0.06,0.81,0.0009
2025-10-15,Black Friday,Referral,Added to Cart,0,0.0,2265,398,155,0.1757,2.88,43.53,Germany,Desktop,45-54,Male,55.94,0.34,1.64,Paid,0.7,0.71,0.94,0.0004
2025-08-09,Spring Sale,Paid Ads,Signed Up,0,0.0,1776,55,8,0.031,0.23,24.27,Australia,Mobile,35-44,Male,233.88,0.35,12.39,Organic,0.64,0.96,0.98,0.0006
2025-11-11,Summer Promo,Social Media,Signed Up,0,0.0,4861,172,45,0.0354,1.12,33.66,USA,Desktop,45-54,Female,70.08,0.61,21.22,Direct,0.79,0.94,0.98,0.0002
2025-04-20,Winter Campaign,Referral,Visited Website,0,0.0,2974,115,16,0.0387,2.87,34.71,India,Mobile,35-44,Male,28.13,0.12,56.23,Paid,0.1,0.53,0.86,0.0003
2025-07-22,Black Friday,Paid Ads,Visited Website,0,0.0,3035,365,114,0.1203,2.21,30.15,UK,Desktop,45-54,Female,274.55,0.36,76.7,Paid,0.65,0.73,0.75,0.0002
2024-12-30,Spring Sale,Social Media,Visited Website,0,0.0,4811,233,85,0.0484,0.28,15.75,UK,Tablet,25-34,Male,263.08,0.28,28.9,Paid,0.4,0.73,0.77,0.0002
2025-07-22,Summer Promo,Paid Ads,Purchase Completed,1,472.44,3967,415,54,0.1046,3.22,43.44,USA,Desktop,45-54,Female,65.21,0.38,61.66,Email,0.94,0.94,0.99,0.0002
2025-05-01,Winter Campaign,Paid Ads,Signed Up,0,0.0,3819,227,33,0.0594,3.56,25.16,India,Desktop,18-24,Male,189.98,0.18,38.4,Social,0.95,0.95,0.95,0.0002
2025-02-23,Summer Promo,Social Media,Added to Cart,0,0.0,649,55,27,0.0847,3.6,11.4,USA,Mobile,45-54,Male,228.69,0.67,61.3,Social,0.68,0.94,1.0,0.0015
2025-05-06,Black Friday,Paid Ads,Signed Up,0,0.0,1302,256,51,0.1966,2.81,36.55,USA,Desktop,18-24,Female,211.83,0.69,18.75,Organic,0.5,0.6,0.77,0.0006
2025-08-02,Spring Sale,Email,Added to Cart,0,0.0,1552,34,4,0.0219,2.39,27.69,USA,Desktop,55+,Other,136.1,0.56,32.17,Social,0.29,0.93,0.97,0.0006
2025-03-09,Summer Promo,Social Media,Added to Cart,0,0.0,4100,733,315,0.1788,2.97,23.9,India,Tablet,45-54,Male,115.68,0.66,1.77,Email,0.52,0.96,0.99,0.0002
2025-06-19,Spring Sale,Paid Ads,Visited Website,0,0.0,4801,931,288,0.1939,3.09,8.47,USA,Tablet,35-44,Male,22.33,0.55,45.36,Direct,0.89,0.92,0.95,0.0002
2025-09-16,Spring Sale,Social Media,Visited Website,0,0.0,145,19,7,0.131,3.84,45.13,UK,Mobile,55+,Female,173.94,0.16,1.63,Email,0.48,0.88,0.99,0.0068
2025-08-02,Winter Campaign,Referral,Added to Cart,0,0.0,133,7,2,0.0526,3.23,28.96,India,Desktop,25-34,Female,73.15,0.65,2.56,Paid,0.84,0.85,0.97,0.0073
2025-05-15,Spring Sale,Paid Ads,Signed Up,0,0.0,652,16,2,0.0245,3.44,6.96,USA,Desktop,25-34,Female,91.84,0.53,60.9,Email,0.84,0.98,0.99,0.0015
2025-10-11,Spring Sale,Referral,Signed Up,0,0.0,1541,105,20,0.0681,1.92,7.42,UK,Tablet,45-54,Female,141.11,0.41,45.84,Paid,0.63,0.72,0.95,0.0006
2025-08-20,Summer Promo,Email,Signed Up,0,0.0,4206,154,29,0.0366,1.28,28.31,USA,Desktop,35-44,Male,245.27,0.12,54.74,Email,0.86,0.98,1.0,0.0002
2025-02-23,Spring Sale,Referral,Signed Up,0,0.0,3007,102,33,0.0339,0.93,31.0,Australia,Desktop,18-24,Male,154.65,0.57,18.94,Paid,0.58,0.87,0.89,0.0003
2025-02-04,Spring Sale,Paid Ads,Purchase Completed,1,236.34,3406,405,187,0.1189,1.23,36.0,UK,Tablet,35-44,Other,109.49,0.36,48.6,Social,0.35,0.62,0.86,0.0003
2025-01-23,Spring Sale,Email,Signed Up,0,0.0,2900,373,158,0.1286,3.28,10.18,Germany,Tablet,35-44,Female,268.09,0.18,90.51,Organic,0.6,0.67,0.68,0.0002
2025-02-11,Spring Sale,Email,Visited Website,0,0.0,2614,423,157,0.1618,2.25,7.55,UK,Tablet,35-44,Other,148.98,0.42,10.47,Email,0.71,0.93,0.94,0.0004
2025-06-19,Black Friday,Email,Visited Website,0,0.0,3092,569,178,0.184,2.76,31.38,USA,Mobile,55+,Female,233.55,0.21,70.49,Organic,0.03,0.09,0.5,0.0002
2025-07-29,Spring Sale,Social Media,Signed Up,0,0.0,3125,390,134,0.1248,2.55,38.72,India,Tablet,45-54,Female,128.28,0.5,4.65,Organic,0.22,0.35,0.41,0.0001
2025-01-15,Black Friday,Email,Signed Up,0,0.0,3148,352,141,0.1118,0.43,48.96,India,Mobile,35-44,Male,51.46,0.38,40.26,Direct,1.0,1.0,1.0,0.0003
2024-11-25,Spring Sale,Referral,Added to Cart,0,0.0,2663,446,122,0.1675,2.46,39.9,UK,Desktop,55+,Other,38.96,0.57,31.32,Paid,0.95,0.97,0.98,0.0004
2025-05-05,Winter Campaign,Social Media,Visited Website,0,0.0,2837,274,94,0.0966,3.98,5.99,Germany,Tablet,35-44,Other,298.61,0.31,95.8,Direct,0.72,0.92,1.0,0.0004
2025-01-30,Summer Promo,Paid Ads,Visited Website,0,0.0,1891,329,134,0.174,3.12,13.41,Germany,Mobile,18-24,Other,158.41,0.58,85.2,Email,0.47,0.92,1.0,0.0005
2025-11-05,Black Friday,Paid Ads,Added to Cart,0,0.0,2070,123,48,0.0594,4.42,10.84,USA,Tablet,45-54,Female,82.26,0.38,77.12,Organic,0.37,0.91,0.95,0.0005
2024-12-16,Winter Campaign,Email,Purchase Completed,1,479.17,4970,933,274,0.1877,3.35,23.68,Australia,Mobile,45-54,Male,142.29,0.55,0.38,Email,0.19,0.49,0.72,0.0001
2025-08-07,Summer Promo,Email,Added to Cart,0,0.0,4514,781,365,0.173,4.91,48.63,UK,Mobile,18-24,Other,79.98,0.27,90.58,Paid,0.75,0.8,0.92,0.0002
2024-12-03,Spring Sale,Referral,Signed Up,0,0.0,2737,347,172,0.1268,2.82,20.46,India,Desktop,18-24,Male,238.52,0.47,6.0,Direct,0.84,0.89,0.95,0.0003
2025-06-10,Black Friday,Email,Signed Up,0,0.0,2743,420,198,0.1531,3.43,46.08,Australia,Desktop,55+,Other,120.91,0.66,86.92,Social,0.63,0.83,0.92,0.0003
2025-06-18,Summer Promo,Email,Added to Cart,0,0.0,1547,181,37,0.117,1.86,39.51,UK,Tablet,45-54,Female,200.64,0.11,97.96,Paid,0.89,0.99,0.99,0.0006
2024-11-28,Black Friday,Social Media,Added to Cart,0,0.0,627,78,19,0.1244,1.92,46.28,Australia,Tablet,55+,Male,84.67,0.51,11.82,Direct,0.13,0.91,0.97,0.0015
2025-04-14,Black Friday,Email,Visited Website,0,0.0,2535,427,106,0.1684,0.21,45.15,India,Desktop,18-24,Male,160.87,0.62,13.25,Email,0.04,0.22,0.99,0.0004
2025-09-21,Summer Promo,Social Media,Signed Up,0,0.0,1075,100,17,0.093,2.14,12.4,UK,Desktop,25-34,Male,85.34,0.66,1.37,Paid,0.46,0.52,0.6,0.0006
2025-07-13,Spring Sale,Paid Ads,Added to Cart,0,0.0,3126,328,38,0.1049,0.87,15.01,India,Tablet,45-54,Female,98.92,0.58,4.6,Social,0.45,1.0,1.0,0.0003
2025-03-19,Summer Promo,Social Media,Signed Up,0,0.0,1242,173,41,0.1393,1.27,18.97,UK,Mobile,25-34,Other,88.65,0.12,90.08,Social,0.86,0.97,0.98,0.0008
2025-08-14,Black Friday,Paid Ads,Visited Website,0,0.0,1355,140,18,0.1033,0.3,47.04,Australia,Tablet,35-44,Other,138.03,0.52,70.68,Organic,0.78,0.91,0.91,0.0007
2025-10-12,Spring Sale,Paid Ads,Signed Up,0,0.0,4500,401,175,0.0891,0.61,47.53,Australia,Mobile,25-34,Male,181.8,0.65,85.32,Organic,0.43,0.81,0.98,0.0002
2025-02-25,Summer Promo,Paid Ads,Signed Up,0,0.0,3125,437,72,0.1398,0.45,24.36,UK,Mobile,18-24,Female,121.12,0.56,87.1,Organic,0.13,0.61,0.95,0.0003
2025-06-25,Summer Promo,Email,Visited Website,0,0.0,1802,172,51,0.0954,2.51,38.03,Australia,Mobile,55+,Male,264.36,0.24,92.12,Organic,0.97,1.0,1.0,0.0006
2025-07-25,Summer Promo,Social Media,Signed Up,0,0.0,3224,106,40,0.0329,1.06,26.93,UK,Mobile,18-24,Male,187.77,0.39,30.28,Social,0.39,0.94,1.0,0.0003
2025-04-04,Black Friday,Email,Signed Up,0,0.0,1034,137,41,0.1325,2.4,29.02,Australia,Desktop,18-24,Female,232.39,0.1,6.92,Social,0.57,0.66,0.84,0.0008
2024-12-08,Spring Sale,Email,Visited Website,0,0.0,4116,520,185,0.1263,4.47,26.0,USA,Mobile,18-24,Male,131.62,0.27,43.87,Direct,0.51,0.97,0.99,0.0002
2025-07-02,Summer Promo,Social Media,Visited Website,0,0.0,2564,393,140,0.1533,0.82,11.42,USA,Tablet,45-54,Female,192.96,0.36,75.34,Social,0.81,0.82,0.84,0.0003
2024-11-20,Winter Campaign,Email,Added to Cart,0,0.0,807,150,46,0.1859,0.38,14.05,Germany,Mobile,45-54,Female,116.29,0.63,16.9,Social,0.96,0.99,0.99,0.0012
2025-03-10,Spring Sale,Social Media,Added to Cart,0,0.0,3332,422,171,0.1267,3.02,29.69,Germany,Desktop,35-44,Male,180.86,0.34,68.8,Email,0.82,0.98,0.98,0.0003
2025-01-06,Spring Sale,Email,Visited Website,0,0.0,3492,119,29,0.0341,4.7,41.23,Australia,Mobile,55+,Male,91.21,0.16,61.2,Social,0.12,0.3,0.97,0.0003
2025-09-04,Summer Promo,Paid Ads,Added to Cart,0,0.0,1113,124,24,0.1114,2.86,12.27,UK,Mobile,45-54,Male,36.01,0.54,10.84,Email,0.1,0.49,0.57,0.0005
2025-08-19,Winter Campaign,Email,Added to Cart,0,0.0,4786,348,56,0.0727,1.5,21.12,Germany,Mobile,35-44,Male,165.56,0.38,11.55,Paid,0.57,0.63,0.86,0.0002
2025-08-19,Summer Promo,Referral,Visited Website,0,0.0,1331,134,22,0.1007,0.56,26.75,USA,Tablet,25-34,Female,190.77,0.33,43.81,Organic,0.41,0.64,0.86,0.0006
2025-04-06,Winter Campaign,Referral,Signed Up,0,0.0,3788,227,99,0.0599,4.93,34.65,USA,Tablet,18-24,Male,29.0,0.37,69.82,Paid,0.11,0.39,0.48,0.0001
2025-02-16,Winter Campaign,Referral,Signed Up,0,0.0,3339,224,102,0.0671,0.87,6.06,UK,Desktop,55+,Other,140.64,0.19,72.44,Direct,0.85,0.97,0.98,0.0003
2025-03-28,Spring Sale,Social Media,Added to Cart,0,0.0,2413,48,12,0.0199,3.21,26.94,USA,Mobile,55+,Other,69.75,0.1,38.61,Direct,0.68,0.7,0.77,0.0003
2025-05-21,Black Friday,Social Media,Signed Up,0,0.0,3665,706,131,0.1926,2.12,42.78,USA,Desktop,45-54,Other,32.19,0.19,33.11,Paid,0.45,0.74,0.76,0.0002
2025-04-17,Summer Promo,Email,Signed Up,0,0.0,1117,84,15,0.0752,1.01,23.14,USA,Tablet,18-24,Female,253.32,0.35,84.94,Social,0.38,0.85,0.92,0.0008
2025-08-09,Black Friday,Paid Ads,Purchase Completed,1,470.9,2787,236,79,0.0847,3.16,20.64,Germany,Mobile,35-44,Female,291.1,0.18,80.37,Email,0.32,0.82,0.93,0.0003
2025-03-10,Summer Promo,Email,Purchase Completed,1,342.41,3655,96,37,0.0263,4.61,16.69,USA,Tablet,45-54,Male,185.24,0.28,98.27,Organic,0.59,0.6,0.73,0.0002
2025-05-15,Black Friday,Referral,Signed Up,0,0.0,545,85,37,0.156,0.69,47.87,USA,Mobile,18-24,Male,58.42,0.45,88.35,Email,0.03,0.91,0.94,0.0017
2025-10-31,Winter Campaign,Email,Visited Website,0,0.0,1954,131,37,0.067,2.35,26.07,USA,Tablet,35-44,Other,166.66,0.55,53.2,Social,0.48,0.97,0.98,0.0005
2025-07-25,Winter Campaign,Paid Ads,Added to Cart,0,0.0,762,148,73,0.1942,2.48,35.22,India,Desktop,45-54,Male,201.99,0.58,44.68,Email,0.14,0.58,0.94,0.0012
2025-06-10,Spring Sale,Referral,Signed Up,0,0.0,1994,322,75,0.1615,1.1,15.14,Germany,Desktop,18-24,Male,33.61,0.68,68.95,Social,0.16,0.76,0.88,0.0004
2025-03-17,Winter Campaign,Paid Ads,Added to Cart,0,0.0,3321,175,57,0.0527,4.74,34.81,Australia,Desktop,55+,Female,251.64,0.55,14.75,Email,0.4,0.93,0.94,0.0003
2025-04-16,Spring Sale,Social Media,Signed Up,0,0.0,4627,576,155,0.1245,0.31,26.91,USA,Desktop,25-34,Female,128.64,0.54,71.53,Email,0.23,0.55,0.65,0.0001
2024-12-24,Winter Campaign,Paid Ads,Added to Cart,0,0.0,1845,66,29,0.0358,2.56,36.68,USA,Desktop,18-24,Female,267.91,0.46,41.15,Email,0.11,0.19,0.36,0.0002
2025-09-11,Spring Sale,Paid Ads,Purchase Completed,1,225.78,1103,63,23,0.0571,3.49,44.95,Australia,Desktop,18-24,Other,180.37,0.2,54.35,Email,0.69,0.73,0.73,0.0007
2025-10-12,Black Friday,Referral,Visited Website,0,0.0,805,102,39,0.1267,4.0,17.03,India,Mobile,45-54,Other,176.97,0.56,32.59,Paid,0.46,0.98,0.99,0.0012
2025-10-09,Black Friday,Email,Visited Website,0,0.0,438,17,4,0.0388,4.26,14.88,USA,Tablet,18-24,Other,286.28,0.39,88.34,Direct,0.09,0.59,0.64,0.0015
2025-04-14,Spring Sale,Social Media,Added to Cart,0,0.0,4049,546,256,0.1348,3.71,37.16,India,Mobile,35-44,Female,283.87,0.32,52.22,Organic,0.33,0.54,0.97,0.0002
2025-06-26,Black Friday,Referral,Signed Up,0,0.0,2566,254,61,0.099,0.53,18.03,UK,Tablet,35-44,Other,267.52,0.15,55.39,Paid,0.53,0.65,0.96,0.0004
2025-07-20,Spring Sale,Social Media,Purchase Completed,1,369.88,4714,162,74,0.0344,0.2,17.15,USA,Desktop,55+,Female,74.14,0.27,4.34,Direct,0.33,0.55,0.65,0.0001
2024-12-06,Summer Promo,Referral,Signed Up,0,0.0,4417,679,202,0.1537,1.09,42.72,India,Mobile,18-24,Female,138.47,0.69,83.89,Direct,0.83,0.95,0.97,0.0002
2025-10-24,Spring Sale,Paid Ads,Signed Up,0,0.0,540,70,15,0.1296,4.12,37.22,UK,Tablet,25-34,Male,270.52,0.24,80.89,Paid,0.6,0.89,1.0,0.0019
2025-04-01,Black Friday,Paid Ads,Visited Website,0,0.0,388,31,13,0.0799,1.81,13.35,India,Tablet,18-24,Other,176.48,0.66,17.41,Social,0.43,0.76,0.77,0.002
2025-01-14,Spring Sale,Email,Added to Cart,0,0.0,2720,259,94,0.0952,0.91,23.29,Australia,Desktop,55+,Male,281.4,0.3,19.59,Organic,0.21,0.83,0.94,0.0003
2025-04-10,Summer Promo,Social Media,Added to Cart,0,0.0,648,43,21,0.0664,1.67,46.7,USA,Tablet,25-34,Male,56.31,0.7,72.07,Paid,0.55,0.77,0.9,0.0014
2025-03-16,Spring Sale,Social Media,Visited Website,0,0.0,4651,657,204,0.1413,4.75,25.76,Germany,Mobile,25-34,Other,269.84,0.25,81.93,Organic,0.84,0.9,0.93,0.0002
2025-07-17,Winter Campaign,Referral,Signed Up,0,0.0,3872,83,35,0.0214,0.8,16.12,Germany,Tablet,55+,Female,20.7,0.38,43.69,Organic,0.27,0.43,0.97,0.0003
2025-03-01,Summer Promo,Referral,Signed Up,0,0.0,4002,434,207,0.1084,0.54,35.82,India,Mobile,45-54,Male,157.6,0.15,87.55,Paid,0.09,0.97,0.98,0.0002
2025-03-15,Winter Campaign,Social Media,Visited Website,0,0.0,3303,369,59,0.1117,1.83,36.1,UK,Desktop,18-24,Other,149.2,0.66,65.12,Paid,0.73,0.86,0.93,0.0003
2024-12-27,Winter Campaign,Social Media,Visited Website,0,0.0,2397,225,106,0.0939,4.98,20.87,Germany,Desktop,55+,Male,126.48,0.26,49.37,Email,0.39,0.63,0.77,0.0003
2025-11-16,Black Friday,Referral,Signed Up,0,0.0,1517,60,24,0.0396,2.42,42.43,Australia,Mobile,35-44,Male,35.31,0.28,60.31,Email,0.92,0.96,0.96,0.0006
2025-09-08,Black Friday,Referral,Purchase Completed,1,234.41,284,44,9,0.1549,3.07,32.33,Germany,Desktop,55+,Female,26.21,0.24,23.11,Direct,0.64,0.82,0.91,0.0032
2025-05-01,Summer Promo,Referral,Visited Website,0,0.0,3234,312,52,0.0965,0.93,29.95,UK,Desktop,35-44,Female,107.57,0.47,30.53,Email,0.51,0.9,0.95,0.0003
2025-10-27,Spring Sale,Social Media,Signed Up,0,0.0,2221,76,25,0.0342,2.79,24.2,Germany,Tablet,35-44,Other,251.86,0.11,84.6,Social,0.84,0.94,0.97,0.0004
2025-07-23,Black Friday,Referral,Added to Cart,0,0.0,2418,171,35,0.0707,0.59,43.38,India,Desktop,35-44,Female,112.55,0.38,72.93,Organic,0.96,0.99,1.0,0.0004
2025-09-10,Summer Promo,Social Media,Added to Cart,0,0.0,4197,758,124,0.1806,4.1,13.42,India,Tablet,45-54,Male,64.16,0.17,96.86,Direct,0.71,0.94,0.99,0.0002
2025-07-22,Black Friday,Email,Signed Up,0,0.0,2111,115,18,0.0545,4.87,34.46,Germany,Desktop,55+,Female,136.64,0.19,99.76,Direct,0.37,0.7,0.86,0.0004
2025-05-18,Summer Promo,Social Media,Purchase Completed,1,209.04,155,10,3,0.0645,2.78,42.56,Australia,Mobile,45-54,Male,264.23,0.11,21.31,Social,0.34,0.62,0.81,0.0052
2025-02-03,Black Friday,Social Media,Visited Website,0,0.0,2063,122,29,0.0591,3.05,47.62,Australia,Tablet,35-44,Male,28.86,0.21,36.59,Organic,0.32,0.38,0.58,0.0003
2025-08-25,Summer Promo,Referral,Purchase Completed,1,147.31,4353,306,100,0.0703,0.27,35.44,Germany,Desktop,35-44,Male,96.39,0.67,55.04,Paid,0.17,0.78,0.98,0.0002
2025-05-29,Winter Campaign,Social Media,Visited Website,0,0.0,3825,481,62,0.1258,2.62,8.46,UK,Desktop,35-44,Female,173.67,0.23,6.69,Email,0.25,0.86,0.87,0.0002
2025-01-21,Spring Sale,Email,Visited Website,0,0.0,873,137,65,0.1569,1.54,46.15,Germany,Mobile,35-44,Female,234.11,0.11,19.95,Social,0.92,0.93,0.96,0.0011
2025-11-07,Winter Campaign,Email,Visited Website,0,0.0,3730,190,87,0.0509,2.68,7.56,UK,Tablet,55+,Male,161.89,0.44,20.1,Email,0.19,0.85,0.93,0.0002
2025-09-20,Spring Sale,Paid Ads,Visited Website,0,0.0,4511,447,49,0.0991,1.88,24.53,UK,Desktop,45-54,Other,145.8,0.27,97.22,Direct,0.81,0.95,0.97,0.0002
2025-05-24,Spring Sale,Referral,Added to Cart,0,0.0,4618,727,177,0.1574,4.2,37.77,Germany,Desktop,25-34,Female,277.25,0.68,67.77,Organic,0.55,0.85,0.99,0.0002
2024-12-09,Spring Sale,Paid Ads,Visited Website,0,0.0,913,109,48,0.1194,4.03,36.68,USA,Desktop,25-34,Male,187.61,0.34,56.12,Email,0.98,0.99,0.99,0.0011
2025-08-07,Winter Campaign,Referral,Added to Cart,0,0.0,2455,366,49,0.1491,3.24,31.32,UK,Tablet,35-44,Female,163.93,0.52,34.53,Social,0.16,0.61,0.77,0.0003
2025-11-10,Winter Campaign,Paid Ads,Visited Website,0,0.0,4537,183,55,0.0403,1.28,6.12,Germany,Mobile,35-44,Female,205.63,0.52,8.89,Email,0.09,0.76,0.9,0.0002
2025-03-24,Winter Campaign,Social Media,Visited Website,0,0.0,134,22,2,0.1642,2.89,35.36,Germany,Desktop,45-54,Male,283.93,0.7,82.24,Paid,0.08,0.63,0.72,0.0054
2025-07-22,Black Friday,Social Media,Added to Cart,0,0.0,3199,101,17,0.0316,4.37,39.29,India,Mobile,55+,Male,233.14,0.58,59.08,Email,0.96,0.99,1.0,0.0003
2024-12-19,Summer Promo,Social Media,Signed Up,0,0.0,1696,291,29,0.1716,0.75,21.1,Australia,Tablet,45-54,Female,247.74,0.45,98.69,Social,0.16,0.28,0.84,0.0005
2025-08-12,Winter Campaign,Social Media,Visited Website,0,0.0,211,21,8,0.0995,1.56,43.73,Germany,Mobile,35-44,Male,45.77,0.65,65.0,Email,0.7,0.84,0.94,0.0045
2025-05-23,Spring Sale,Email,Signed Up,0,0.0,3288,216,64,0.0657,2.79,7.07,India,Desktop,18-24,Female,149.05,0.46,97.79,Direct,0.39,0.55,0.63,0.0002
2025-09-04,Winter Campaign,Email,Signed Up,0,0.0,1572,118,37,0.0751,4.76,37.65,USA,Tablet,35-44,Male,36.7,0.42,81.77,Paid,0.16,0.74,0.89,0.0006
2025-02-20,Spring Sale,Email,Added to Cart,0,0.0,1849,117,25,0.0633,3.57,29.41,Australia,Desktop,35-44,Male,256.7,0.29,34.85,Email,0.91,0.92,0.96,0.0005
2024-12-02,Black Friday,Paid Ads,Visited Website,0,0.0,3802,180,58,0.0473,3.31,29.97,USA,Desktop,25-34,Other,266.46,0.25,92.59,Paid,0.87,0.98,0.99,0.0003
2025-10-03,Black Friday,Paid Ads,Signed Up,0,0.0,3294,88,17,0.0267,0.56,6.85,USA,Tablet,18-24,Female,172.78,0.14,11.02,Email,0.75,0.95,0.96,0.0003
2025-08-16,Winter Campaign,Referral,Signed Up,0,0.0,2163,382,91,0.1766,4.75,11.49,India,Tablet,55+,Other,253.41,0.43,87.75,Direct,0.74,0.89,0.93,0.0004
2025-10-14,Summer Promo,Email,Added to Cart,0,0.0,4620,267,118,0.0578,3.68,37.73,Australia,Mobile,25-34,Male,153.47,0.2,54.65,Organic,0.86,0.98,0.98,0.0002
2025-04-27,Winter Campaign,Referral,Signed Up,0,0.0,2913,349,59,0.1198,1.71,38.65,Germany,Desktop,55+,Other,170.26,0.57,86.2,Paid,0.98,0.99,0.99,0.0003
2025-07-16,Spring Sale,Social Media,Purchase Completed,1,139.26,3366,523,199,0.1554,1.79,7.71,USA,Mobile,45-54,Female,197.29,0.42,87.44,Organic,0.29,0.31,0.62,0.0002
2024-11-26,Winter Campaign,Paid Ads,Added to Cart,0,0.0,573,34,4,0.0593,3.37,8.57,Australia,Tablet,55+,Female,269.0,0.45,10.61,Organic,0.14,0.25,0.61,0.0011
2025-07-19,Spring Sale,Paid Ads,Added to Cart,0,0.0,3651,387,98,0.106,4.8,18.35,UK,Tablet,35-44,Female,158.85,0.33,8.45,Organic,0.34,0.35,0.92,0.0003
2025-10-15,Winter Campaign,Referral,Purchase Completed,1,29.12,2547,451,191,0.1771,1.43,17.92,India,Mobile,25-34,Other,133.15,0.63,52.26,Paid,0.18,0.98,1.0,0.0004
2025-08-18,Winter Campaign,Paid Ads,Added to Cart,0,0.0,763,103,28,0.135,4.2,27.3,USA,Tablet,25-34,Male,166.78,0.48,19.32,Organic,0.89,0.99,0.99,0.0013
2025-08-21,Summer Promo,Paid Ads,Visited Website,0,0.0,638,97,10,0.152,2.14,28.65,India,Mobile,55+,Male,188.97,0.34,17.81,Organic,0.68,0.88,0.98,0.0015
2025-05-28,Winter Campaign,Email,Signed Up,0,0.0,2018,118,50,0.0585,0.47,29.89,Australia,Mobile,35-44,Male,171.73,0.55,1.23,Paid,0.61,0.88,0.97,0.0005
2025-08-02,Summer Promo,Email,Purchase Completed,1,344.97,4608,230,25,0.0499,1.45,25.52,UK,Desktop,25-34,Other,140.58,0.38,46.04,Organic,0.99,0.99,0.99,0.0002
2025-10-31,Summer Promo,Paid Ads,Purchase Completed,1,356.86,398,65,9,0.1633,4.87,14.96,USA,Mobile,45-54,Female,39.69,0.54,50.94,Organic,0.85,0.85,0.9,0.0023
2025-04-12,Winter Campaign,Referral,Visited Website,0,0.0,2261,366,57,0.1619,0.84,44.15,India,Tablet,25-34,Other,235.87,0.7,73.11,Direct,0.68,0.96,0.99,0.0004
2024-12-13,Spring Sale,Email,Visited Website,0,0.0,4727,100,13,0.0212,3.68,25.13,Germany,Desktop,45-54,Male,40.76,0.13,34.96,Paid,0.37,0.98,0.99,0.0002
2025-05-22,Spring Sale,Referral,Added to Cart,0,0.0,4864,518,129,0.1065,3.05,30.91,Germany,Desktop,18-24,Other,157.72,0.22,87.87,Email,0.31,0.38,0.64,0.0001
