Applicant_ID,Job_Role,Source,Applied_Date,Screen_Date,Screen_Result,Interview_Date,Interview_Result,Offer_Date,Offer_Status,Join_Date,Joined
APP-10742,Data Engineer,Careers Site,2024-04-02,2024-04-07,Failed,NaT,,NaT,,NaT,0
APP-10743,Backend Developer,Naukri,2024-09-01,2024-09-06,Passed,2024-09-14,Rejected,NaT,,NaT,0
APP-10744,Data Engineer,Referral,2024-03-11,2024-03-16,Passed,2024-03-17,Rejected,NaT,,NaT,0
APP-10745,Backend Developer,Careers Site,2024-11-09,2024-11-10,No Response,NaT,,NaT,,NaT,0
APP-10746,Frontend Developer,Indeed,2024-07-11,2024-07-12,Passed,2024-07-21,Rejected,NaT,,NaT,0
APP-10747,Frontend Developer,Indeed,2024-07-25,2024-07-30,Passed,2024-08-08,Rejected,NaT,,NaT,0
APP-10748,Backend Developer,LinkedIn,2024-03-13,2024-03-14,Passed,2024-03-20,Rejected,NaT,,NaT,0
APP-10749,HR Executive,LinkedIn,2024-04-27,2024-04-28,Passed,2024-05-01,Rejected,NaT,,NaT,0
APP-10750,Business Analyst,Referral,2024-09-27,2024-09-30,Passed,2024-10-09,Rejected,NaT,,NaT,0
APP-10751,Business Analyst,Indeed,2024-02-17,2024-02-19,Passed,2024-02-25,Selected,2024-02-26,Declined,NaT,0
APP-10752,Frontend Developer,Careers Site,2024-08-07,2024-08-11,Passed,2024-08-13,Selected,2024-08-18,No Response,NaT,0
APP-10753,Backend Developer,LinkedIn,2024-01-20,2024-01-25,Passed,2024-01-28,Selected,2024-02-03,Declined,NaT,0
APP-10754,Data Analyst,LinkedIn,2024-02-09,2024-02-12,Failed,NaT,,NaT,,NaT,0
APP-10755,HR Executive,Careers Site,2024-05-11,2024-05-14,Passed,2024-05-16,Rejected,NaT,,NaT,0
APP-10756,Data Engineer,Careers Site,2024-02-18,2024-02-19,Passed,2024-02-21,Rejected,NaT,,NaT,0
APP-10757,HR Executive,Careers Site,2024-07-25,2024-07-26,Passed,2024-08-04,Rejected,NaT,,NaT,0
APP-10758,Data Engineer,Careers Site,2024-11-13,2024-11-15,Failed,NaT,,NaT,,NaT,0
APP-10759,HR Executive,Careers Site,2024-07-29,2024-08-02,Failed,NaT,,NaT,,NaT,0
APP-10760,Frontend Developer,Careers Site,2024-03-11,2024-03-15,Passed,2024-03-21,Rejected,NaT,,NaT,0
APP-10761,Data Analyst,LinkedIn,2024-08-02,2024-08-05,Passed,2024-08-09,No Show,NaT,,NaT,0
APP-10762,Data Engineer,Referral,2024-09-01,2024-09-07,Failed,NaT,,NaT,,NaT,0
APP-10763,Business Analyst,Naukri,2024-06-18,2024-06-23,Failed,NaT,,NaT,,NaT,0
APP-10764,HR Executive,Referral,2024-02-23,2024-02-26,Passed,2024-02-28,Selected,2024-03-03,Declined,NaT,0
APP-10765,HR Executive,LinkedIn,2024-07-25,2024-07-26,Passed,2024-07-28,Selected,2024-07-30,Accepted,2024-08-17,1
APP-10766,Data Analyst,Referral,2024-08-11,2024-08-12,Passed,2024-08-18,Selected,2024-08-21,No Response,NaT,0
APP-10767,HR Executive,Careers Site,2024-08-09,2024-08-14,Passed,2024-08-19,Rejected,NaT,,NaT,0
APP-10768,Business Analyst,Indeed,2024-09-25,2024-09-28,Passed,2024-10-04,Selected,2024-10-09,Declined,NaT,0
APP-10769,Frontend Developer,Referral,2024-10-05,2024-10-11,Failed,NaT,,NaT,,NaT,0
APP-10770,Backend Developer,LinkedIn,2024-07-22,2024-07-23,Passed,2024-07-24,Selected,2024-07-30,Accepted,2024-08-08,1
APP-10771,Data Analyst,Indeed,2024-04-05,2024-04-08,Failed,NaT,,NaT,,NaT,0
APP-10772,Data Engineer,LinkedIn,2024-11-11,2024-11-17,Failed,NaT,,NaT,,NaT,0
APP-10773,Data Engineer,Indeed,2024-08-04,2024-08-10,No Response,NaT,,NaT,,NaT,0
APP-10774,Frontend Developer,Careers Site,2024-08-19,2024-08-24,Passed,2024-08-30,Selected,2024-09-02,Declined,NaT,0
APP-10775,HR Executive,LinkedIn,2024-09-12,2024-09-18,Passed,2024-09-22,No Show,NaT,,NaT,0
APP-10776,Frontend Developer,Careers Site,2024-10-13,2024-10-16,Failed,NaT,,NaT,,NaT,0
APP-10777,Business Analyst,LinkedIn,2024-06-11,2024-06-16,Passed,2024-06-19,Selected,2024-06-22,Declined,NaT,0
APP-10778,Frontend Developer,Naukri,2024-10-30,2024-11-04,Passed,2024-11-10,Selected,2024-11-12,Declined,NaT,0
APP-10779,Data Analyst,Careers Site,2024-07-01,2024-07-04,Passed,2024-07-07,Rejected,NaT,,NaT,0
APP-10780,Data Analyst,Careers Site,2024-05-04,2024-05-06,Passed,2024-05-10,No Show,NaT,,NaT,0
APP-10781,Data Analyst,Indeed,2024-01-19,2024-01-22,Failed,NaT,,NaT,,NaT,0
APP-10782,Frontend Developer,Careers Site,2024-03-01,2024-03-04,Passed,2024-03-07,No Show,NaT,,NaT,0
APP-10783,Backend Developer,Careers Site,2024-05-18,2024-05-24,Passed,2024-05-29,Rejected,NaT,,NaT,0
APP-10784,Backend Developer,Referral,2024-02-20,2024-02-25,No Response,NaT,,NaT,,NaT,0
APP-10785,Data Engineer,LinkedIn,2024-09-02,2024-09-03,Passed,2024-09-09,Rejected,NaT,,NaT,0
APP-10786,Frontend Developer,Naukri,2024-07-21,2024-07-24,Failed,NaT,,NaT,,NaT,0
APP-10787,Data Analyst,Indeed,2024-06-03,2024-06-09,Passed,2024-06-16,No Show,NaT,,NaT,0
APP-10788,Frontend Developer,LinkedIn,2024-05-12,2024-05-13,Passed,2024-05-22,Rejected,NaT,,NaT,0
APP-10789,Data Engineer,Careers Site,2024-11-16,2024-11-20,Passed,2024-11-28,Rejected,NaT,,NaT,0
APP-10790,Data Analyst,Naukri,2024-08-01,2024-08-03,Failed,NaT,,NaT,,NaT,0
APP-10791,Backend Developer,Careers Site,2024-04-02,2024-04-08,Passed,2024-04-12,Rejected,NaT,,NaT,0
APP-10792,Business Analyst,Careers Site,2024-02-28,2024-03-02,Passed,2024-03-10,Rejected,NaT,,NaT,0
APP-10793,Business Analyst,Naukri,2024-08-09,2024-08-15,Passed,2024-08-23,No Show,NaT,,NaT,0
APP-10794,Data Analyst,LinkedIn,2024-01-13,2024-01-18,Passed,2024-01-19,Selected,2024-01-23,Accepted,2024-02-07,1
APP-10795,Data Engineer,Naukri,2024-10-25,2024-10-31,Failed,NaT,,NaT,,NaT,0
APP-10796,HR Executive,LinkedIn,2024-01-29,2024-01-31,Passed,2024-02-04,No Show,NaT,,NaT,0
APP-10797,HR Executive,Referral,2024-05-23,2024-05-29,Failed,NaT,,NaT,,NaT,0
APP-10798,Data Engineer,LinkedIn,2024-01-07,2024-01-12,No Response,NaT,,NaT,,NaT,0
APP-10799,Data Engineer,Careers Site,2024-06-03,2024-06-08,Failed,NaT,,NaT,,NaT,0
APP-10800,Data Engineer,LinkedIn,2024-09-12,2024-09-13,No Response,NaT,,NaT,,NaT,0
APP-10801,Data Analyst,LinkedIn,2024-07-30,2024-08-04,No Response,NaT,,NaT,,NaT,0
APP-10802,HR Executive,Naukri,2024-08-26,2024-08-27,Passed,2024-09-01,Selected,2024-09-05,Accepted,2024-09-14,1
APP-10803,Frontend Developer,Referral,2024-04-28,2024-05-02,Failed,NaT,,NaT,,NaT,0
APP-10804,Business Analyst,Careers Site,2024-03-04,2024-03-06,No Response,NaT,,NaT,,NaT,0
APP-10805,Frontend Developer,Careers Site,2024-01-11,2024-01-13,Passed,2024-01-15,Selected,2024-01-17,Accepted,2024-01-31,1
APP-10806,Data Analyst,Indeed,2024-02-21,2024-02-26,Passed,2024-03-02,Rejected,NaT,,NaT,0
APP-10807,Data Engineer,Naukri,2024-10-22,2024-10-26,Passed,2024-11-03,Selected,2024-11-08,Accepted,2024-11-24,1
APP-10808,HR Executive,Indeed,2024-05-17,2024-05-21,Passed,2024-05-25,Selected,2024-05-31,No Response,NaT,0
APP-10809,HR Executive,Indeed,2024-06-14,2024-06-20,Passed,2024-06-27,Rejected,NaT,,NaT,0
APP-10810,Data Engineer,Careers Site,2024-10-28,2024-11-03,Passed,2024-11-09,Rejected,NaT,,NaT,0
APP-10811,Data Analyst,Naukri,2024-05-07,2024-05-13,Passed,2024-05-20,Selected,2024-05-22,Declined,NaT,0
APP-10812,Frontend Developer,Indeed,2024-04-15,2024-04-20,Passed,2024-04-29,Selected,2024-04-30,Accepted,2024-05-07,1
APP-10813,Frontend Developer,Indeed,2024-04-15,2024-04-20,No Response,NaT,,NaT,,NaT,0
APP-10814,Data Analyst,Naukri,2024-02-09,2024-02-13,Passed,2024-02-18,Selected,2024-02-19,Accepted,2024-03-06,1
APP-10815,Frontend Developer,Referral,2024-02-07,2024-02-10,Failed,NaT,,NaT,,NaT,0
APP-10816,Frontend Developer,Indeed,2024-09-05,2024-09-08,Failed,NaT,,NaT,,NaT,0
APP-10817,Backend Developer,LinkedIn,2024-10-21,2024-10-25,Passed,2024-11-02,Selected,2024-11-03,Declined,NaT,0
APP-10818,Business Analyst,Referral,2024-03-17,2024-03-18,Passed,2024-03-24,Selected,2024-03-25,Declined,NaT,0
APP-10819,Data Analyst,Indeed,2024-07-05,2024-07-11,Passed,2024-07-19,Selected,2024-07-25,No Response,NaT,0
APP-10820,Backend Developer,Careers Site,2024-05-10,2024-05-15,Passed,2024-05-21,Rejected,NaT,,NaT,0
APP-10821,Frontend Developer,Indeed,2024-07-18,2024-07-24,Passed,2024-07-27,No Show,NaT,,NaT,0
APP-10822,Data Analyst,Careers Site,2024-09-12,2024-09-15,Passed,2024-09-20,Selected,2024-09-21,Accepted,2024-10-10,1
APP-10823,Frontend Developer,Careers Site,2024-09-10,2024-09-15,No Response,NaT,,NaT,,NaT,0
APP-10824,Frontend Developer,Referral,2024-01-13,2024-01-18,No Response,NaT,,NaT,,NaT,0
APP-10825,Data Engineer,Referral,2024-04-23,2024-04-24,Passed,2024-04-25,Selected,2024-04-26,Accepted,2024-05-13,1
APP-10826,Data Engineer,Naukri,2024-09-29,2024-10-01,Passed,2024-10-08,Selected,2024-10-11,Accepted,2024-10-26,1
APP-10827,Data Analyst,Careers Site,2024-09-25,2024-09-30,Passed,2024-10-09,Rejected,NaT,,NaT,0
APP-10828,Data Analyst,Careers Site,2024-01-02,2024-01-08,Passed,2024-01-09,Rejected,NaT,,NaT,0
APP-10829,Data Engineer,Referral,2024-01-13,2024-01-15,Passed,2024-01-17,Selected,2024-01-22,Declined,NaT,0
APP-10830,HR Executive,Naukri,2024-04-21,2024-04-22,Passed,2024-04-26,Rejected,NaT,,NaT,0
APP-10831,Business Analyst,LinkedIn,2024-06-28,2024-06-30,Failed,NaT,,NaT,,NaT,0
APP-10832,Business Analyst,LinkedIn,2024-02-22,2024-02-26,Passed,2024-03-06,Selected,2024-03-12,No Response,NaT,0
APP-10833,Backend Developer,Referral,2024-02-13,2024-02-16,Failed,NaT,,NaT,,NaT,0
APP-10834,Data Analyst,Referral,2024-07-26,2024-07-27,Passed,2024-07-28,Rejected,NaT,,NaT,0
APP-10835,HR Executive,Naukri,2024-03-12,2024-03-15,Passed,2024-03-16,Rejected,NaT,,NaT,0
APP-10836,Data Engineer,Naukri,2024-02-11,2024-02-17,Passed,2024-02-24,Selected,2024-02-25,Accepted,2024-03-10,1
APP-10837,HR Executive,Careers Site,2024-08-08,2024-08-13,Passed,2024-08-20,No Show,NaT,,NaT,0
APP-10838,HR Executive,Careers Site,2024-04-11,2024-04-16,Failed,NaT,,NaT,,NaT,0
APP-10839,Data Engineer,Careers Site,2024-11-05,2024-11-06,Passed,2024-11-09,Selected,2024-11-10,Accepted,2024-11-16,1
APP-10840,Backend Developer,Indeed,2024-03-03,2024-03-06,Passed,2024-03-07,Rejected,NaT,,NaT,0
APP-10841,Data Analyst,Indeed,2024-07-02,2024-07-08,Passed,2024-07-14,No Show,NaT,,NaT,0
APP-10842,Backend Developer,Referral,2024-08-31,2024-09-04,Passed,2024-09-05,Selected,2024-09-07,Accepted,2024-09-21,1
APP-10843,Data Analyst,Careers Site,2024-10-14,2024-10-15,Failed,NaT,,NaT,,NaT,0
APP-10844,Backend Developer,Indeed,2024-09-03,2024-09-07,No Response,NaT,,NaT,,NaT,0
APP-10845,Data Analyst,Careers Site,2024-07-04,2024-07-08,Passed,2024-07-16,Selected,2024-07-20,Accepted,2024-07-26,1
APP-10846,Backend Developer,Referral,2024-10-30,2024-10-31,No Response,NaT,,NaT,,NaT,0
APP-10847,Business Analyst,Indeed,2024-07-26,2024-07-28,No Response,NaT,,NaT,,NaT,0
APP-10848,Frontend Developer,LinkedIn,2024-05-16,2024-05-20,Passed,2024-05-27,No Show,NaT,,NaT,0
APP-10849,Data Analyst,Indeed,2024-01-25,2024-01-27,Passed,2024-02-04,Selected,2024-02-06,No Response,NaT,0
APP-10850,Backend Developer,Referral,2024-01-10,2024-01-13,No Response,NaT,,NaT,,NaT,0
APP-10851,Data Analyst,Referral,2024-01-05,2024-01-08,Failed,NaT,,NaT,,NaT,0
APP-10852,HR Executive,Indeed,2024-04-22,2024-04-25,Passed,2024-04-30,Selected,2024-05-02,No Response,NaT,0
APP-10853,Data Analyst,Indeed,2024-05-19,2024-05-23,Passed,2024-05-30,Selected,2024-06-05,Accepted,2024-06-23,1
APP-10854,Data Engineer,Careers Site,2024-05-28,2024-05-29,No Response,NaT,,NaT,,NaT,0
APP-10855,Data Analyst,Indeed,2024-04-25,2024-05-01,Passed,2024-05-02,Selected,2024-05-07,Accepted,2024-05-21,1
APP-10856,Data Engineer,Referral,2024-10-28,2024-10-29,Passed,2024-11-07,Selected,2024-11-13,No Response,NaT,0
APP-10857,Business Analyst,Naukri,2024-04-21,2024-04-25,Failed,NaT,,NaT,,NaT,0
APP-10858,Business Analyst,Referral,2024-03-31,2024-04-02,Passed,2024-04-05,Rejected,NaT,,NaT,0
APP-10859,Business Analyst,LinkedIn,2024-05-30,2024-06-02,Passed,2024-06-11,No Show,NaT,,NaT,0
APP-10860,HR Executive,Naukri,2024-07-18,2024-07-21,Failed,NaT,,NaT,,NaT,0
APP-10861,Backend Developer,Referral,2024-01-05,2024-01-07,Passed,2024-01-14,Selected,2024-01-17,No Response,NaT,0
APP-10862,Data Analyst,Referral,2024-07-15,2024-07-16,No Response,NaT,,NaT,,NaT,0
APP-10863,Data Analyst,Indeed,2024-01-02,2024-01-03,Failed,NaT,,NaT,,NaT,0
APP-10864,Backend Developer,Careers Site,2024-11-02,2024-11-08,No Response,NaT,,NaT,,NaT,0
APP-10865,Data Analyst,Referral,2024-04-17,2024-04-21,No Response,NaT,,NaT,,NaT,0
APP-10866,Data Engineer,Referral,2024-07-23,2024-07-26,Failed,NaT,,NaT,,NaT,0
APP-10867,Data Analyst,Naukri,2024-08-07,2024-08-09,Failed,NaT,,NaT,,NaT,0
APP-10868,Data Engineer,Naukri,2024-04-12,2024-04-14,Passed,2024-04-16,Selected,2024-04-20,Accepted,2024-04-25,1
APP-10869,Data Analyst,Naukri,2024-10-04,2024-10-09,Passed,2024-10-10,Selected,2024-10-12,Accepted,2024-10-21,1
APP-10870,Frontend Developer,Indeed,2024-07-27,2024-08-02,Passed,2024-08-10,Selected,2024-08-11,Accepted,2024-08-25,1
APP-10871,Business Analyst,Naukri,2024-05-20,2024-05-21,Failed,NaT,,NaT,,NaT,0
APP-10872,Data Analyst,LinkedIn,2024-03-18,2024-03-23,Failed,NaT,,NaT,,NaT,0
APP-10873,Business Analyst,LinkedIn,2024-01-14,2024-01-19,Passed,2024-01-20,Selected,2024-01-23,Accepted,2024-02-01,1
APP-10874,Data Analyst,Careers Site,2024-02-27,2024-02-28,Passed,2024-03-01,Selected,2024-03-06,Accepted,2024-03-16,1
APP-10875,Frontend Developer,LinkedIn,2024-07-16,2024-07-19,Failed,NaT,,NaT,,NaT,0
APP-10876,Backend Developer,LinkedIn,2024-05-25,2024-05-29,Passed,2024-06-05,Selected,2024-06-08,Declined,NaT,0
APP-10877,Frontend Developer,Careers Site,2024-08-26,2024-08-30,Failed,NaT,,NaT,,NaT,0
APP-10878,Data Analyst,LinkedIn,2024-04-09,2024-04-12,Passed,2024-04-20,Selected,2024-04-25,Accepted,2024-05-10,1
APP-10879,Data Analyst,Careers Site,2024-02-19,2024-02-20,Passed,2024-02-24,Selected,2024-02-26,Accepted,2024-03-06,1
APP-10880,Business Analyst,Referral,2024-08-26,2024-09-01,Passed,2024-09-05,Selected,2024-09-09,Accepted,2024-09-15,1
APP-10881,Data Analyst,LinkedIn,2024-10-13,2024-10-16,Passed,2024-10-24,No Show,NaT,,NaT,0
APP-10882,Data Analyst,Careers Site,2024-06-07,2024-06-08,Passed,2024-06-10,No Show,NaT,,NaT,0
APP-10883,Backend Developer,Referral,2024-04-12,2024-04-14,Passed,2024-04-17,Selected,2024-04-23,Accepted,2024-05-02,1
APP-10884,Frontend Developer,LinkedIn,2024-08-08,2024-08-12,Passed,2024-08-19,Rejected,NaT,,NaT,0
APP-10885,HR Executive,Naukri,2024-05-01,2024-05-06,Passed,2024-05-10,Rejected,NaT,,NaT,0
APP-10886,Business Analyst,LinkedIn,2024-01-06,2024-01-08,Failed,NaT,,NaT,,NaT,0
APP-10887,HR Executive,Careers Site,2024-04-05,2024-04-06,Passed,2024-04-10,Selected,2024-04-13,Accepted,2024-04-27,1
APP-10888,Frontend Developer,Referral,2024-05-18,2024-05-21,No Response,NaT,,NaT,,NaT,0
APP-10889,HR Executive,Naukri,2024-10-23,2024-10-26,Passed,2024-11-01,Rejected,NaT,,NaT,0
APP-10890,Frontend Developer,Indeed,2024-10-17,2024-10-23,Passed,2024-10-29,Rejected,NaT,,NaT,0
APP-10891,Data Analyst,Indeed,2024-09-23,2024-09-28,No Response,NaT,,NaT,,NaT,0
APP-10892,Backend Developer,Careers Site,2024-01-03,2024-01-04,Passed,2024-01-11,Selected,2024-01-13,Accepted,2024-01-26,1
APP-10893,Data Analyst,Naukri,2024-11-24,2024-11-26,Passed,2024-12-01,Selected,2024-12-07,Declined,NaT,0
APP-10894,Data Engineer,Referral,2024-08-24,2024-08-25,Failed,NaT,,NaT,,NaT,0
APP-10895,Data Engineer,Indeed,2024-11-09,2024-11-15,Passed,2024-11-24,Selected,2024-11-27,Declined,NaT,0
APP-10896,Business Analyst,Naukri,2024-08-13,2024-08-15,Passed,2024-08-20,Rejected,NaT,,NaT,0
APP-10897,Data Analyst,Naukri,2024-06-21,2024-06-22,Passed,2024-06-24,No Show,NaT,,NaT,0
APP-10898,Backend Developer,Naukri,2024-10-24,2024-10-26,Passed,2024-10-27,Selected,2024-10-30,Accepted,2024-11-13,1
APP-10899,Frontend Developer,Naukri,2024-05-23,2024-05-29,Failed,NaT,,NaT,,NaT,0
APP-10900,Frontend Developer,Naukri,2024-08-26,2024-08-28,Passed,2024-09-01,No Show,NaT,,NaT,0
APP-10901,Data Engineer,Referral,2024-05-09,2024-05-11,Passed,2024-05-19,No Show,NaT,,NaT,0
APP-10902,Data Engineer,LinkedIn,2024-03-03,2024-03-07,Passed,2024-03-08,Selected,2024-03-09,Accepted,2024-03-18,1
APP-10903,Data Analyst,Indeed,2024-01-08,2024-01-13,Passed,2024-01-17,Selected,2024-01-22,Declined,NaT,0
APP-10904,Data Engineer,Indeed,2024-04-10,2024-04-16,Passed,2024-04-23,Selected,2024-04-27,Declined,NaT,0
APP-10905,Business Analyst,Indeed,2024-10-11,2024-10-14,Passed,2024-10-18,Selected,2024-10-20,Accepted,2024-10-29,1
APP-10906,Backend Developer,Referral,2024-01-27,2024-01-31,Passed,2024-02-09,Selected,2024-02-13,Accepted,2024-02-19,1
APP-10907,HR Executive,Naukri,2024-01-30,2024-02-04,Passed,2024-02-06,Selected,2024-02-12,No Response,NaT,0
APP-10908,Data Analyst,LinkedIn,2024-01-22,2024-01-26,No Response,NaT,,NaT,,NaT,0
APP-10909,HR Executive,Naukri,2024-11-24,2024-11-27,Passed,2024-12-03,No Show,NaT,,NaT,0
APP-10910,Backend Developer,Indeed,2024-05-27,2024-05-28,Passed,2024-05-30,Selected,2024-06-03,Declined,NaT,0
APP-10911,Frontend Developer,Referral,2024-03-15,2024-03-20,Passed,2024-03-24,Selected,2024-03-26,Accepted,2024-04-08,1
APP-10912,HR Executive,Indeed,2024-04-15,2024-04-19,No Response,NaT,,NaT,,NaT,0
APP-10913,Backend Developer,Referral,2024-06-07,2024-06-10,Passed,2024-06-13,No Show,NaT,,NaT,0
APP-10914,Data Engineer,Naukri,2024-10-14,2024-10-16,Passed,2024-10-18,Rejected,NaT,,NaT,0
APP-10915,Business Analyst,Naukri,2024-09-29,2024-10-05,Passed,2024-10-13,Rejected,NaT,,NaT,0
APP-10916,Backend Developer,LinkedIn,2024-01-04,2024-01-06,Passed,2024-01-07,No Show,NaT,,NaT,0
APP-10917,Backend Developer,Indeed,2024-11-16,2024-11-20,Failed,NaT,,NaT,,NaT,0
APP-10918,Data Analyst,LinkedIn,2024-07-17,2024-07-19,Passed,2024-07-23,Selected,2024-07-25,Accepted,2024-07-31,1
APP-10919,HR Executive,LinkedIn,2024-06-19,2024-06-22,Failed,NaT,,NaT,,NaT,0
APP-10920,Frontend Developer,Naukri,2024-01-12,2024-01-15,Failed,NaT,,NaT,,NaT,0
APP-10921,Business Analyst,Careers Site,2024-06-30,2024-07-02,Failed,NaT,,NaT,,NaT,0
APP-10922,HR Executive,Indeed,2024-11-11,2024-11-17,Passed,2024-11-23,Selected,2024-11-28,Accepted,2024-12-12,1
APP-10923,Data Analyst,LinkedIn,2024-10-22,2024-10-23,Passed,2024-11-01,Rejected,NaT,,NaT,0
APP-10924,Business Analyst,LinkedIn,2024-10-29,2024-11-03,Failed,NaT,,NaT,,NaT,0
APP-10925,HR Executive,LinkedIn,2024-08-24,2024-08-30,Passed,2024-09-01,Selected,2024-09-02,No Response,NaT,0
APP-10926,Frontend Developer,Careers Site,2024-06-08,2024-06-10,Passed,2024-06-18,Selected,2024-06-20,Accepted,2024-07-03,1
APP-10927,HR Executive,Indeed,2024-08-13,2024-08-17,Passed,2024-08-19,Selected,2024-08-23,Declined,NaT,0
APP-10928,Frontend Developer,Careers Site,2024-06-07,2024-06-08,No Response,NaT,,NaT,,NaT,0
APP-10929,HR Executive,Naukri,2024-10-11,2024-10-15,Passed,2024-10-19,Rejected,NaT,,NaT,0
APP-10930,Frontend Developer,Indeed,2024-10-06,2024-10-11,Passed,2024-10-16,Rejected,NaT,,NaT,0
APP-10931,Data Analyst,Referral,2024-06-10,2024-06-12,Passed,2024-06-20,No Show,NaT,,NaT,0
APP-10932,HR Executive,Indeed,2024-06-21,2024-06-25,Failed,NaT,,NaT,,NaT,0
APP-10933,Data Analyst,Careers Site,2024-05-06,2024-05-11,No Response,NaT,,NaT,,NaT,0
APP-10934,Backend Developer,Indeed,2024-08-04,2024-08-05,Failed,NaT,,NaT,,NaT,0
APP-10935,Frontend Developer,LinkedIn,2024-05-27,2024-05-29,Passed,2024-06-05,Selected,2024-06-08,Accepted,2024-06-17,1
APP-10936,Data Engineer,LinkedIn,2024-05-28,2024-05-31,Passed,2024-06-06,Rejected,NaT,,NaT,0
APP-10937,Backend Developer,Indeed,2024-03-27,2024-04-02,Passed,2024-04-03,Rejected,NaT,,NaT,0
APP-10938,Frontend Developer,Naukri,2024-02-13,2024-02-15,Passed,2024-02-19,Rejected,NaT,,NaT,0
APP-10939,Data Engineer,Referral,2024-09-12,2024-09-15,Passed,2024-09-16,Selected,2024-09-19,Accepted,2024-09-26,1
APP-10940,Backend Developer,Careers Site,2024-04-19,2024-04-25,Passed,2024-05-03,No Show,NaT,,NaT,0
APP-10941,Frontend Developer,Referral,2024-07-30,2024-08-02,No Response,NaT,,NaT,,NaT,0
APP-10942,Business Analyst,LinkedIn,2024-10-11,2024-10-17,Failed,NaT,,NaT,,NaT,0
APP-10943,HR Executive,Indeed,2024-04-04,2024-04-10,Failed,NaT,,NaT,,NaT,0
APP-10944,Frontend Developer,Careers Site,2024-11-20,2024-11-24,Passed,2024-12-02,Selected,2024-12-06,Accepted,2024-12-21,1
APP-10945,Business Analyst,Indeed,2024-02-23,2024-02-26,Passed,2024-02-29,No Show,NaT,,NaT,0
APP-10946,HR Executive,Naukri,2024-07-11,2024-07-13,Passed,2024-07-14,Selected,2024-07-19,No Response,NaT,0
APP-10947,Backend Developer,Naukri,2024-01-08,2024-01-13,Failed,NaT,,NaT,,NaT,0
APP-10948,HR Executive,Indeed,2024-06-09,2024-06-12,Failed,NaT,,NaT,,NaT,0
APP-10949,HR Executive,LinkedIn,2024-07-15,2024-07-18,Passed,2024-07-22,Rejected,NaT,,NaT,0
APP-10950,Business Analyst,LinkedIn,2024-03-13,2024-03-17,Passed,2024-03-20,Rejected,NaT,,NaT,0
APP-10951,Data Engineer,LinkedIn,2024-06-21,2024-06-24,Passed,2024-07-03,Selected,2024-07-07,Accepted,2024-07-24,1
APP-10952,HR Executive,Indeed,2024-02-12,2024-02-15,Passed,2024-02-23,No Show,NaT,,NaT,0
APP-10953,Frontend Developer,Referral,2024-08-27,2024-08-30,Passed,2024-09-08,Selected,2024-09-11,Declined,NaT,0
APP-10954,Data Engineer,LinkedIn,2024-09-24,2024-09-30,Passed,2024-10-06,Selected,2024-10-09,Declined,NaT,0
APP-10955,Backend Developer,Indeed,2024-08-17,2024-08-18,Passed,2024-08-19,No Show,NaT,,NaT,0
APP-10956,Data Analyst,Indeed,2024-11-23,2024-11-26,Passed,2024-12-04,Selected,2024-12-09,No Response,NaT,0
APP-10957,Frontend Developer,Careers Site,2024-06-02,2024-06-08,Passed,2024-06-11,No Show,NaT,,NaT,0
APP-10958,Data Engineer,Naukri,2024-02-15,2024-02-20,Passed,2024-02-29,No Show,NaT,,NaT,0
APP-10959,HR Executive,Referral,2024-04-27,2024-05-03,Passed,2024-05-09,Rejected,NaT,,NaT,0
APP-10960,Data Engineer,LinkedIn,2024-10-31,2024-11-06,Passed,2024-11-12,Rejected,NaT,,NaT,0
APP-10961,Business Analyst,Naukri,2024-10-05,2024-10-07,Passed,2024-10-16,Selected,2024-10-22,Accepted,2024-10-27,1
APP-10962,Data Engineer,Indeed,2024-06-12,2024-06-18,Passed,2024-06-19,Selected,2024-06-25,Accepted,2024-07-12,1
APP-10963,HR Executive,Referral,2024-06-21,2024-06-27,No Response,NaT,,NaT,,NaT,0
APP-10964,HR Executive,Referral,2024-04-15,2024-04-18,Failed,NaT,,NaT,,NaT,0
APP-10965,Frontend Developer,LinkedIn,2024-03-04,2024-03-10,Passed,2024-03-16,Selected,2024-03-17,No Response,NaT,0
APP-10966,Frontend Developer,LinkedIn,2024-10-04,2024-10-05,No Response,NaT,,NaT,,NaT,0
APP-10967,Backend Developer,LinkedIn,2024-06-17,2024-06-19,Passed,2024-06-26,Selected,2024-06-28,Accepted,2024-07-06,1
APP-10968,Backend Developer,Naukri,2024-06-09,2024-06-10,Passed,2024-06-12,Selected,2024-06-16,Accepted,2024-06-30,1
APP-10969,Data Engineer,Indeed,2024-09-16,2024-09-17,Passed,2024-09-19,No Show,NaT,,NaT,0
APP-10970,Backend Developer,Naukri,2024-10-17,2024-10-22,Passed,2024-10-26,Selected,2024-10-29,Declined,NaT,0
APP-10971,Business Analyst,Naukri,2024-02-01,2024-02-07,Passed,2024-02-10,Selected,2024-02-13,Accepted,2024-02-22,1
APP-10972,Frontend Developer,Referral,2024-01-17,2024-01-23,Failed,NaT,,NaT,,NaT,0
