Employee_ID,Department,Role,Tenure_Years,Annual_Salary,Skill,Required_Level,Current_Level,Skill_Gap,Recommend_Training_Flag,Recommended_Training,Training_Count,Last_Training_Date,Last_Training_Type,Training_Cost_USD,Predicted_Improvement_pts,Predicted_Level,Estimated_Yearly_Productivity_Value_Gain_USD,Estimated_ROI_USD,Performance_Score,Predicted_Performance_Score,Data_Generated_On
EMP-1083,Procurement,Manager,4.64,118606,Python,50,21,29,1,Technical Bootcamp / Mentorship,0,,,1508,17.23,38,1292.57,-215.43,38.21,39.63,2025-11-23
EMP-1083,Procurement,Manager,4.64,118606,SQL,41,44,-3,0,,0,,,0,0.0,44,0.0,0.0,38.21,39.63,2025-11-23
EMP-1083,Procurement,Manager,4.64,118606,Statistics,52,25,27,1,Applied Workshop,0,,,382,13.21,38,990.85,608.85,38.21,39.63,2025-11-23
EMP-1083,Procurement,Manager,4.64,118606,Data Visualization,59,52,7,0,,0,,,0,0.0,52,0.0,0.0,38.21,39.63,2025-11-23
EMP-1083,Procurement,Manager,4.64,118606,Machine Learning,56,48,8,0,,0,,,0,0.0,48,0.0,0.0,38.21,39.63,2025-11-23
EMP-1083,Procurement,Manager,4.64,118606,Domain Knowledge,82,62,20,1,Applied Workshop,0,,,694,8.21,70,615.54,-78.46,38.21,39.63,2025-11-23
EMP-1083,Procurement,Manager,4.64,118606,Communication,79,64,15,1,Soft skills workshop,0,,,399,8.44,72,632.85,233.85,38.21,39.63,2025-11-23
EMP-1083,Procurement,Manager,4.64,118606,Project Management,70,61,9,0,,0,,,0,0.0,61,0.0,0.0,38.21,39.63,2025-11-23
EMP-1083,Procurement,Manager,4.64,118606,ETL,41,16,25,1,Technical Bootcamp / Mentorship,1,2023-01-13 00:00:00,Online Course,2156,16.74,32,1255.43,-900.57,38.21,39.63,2025-11-23
EMP-1083,Procurement,Manager,4.64,118606,Cloud,52,35,17,1,Technical Bootcamp / Mentorship,1,2022-03-29 00:00:00,Workshop,2385,7.26,42,544.67,-1840.33,38.21,39.63,2025-11-23
EMP-1084,Manufacturing,Manager,2.51,82824,Python,41,34,7,0,,0,,,0,0.0,34,0.0,0.0,39.99,30.11,2025-11-23
EMP-1084,Manufacturing,Manager,2.51,82824,SQL,48,35,13,1,Technical Bootcamp / Mentorship,1,2023-11-29 00:00:00,On-the-job,2495,6.0,40,449.9,-2045.1,39.99,30.11,2025-11-23
EMP-1084,Manufacturing,Manager,2.51,82824,Statistics,59,37,22,1,Applied Workshop,0,,,618,14.73,51,1104.5,486.5,39.99,30.11,2025-11-23
EMP-1084,Manufacturing,Manager,2.51,82824,Data Visualization,45,29,16,1,Applied Workshop,0,,,255,11.1,40,832.85,577.85,39.99,30.11,2025-11-23
EMP-1084,Manufacturing,Manager,2.51,82824,Machine Learning,42,36,6,0,,3,2022-12-04 00:00:00,Classroom,0,0.0,36,0.0,0.0,39.99,30.11,2025-11-23
EMP-1084,Manufacturing,Manager,2.51,82824,Domain Knowledge,83,81,2,0,,0,,,0,0.0,81,0.0,0.0,39.99,30.11,2025-11-23
EMP-1084,Manufacturing,Manager,2.51,82824,Communication,69,63,6,0,,0,,,0,0.0,63,0.0,0.0,39.99,30.11,2025-11-23
EMP-1084,Manufacturing,Manager,2.51,82824,Project Management,70,58,12,1,Soft skills workshop,0,,,369,6.88,64,516.07,147.07,39.99,30.11,2025-11-23
EMP-1084,Manufacturing,Manager,2.51,82824,ETL,42,33,9,0,,1,2021-09-12 00:00:00,Online Course,0,0.0,33,0.0,0.0,39.99,30.11,2025-11-23
EMP-1084,Manufacturing,Manager,2.51,82824,Cloud,51,40,11,1,Technical Bootcamp / Mentorship,0,,,750,5.96,45,446.7,-303.3,39.99,30.11,2025-11-23
EMP-1085,R&D,Analyst,1.22,74486,Python,69,62,7,0,,2,2024-08-27 00:00:00,Classroom,0,0.0,62,0.0,0.0,44.24,39.22,2025-11-23
EMP-1085,R&D,Analyst,1.22,74486,SQL,75,69,6,0,,0,,,0,0.0,69,0.0,0.0,44.24,39.22,2025-11-23
EMP-1085,R&D,Analyst,1.22,74486,Statistics,70,56,14,1,Applied Workshop,1,2025-06-21 00:00:00,Workshop,530,7.97,63,598.12,68.12,44.24,39.22,2025-11-23
EMP-1085,R&D,Analyst,1.22,74486,Data Visualization,80,77,3,0,,0,,,0,0.0,77,0.0,0.0,44.24,39.22,2025-11-23
EMP-1085,R&D,Analyst,1.22,74486,Machine Learning,74,62,12,1,Technical Bootcamp / Mentorship,0,,,1302,7.99,69,599.16,-702.84,44.24,39.22,2025-11-23
EMP-1085,R&D,Analyst,1.22,74486,Domain Knowledge,46,30,16,1,Applied Workshop,0,,,265,9.07,39,680.08,415.08,44.24,39.22,2025-11-23
EMP-1085,R&D,Analyst,1.22,74486,Communication,53,37,16,1,Soft skills workshop,1,2025-06-14 00:00:00,Mentoring,204,6.93,43,520.03,316.03,44.24,39.22,2025-11-23
EMP-1085,R&D,Analyst,1.22,74486,Project Management,56,44,12,1,Soft skills workshop,2,2023-05-23 00:00:00,Workshop,94,8.78,52,658.67,564.67,44.24,39.22,2025-11-23
EMP-1085,R&D,Analyst,1.22,74486,ETL,78,79,-1,0,,2,2025-09-14 00:00:00,Workshop,0,0.0,79,0.0,0.0,44.24,39.22,2025-11-23
EMP-1085,R&D,Analyst,1.22,74486,Cloud,67,60,7,0,,1,2025-05-21 00:00:00,Workshop,0,0.0,60,0.0,0.0,44.24,39.22,2025-11-23
EMP-1086,Manufacturing,Operator,2.85,67605,Python,57,49,8,0,,0,,,0,0.0,49,0.0,0.0,30.0,32.66,2025-11-23
EMP-1086,Manufacturing,Operator,2.85,67605,SQL,55,53,2,0,,1,2021-04-27 00:00:00,Online Course,0,0.0,53,0.0,0.0,30.0,32.66,2025-11-23
EMP-1086,Manufacturing,Operator,2.85,67605,Statistics,59,33,26,1,Applied Workshop,1,2023-09-09 00:00:00,Workshop,572,16.17,49,1212.87,640.87,30.0,32.66,2025-11-23
EMP-1086,Manufacturing,Operator,2.85,67605,Data Visualization,52,35,17,1,Applied Workshop,2,2021-01-16 00:00:00,Mentoring,652,10.18,45,763.27,111.27,30.0,32.66,2025-11-23
EMP-1086,Manufacturing,Operator,2.85,67605,Machine Learning,58,49,9,0,,0,,,0,0.0,49,0.0,0.0,30.0,32.66,2025-11-23
EMP-1086,Manufacturing,Operator,2.85,67605,Domain Knowledge,55,41,14,1,Applied Workshop,0,,,746,8.08,49,606.2,-139.8,30.0,32.66,2025-11-23
EMP-1086,Manufacturing,Operator,2.85,67605,Communication,51,47,4,0,,1,2021-06-25 00:00:00,Mentoring,0,0.0,47,0.0,0.0,30.0,32.66,2025-11-23
EMP-1086,Manufacturing,Operator,2.85,67605,Project Management,54,47,7,0,,2,2021-02-25 00:00:00,Mentoring,0,0.0,47,0.0,0.0,30.0,32.66,2025-11-23
EMP-1086,Manufacturing,Operator,2.85,67605,ETL,57,41,16,1,Technical Bootcamp / Mentorship,0,,,787,9.24,50,693.31,-93.69,30.0,32.66,2025-11-23
EMP-1086,Manufacturing,Operator,2.85,67605,Cloud,40,26,14,1,Technical Bootcamp / Mentorship,0,,,760,6.11,32,458.47,-301.53,30.0,32.66,2025-11-23
EMP-1087,R&D,Engineer,3.55,89166,Python,85,82,3,0,,0,,,0,0.0,82,0.0,0.0,32.04,43.59,2025-11-23
EMP-1087,R&D,Engineer,3.55,89166,SQL,68,56,12,1,Technical Bootcamp / Mentorship,1,2023-11-11 00:00:00,On-the-job,936,9.35,65,701.15,-234.85,32.04,43.59,2025-11-23
EMP-1087,R&D,Engineer,3.55,89166,Statistics,76,62,14,1,Applied Workshop,0,,,284,5.92,67,444.22,160.22,32.04,43.59,2025-11-23
EMP-1087,R&D,Engineer,3.55,89166,Data Visualization,78,77,1,0,,3,2022-05-10 00:00:00,Workshop,0,0.0,77,0.0,0.0,32.04,43.59,2025-11-23
EMP-1087,R&D,Engineer,3.55,89166,Machine Learning,83,67,16,1,Technical Bootcamp / Mentorship,0,,,947,10.17,77,762.67,-184.33,32.04,43.59,2025-11-23
EMP-1087,R&D,Engineer,3.55,89166,Domain Knowledge,43,28,15,1,Applied Workshop,0,,,330,9.27,37,695.29,365.29,32.04,43.59,2025-11-23
EMP-1087,R&D,Engineer,3.55,89166,Communication,49,31,18,1,Soft skills workshop,2,2024-12-27 00:00:00,Mentoring,138,10.55,41,790.88,652.88,32.04,43.59,2025-11-23
EMP-1087,R&D,Engineer,3.55,89166,Project Management,57,37,20,1,Soft skills workshop,0,,,160,13.29,50,997.1,837.1,32.04,43.59,2025-11-23
EMP-1087,R&D,Engineer,3.55,89166,ETL,68,70,-2,0,,0,,,0,0.0,70,0.0,0.0,32.04,43.59,2025-11-23
EMP-1087,R&D,Engineer,3.55,89166,Cloud,81,72,9,0,,0,,,0,0.0,72,0.0,0.0,32.04,43.59,2025-11-23
EMP-1088,Quality,Operator,3.03,82622,Python,55,42,13,1,Technical Bootcamp / Mentorship,1,2023-06-06 00:00:00,On-the-job,1825,10.7,52,802.82,-1022.18,31.47,34.97,2025-11-23
EMP-1088,Quality,Operator,3.03,82622,SQL,44,25,19,1,Technical Bootcamp / Mentorship,0,,,623,11.72,36,879.05,256.05,31.47,34.97,2025-11-23
EMP-1088,Quality,Operator,3.03,82622,Statistics,57,51,6,0,,1,2021-09-10 00:00:00,Workshop,0,0.0,51,0.0,0.0,31.47,34.97,2025-11-23
EMP-1088,Quality,Operator,3.03,82622,Data Visualization,48,26,22,1,Applied Workshop,0,,,625,9.58,35,718.28,93.28,31.47,34.97,2025-11-23
EMP-1088,Quality,Operator,3.03,82622,Machine Learning,46,36,10,1,Technical Bootcamp / Mentorship,1,2025-07-04 00:00:00,Workshop,1466,7.75,43,581.52,-884.48,31.47,34.97,2025-11-23
EMP-1088,Quality,Operator,3.03,82622,Domain Knowledge,64,49,15,1,Applied Workshop,0,,,651,9.08,58,680.76,29.76,31.47,34.97,2025-11-23
EMP-1088,Quality,Operator,3.03,82622,Communication,46,29,17,1,Soft skills workshop,1,2021-05-06 00:00:00,Classroom,350,5.86,34,439.26,89.26,31.47,34.97,2025-11-23
EMP-1088,Quality,Operator,3.03,82622,Project Management,45,34,11,1,Soft skills workshop,2,2024-10-09 00:00:00,Workshop,196,6.11,40,458.04,262.04,31.47,34.97,2025-11-23
EMP-1088,Quality,Operator,3.03,82622,ETL,75,63,12,1,Technical Bootcamp / Mentorship,0,,,1972,8.18,71,613.39,-1358.61,31.47,34.97,2025-11-23
EMP-1088,Quality,Operator,3.03,82622,Cloud,47,48,-1,0,,0,,,0,0.0,48,0.0,0.0,31.47,34.97,2025-11-23
EMP-1089,Quality,Manager,2.47,129722,Python,47,30,17,1,Technical Bootcamp / Mentorship,0,,,1550,11.47,41,860.22,-689.78,31.17,34.61,2025-11-23
EMP-1089,Quality,Manager,2.47,129722,SQL,48,39,9,0,,0,,,0,0.0,39,0.0,0.0,31.17,34.61,2025-11-23
EMP-1089,Quality,Manager,2.47,129722,Statistics,58,57,1,0,,1,2025-07-27 00:00:00,Classroom,0,0.0,57,0.0,0.0,31.17,34.61,2025-11-23
EMP-1089,Quality,Manager,2.47,129722,Data Visualization,49,30,19,1,Applied Workshop,0,,,546,14.41,44,1080.82,534.82,31.17,34.61,2025-11-23
EMP-1089,Quality,Manager,2.47,129722,Machine Learning,40,28,12,1,Technical Bootcamp / Mentorship,0,,,1475,8.25,36,618.48,-856.52,31.17,34.61,2025-11-23
EMP-1089,Quality,Manager,2.47,129722,Domain Knowledge,80,52,28,1,Applied Workshop,1,2023-01-23 00:00:00,Online Course,539,20.0,72,1500.0,961.0,31.17,34.61,2025-11-23
EMP-1089,Quality,Manager,2.47,129722,Communication,73,57,16,1,Soft skills workshop,1,2022-03-22 00:00:00,Online Course,136,9.1,66,682.71,546.71,31.17,34.61,2025-11-23
EMP-1089,Quality,Manager,2.47,129722,Project Management,70,61,9,0,,0,,,0,0.0,61,0.0,0.0,31.17,34.61,2025-11-23
EMP-1089,Quality,Manager,2.47,129722,ETL,42,18,24,1,Technical Bootcamp / Mentorship,0,,,698,14.65,32,1098.68,400.68,31.17,34.61,2025-11-23
EMP-1089,Quality,Manager,2.47,129722,Cloud,52,51,1,0,,0,,,0,0.0,51,0.0,0.0,31.17,34.61,2025-11-23
EMP-1090,Manufacturing,Operator,4.25,51428,Python,54,44,10,1,Technical Bootcamp / Mentorship,0,,,2353,4.72,48,353.75,-1999.25,30.0,38.39,2025-11-23
EMP-1090,Manufacturing,Operator,4.25,51428,SQL,45,46,-1,0,,0,,,0,0.0,46,0.0,0.0,30.0,38.39,2025-11-23
EMP-1090,Manufacturing,Operator,4.25,51428,Statistics,45,37,8,0,,0,,,0,0.0,37,0.0,0.0,30.0,38.39,2025-11-23
EMP-1090,Manufacturing,Operator,4.25,51428,Data Visualization,46,24,22,1,Applied Workshop,0,,,588,14.85,38,1113.42,525.42,30.0,38.39,2025-11-23
EMP-1090,Manufacturing,Operator,4.25,51428,Machine Learning,44,34,10,1,Technical Bootcamp / Mentorship,1,2022-12-23 00:00:00,On-the-job,700,5.1,39,382.65,-317.35,30.0,38.39,2025-11-23
EMP-1090,Manufacturing,Operator,4.25,51428,Domain Knowledge,70,58,12,1,Applied Workshop,0,,,639,5.13,63,384.44,-254.56,30.0,38.39,2025-11-23
EMP-1090,Manufacturing,Operator,4.25,51428,Communication,42,35,7,0,,0,,,0,0.0,35,0.0,0.0,30.0,38.39,2025-11-23
EMP-1090,Manufacturing,Operator,4.25,51428,Project Management,49,35,14,1,Soft skills workshop,0,,,52,8.89,43,666.46,614.46,30.0,38.39,2025-11-23
EMP-1090,Manufacturing,Operator,4.25,51428,ETL,60,38,22,1,Technical Bootcamp / Mentorship,0,,,2080,13.74,51,1030.63,-1049.37,30.0,38.39,2025-11-23
EMP-1090,Manufacturing,Operator,4.25,51428,Cloud,55,51,4,0,,2,2023-04-13 00:00:00,Classroom,0,0.0,51,0.0,0.0,30.0,38.39,2025-11-23
EMP-1091,Logistics,Operator,0.86,69513,Python,60,38,22,1,Technical Bootcamp / Mentorship,1,2023-10-21 00:00:00,Online Course,574,13.68,51,1025.68,451.68,30.0,32.18,2025-11-23
EMP-1091,Logistics,Operator,0.86,69513,SQL,47,30,17,1,Technical Bootcamp / Mentorship,3,2022-12-27 00:00:00,Online Course,2436,10.75,40,806.08,-1629.92,30.0,32.18,2025-11-23
EMP-1091,Logistics,Operator,0.86,69513,Statistics,41,22,19,1,Applied Workshop,1,2024-04-12 00:00:00,Online Course,210,12.85,34,963.42,753.42,30.0,32.18,2025-11-23
EMP-1091,Logistics,Operator,0.86,69513,Data Visualization,46,37,9,0,,1,2023-07-30 00:00:00,Workshop,0,0.0,37,0.0,0.0,30.0,32.18,2025-11-23
EMP-1091,Logistics,Operator,0.86,69513,Machine Learning,60,48,12,1,Technical Bootcamp / Mentorship,1,2025-07-15 00:00:00,Classroom,2030,8.35,56,626.26,-1403.74,30.0,32.18,2025-11-23
EMP-1091,Logistics,Operator,0.86,69513,Domain Knowledge,60,49,11,1,Applied Workshop,0,,,723,4.68,53,350.72,-372.28,30.0,32.18,2025-11-23
EMP-1091,Logistics,Operator,0.86,69513,Communication,51,39,12,1,Soft skills workshop,1,2024-05-13 00:00:00,Online Course,60,5.85,44,438.66,378.66,30.0,32.18,2025-11-23
EMP-1091,Logistics,Operator,0.86,69513,Project Management,42,26,16,1,Soft skills workshop,0,,,313,10.43,36,782.22,469.22,30.0,32.18,2025-11-23
EMP-1091,Logistics,Operator,0.86,69513,ETL,62,63,-1,0,,0,,,0,0.0,63,0.0,0.0,30.0,32.18,2025-11-23
EMP-1091,Logistics,Operator,0.86,69513,Cloud,51,46,5,0,,2,2023-09-19 00:00:00,Classroom,0,0.0,46,0.0,0.0,30.0,32.18,2025-11-23
EMP-1092,Procurement,Technician,2.55,80139,Python,55,30,25,1,Technical Bootcamp / Mentorship,0,,,1732,14.76,44,1106.63,-625.37,30.0,33.71,2025-11-23
EMP-1092,Procurement,Technician,2.55,80139,SQL,57,41,16,1,Technical Bootcamp / Mentorship,0,,,1927,7.07,48,530.28,-1396.72,30.0,33.71,2025-11-23
EMP-1092,Procurement,Technician,2.55,80139,Statistics,57,44,13,1,Applied Workshop,0,,,373,4.14,48,310.57,-62.43,30.0,33.71,2025-11-23
EMP-1092,Procurement,Technician,2.55,80139,Data Visualization,42,33,9,0,,0,,,0,0.0,33,0.0,0.0,30.0,33.71,2025-11-23
EMP-1092,Procurement,Technician,2.55,80139,Machine Learning,56,55,1,0,,2,2021-07-05 00:00:00,Mentoring,0,0.0,55,0.0,0.0,30.0,33.71,2025-11-23
EMP-1092,Procurement,Technician,2.55,80139,Domain Knowledge,68,59,9,0,,0,,,0,0.0,59,0.0,0.0,30.0,33.71,2025-11-23
EMP-1092,Procurement,Technician,2.55,80139,Communication,52,44,8,0,,0,,,0,0.0,44,0.0,0.0,30.0,33.71,2025-11-23
EMP-1092,Procurement,Technician,2.55,80139,Project Management,53,45,8,0,,0,,,0,0.0,45,0.0,0.0,30.0,33.71,2025-11-23
EMP-1092,Procurement,Technician,2.55,80139,ETL,71,73,-2,0,,0,,,0,0.0,73,0.0,0.0,30.0,33.71,2025-11-23
EMP-1092,Procurement,Technician,2.55,80139,Cloud,42,19,23,1,Technical Bootcamp / Mentorship,0,,,977,13.46,32,1009.46,32.46,30.0,33.71,2025-11-23
EMP-1093,Quality,Supervisor,3.95,99516,Python,60,38,22,1,Technical Bootcamp / Mentorship,0,,,1114,12.16,50,911.91,-202.09,41.4,41.49,2025-11-23
EMP-1093,Quality,Supervisor,3.95,99516,SQL,55,46,9,0,,1,2025-11-12 00:00:00,Mentoring,0,0.0,46,0.0,0.0,41.4,41.49,2025-11-23
EMP-1093,Quality,Supervisor,3.95,99516,Statistics,60,40,20,1,Applied Workshop,0,,,366,11.98,51,898.4,532.4,41.4,41.49,2025-11-23
EMP-1093,Quality,Supervisor,3.95,99516,Data Visualization,59,36,23,1,Applied Workshop,0,,,625,13.69,49,1026.46,401.46,41.4,41.49,2025-11-23
EMP-1093,Quality,Supervisor,3.95,99516,Machine Learning,45,32,13,1,Technical Bootcamp / Mentorship,0,,,1627,9.12,41,683.92,-943.08,41.4,41.49,2025-11-23
EMP-1093,Quality,Supervisor,3.95,99516,Domain Knowledge,79,54,25,1,Applied Workshop,1,2024-04-20 00:00:00,Workshop,310,14.44,68,1082.96,772.96,41.4,41.49,2025-11-23
EMP-1093,Quality,Supervisor,3.95,99516,Communication,74,79,-5,0,,0,,,0,0.0,79,0.0,0.0,41.4,41.49,2025-11-23
EMP-1093,Quality,Supervisor,3.95,99516,Project Management,68,53,15,1,Soft skills workshop,1,2023-11-27 00:00:00,Mentoring,295,9.48,62,711.19,416.19,41.4,41.49,2025-11-23
EMP-1093,Quality,Supervisor,3.95,99516,ETL,42,34,8,0,,0,,,0,0.0,34,0.0,0.0,41.4,41.49,2025-11-23
EMP-1093,Quality,Supervisor,3.95,99516,Cloud,60,35,25,1,Technical Bootcamp / Mentorship,0,,,2498,16.18,51,1213.18,-1284.82,41.4,41.49,2025-11-23
EMP-1094,Logistics,Manager,1.31,72549,Python,43,28,15,1,Technical Bootcamp / Mentorship,0,,,802,7.33,35,549.79,-252.21,30.0,37.73,2025-11-23
EMP-1094,Logistics,Manager,1.31,72549,SQL,54,28,26,1,Technical Bootcamp / Mentorship,0,,,654,16.97,44,1272.84,618.84,30.0,37.73,2025-11-23
EMP-1094,Logistics,Manager,1.31,72549,Statistics,58,42,16,1,Applied Workshop,0,,,788,8.52,50,638.75,-149.25,30.0,37.73,2025-11-23
EMP-1094,Logistics,Manager,1.31,72549,Data Visualization,57,48,9,0,,0,,,0,0.0,48,0.0,0.0,30.0,37.73,2025-11-23
EMP-1094,Logistics,Manager,1.31,72549,Machine Learning,53,46,7,0,,0,,,0,0.0,46,0.0,0.0,30.0,37.73,2025-11-23
EMP-1094,Logistics,Manager,1.31,72549,Domain Knowledge,71,45,26,1,Applied Workshop,0,,,607,16.9,61,1267.47,660.47,30.0,37.73,2025-11-23
EMP-1094,Logistics,Manager,1.31,72549,Communication,79,64,15,1,Soft skills workshop,1,2022-01-07 00:00:00,On-the-job,155,7.63,71,571.95,416.95,30.0,37.73,2025-11-23
EMP-1094,Logistics,Manager,1.31,72549,Project Management,68,41,27,1,Soft skills workshop,0,,,192,15.13,56,1134.86,942.86,30.0,37.73,2025-11-23
EMP-1094,Logistics,Manager,1.31,72549,ETL,50,31,19,1,Technical Bootcamp / Mentorship,0,,,1554,8.91,39,668.32,-885.68,30.0,37.73,2025-11-23
EMP-1094,Logistics,Manager,1.31,72549,Cloud,52,47,5,0,,0,,,0,0.0,47,0.0,0.0,30.0,37.73,2025-11-23
EMP-1095,Quality,Engineer,2.11,89561,Python,81,67,14,1,Technical Bootcamp / Mentorship,0,,,531,6.64,73,497.67,-33.33,30.0,36.53,2025-11-23
EMP-1095,Quality,Engineer,2.11,89561,SQL,70,61,9,0,,0,,,0,0.0,61,0.0,0.0,30.0,36.53,2025-11-23
EMP-1095,Quality,Engineer,2.11,89561,Statistics,70,61,9,0,,1,2024-05-22 00:00:00,Classroom,0,0.0,61,0.0,0.0,30.0,36.53,2025-11-23
EMP-1095,Quality,Engineer,2.11,89561,Data Visualization,65,56,9,0,,0,,,0,0.0,56,0.0,0.0,30.0,36.53,2025-11-23
EMP-1095,Quality,Engineer,2.11,89561,Machine Learning,71,63,8,0,,1,2023-01-16 00:00:00,Online Course,0,0.0,63,0.0,0.0,30.0,36.53,2025-11-23
EMP-1095,Quality,Engineer,2.11,89561,Domain Knowledge,42,28,14,1,Applied Workshop,0,,,497,5.03,33,376.92,-120.08,30.0,36.53,2025-11-23
EMP-1095,Quality,Engineer,2.11,89561,Communication,52,32,20,1,Soft skills workshop,2,2024-02-01 00:00:00,On-the-job,248,9.76,41,731.99,483.99,30.0,36.53,2025-11-23
EMP-1095,Quality,Engineer,2.11,89561,Project Management,44,32,12,1,Soft skills workshop,1,2025-03-15 00:00:00,On-the-job,269,3.73,35,279.8,10.8,30.0,36.53,2025-11-23
EMP-1095,Quality,Engineer,2.11,89561,ETL,82,83,-1,0,,1,2025-10-25 00:00:00,Mentoring,0,0.0,83,0.0,0.0,30.0,36.53,2025-11-23
EMP-1095,Quality,Engineer,2.11,89561,Cloud,79,48,31,1,Technical Bootcamp / Mentorship,1,2022-01-15 00:00:00,Classroom,1801,20.0,68,1500.0,-301.0,30.0,36.53,2025-11-23
EMP-1096,Procurement,Manager,3.43,76182,Python,55,49,6,0,,1,2021-08-22 00:00:00,Online Course,0,0.0,49,0.0,0.0,31.68,35.36,2025-11-23
EMP-1096,Procurement,Manager,3.43,76182,SQL,59,40,19,1,Technical Bootcamp / Mentorship,0,,,1174,9.68,49,726.36,-447.64,31.68,35.36,2025-11-23
EMP-1096,Procurement,Manager,3.43,76182,Statistics,47,38,9,0,,1,2025-10-08 00:00:00,On-the-job,0,0.0,38,0.0,0.0,31.68,35.36,2025-11-23
EMP-1096,Procurement,Manager,3.43,76182,Data Visualization,40,15,25,1,Applied Workshop,0,,,511,14.67,29,1099.89,588.89,31.68,35.36,2025-11-23
EMP-1096,Procurement,Manager,3.43,76182,Machine Learning,55,40,15,1,Technical Bootcamp / Mentorship,0,,,2227,10.44,50,783.24,-1443.76,31.68,35.36,2025-11-23
EMP-1096,Procurement,Manager,3.43,76182,Domain Knowledge,66,50,16,1,Applied Workshop,1,2025-10-04 00:00:00,Workshop,554,7.08,57,531.14,-22.86,31.68,35.36,2025-11-23
EMP-1096,Procurement,Manager,3.43,76182,Communication,65,51,14,1,Soft skills workshop,1,2023-01-19 00:00:00,Online Course,246,9.98,60,748.49,502.49,31.68,35.36,2025-11-23
EMP-1096,Procurement,Manager,3.43,76182,Project Management,65,53,12,1,Soft skills workshop,1,2023-06-13 00:00:00,Mentoring,237,6.7,59,502.48,265.48,31.68,35.36,2025-11-23
EMP-1096,Procurement,Manager,3.43,76182,ETL,42,33,9,0,,1,2025-06-08 00:00:00,Classroom,0,0.0,33,0.0,0.0,31.68,35.36,2025-11-23
EMP-1096,Procurement,Manager,3.43,76182,Cloud,57,50,7,0,,1,2024-07-25 00:00:00,Workshop,0,0.0,50,0.0,0.0,31.68,35.36,2025-11-23
EMP-1097,Logistics,Technician,3.35,75701,Python,50,30,20,1,Technical Bootcamp / Mentorship,0,,,1762,12.47,42,935.29,-826.71,30.0,30.0,2025-11-23
EMP-1097,Logistics,Technician,3.35,75701,SQL,44,22,22,1,Technical Bootcamp / Mentorship,0,,,1225,15.37,37,1153.07,-71.93,30.0,30.0,2025-11-23
EMP-1097,Logistics,Technician,3.35,75701,Statistics,40,22,18,1,Applied Workshop,0,,,637,8.58,30,643.42,6.42,30.0,30.0,2025-11-23
EMP-1097,Logistics,Technician,3.35,75701,Data Visualization,56,31,25,1,Applied Workshop,1,2024-05-05 00:00:00,Online Course,217,15.39,46,1153.89,936.89,30.0,30.0,2025-11-23
EMP-1097,Logistics,Technician,3.35,75701,Machine Learning,40,43,-3,0,,0,,,0,0.0,43,0.0,0.0,30.0,30.0,2025-11-23
EMP-1097,Logistics,Technician,3.35,75701,Domain Knowledge,68,48,20,1,Applied Workshop,0,,,222,7.19,55,539.32,317.32,30.0,30.0,2025-11-23
EMP-1097,Logistics,Technician,3.35,75701,Communication,50,36,14,1,Soft skills workshop,0,,,310,14.63,50,1096.94,786.94,30.0,30.0,2025-11-23
EMP-1097,Logistics,Technician,3.35,75701,Project Management,47,41,6,0,,0,,,0,0.0,41,0.0,0.0,30.0,30.0,2025-11-23
EMP-1097,Logistics,Technician,3.35,75701,ETL,57,31,26,1,Technical Bootcamp / Mentorship,1,2023-05-05 00:00:00,Online Course,1335,15.25,46,1144.02,-190.98,30.0,30.0,2025-11-23
EMP-1097,Logistics,Technician,3.35,75701,Cloud,50,36,14,1,Technical Bootcamp / Mentorship,1,2023-10-16 00:00:00,On-the-job,850,7.82,43,586.86,-263.14,30.0,30.0,2025-11-23
EMP-1098,Procurement,Supervisor,1.23,102575,Python,47,41,6,0,,0,,,0,0.0,41,0.0,0.0,30.0,35.46,2025-11-23
EMP-1098,Procurement,Supervisor,1.23,102575,SQL,52,32,20,1,Technical Bootcamp / Mentorship,0,,,980,12.38,44,928.38,-51.62,30.0,35.46,2025-11-23
EMP-1098,Procurement,Supervisor,1.23,102575,Statistics,52,46,6,0,,0,,,0,0.0,46,0.0,0.0,30.0,35.46,2025-11-23
EMP-1098,Procurement,Supervisor,1.23,102575,Data Visualization,47,21,26,1,Applied Workshop,0,,,749,13.17,34,987.84,238.84,30.0,35.46,2025-11-23
EMP-1098,Procurement,Supervisor,1.23,102575,Machine Learning,55,39,16,1,Technical Bootcamp / Mentorship,0,,,578,11.06,50,829.65,251.65,30.0,35.46,2025-11-23
EMP-1098,Procurement,Supervisor,1.23,102575,Domain Knowledge,80,70,10,1,Applied Workshop,1,2022-10-30 00:00:00,Online Course,614,7.58,77,568.85,-45.15,30.0,35.46,2025-11-23
EMP-1098,Procurement,Supervisor,1.23,102575,Communication,71,63,8,0,,0,,,0,0.0,63,0.0,0.0,30.0,35.46,2025-11-23
EMP-1098,Procurement,Supervisor,1.23,102575,Project Management,77,70,7,0,,0,,,0,0.0,70,0.0,0.0,30.0,35.46,2025-11-23
EMP-1098,Procurement,Supervisor,1.23,102575,ETL,56,37,19,1,Technical Bootcamp / Mentorship,1,2023-03-21 00:00:00,Classroom,1385,13.71,50,1028.33,-356.67,30.0,35.46,2025-11-23
EMP-1098,Procurement,Supervisor,1.23,102575,Cloud,47,37,10,1,Technical Bootcamp / Mentorship,1,2025-05-19 00:00:00,Classroom,2264,6.68,43,501.25,-1762.75,30.0,35.46,2025-11-23
