Date,Employee_ID,Department,Role,Shift,Workload_Index,Past_Absence_Count,Absent_Flag,Hours_Lost,Absence_Reason,Seasonal_Factor,Absenteeism_Probability
2023-02-25,EMP_0016,HR,Helper,Morning,80,7,False,0,None,0.0,0.20333333333333334
2023-08-19,EMP_0067,QC,Helper,Morning,60,0,True,8,Sick,0.15,0.2866666666666667
2023-03-14,EMP_0181,Maintenance,Helper,Morning,70,3,False,0,None,0.0,0.17
2023-04-15,EMP_0010,QC,Manager,Evening,80,6,False,0,None,0.0,0.16333333333333333
2023-07-20,EMP_0054,QC,Helper,Evening,70,4,False,0,None,0.15,0.32
2023-09-29,EMP_0164,Logistics,Supervisor,Evening,90,0,True,0,Family,0.0,0.21666666666666667
2023-07-11,EMP_0215,Sales,Manager,Night,60,0,False,0,None,0.15,0.31666666666666665
2023-03-07,EMP_0148,QC,Operator,Night,90,8,False,0,None,0.0,0.33666666666666667
2023-07-21,EMP_0142,Maintenance,Operator,Evening,70,1,True,8,Personal,0.15,0.35
2023-09-10,EMP_0283,Production,Supervisor,Night,70,2,False,0,None,0.0,0.22
2023-07-20,EMP_0003,HR,Supervisor,Evening,80,0,False,0,None,0.15,0.33333333333333337
2023-02-11,EMP_0284,Logistics,Operator,Evening,80,8,True,0,Unknown,0.0,0.23333333333333334
2023-11-16,EMP_0120,QC,Operator,Night,70,8,True,0,Sick,0.1,0.37
2023-06-11,EMP_0278,Maintenance,Supervisor,Night,100,5,True,0,Sick,0.15,0.47
2023-10-20,EMP_0010,Sales,Operator,Night,70,3,False,0,None,0.0,0.27
2023-09-02,EMP_0020,HR,Supervisor,Night,90,11,False,0,None,0.0,0.2866666666666667
2023-07-15,EMP_0217,QC,Helper,Morning,80,9,True,0,Sick,0.15,0.35333333333333333
2023-04-11,EMP_0057,Production,Supervisor,Morning,80,1,False,0,None,0.0,0.18333333333333335
2023-09-14,EMP_0121,Logistics,Manager,Evening,80,3,False,0,None,0.0,0.16333333333333333
2023-05-18,EMP_0140,Maintenance,Technician,Night,90,0,False,0,None,0.0,0.31666666666666665
2023-12-20,EMP_0023,Maintenance,Supervisor,Morning,80,0,False,0,None,0.1,0.2833333333333333
2023-05-13,EMP_0260,Sales,Supervisor,Morning,80,10,False,0,None,0.0,0.18333333333333335
2023-05-25,EMP_0041,Sales,Helper,Evening,80,2,True,0,Sick,0.0,0.20333333333333334
2023-11-13,EMP_0204,Sales,Supervisor,Morning,80,9,False,0,None,0.1,0.2833333333333333
2023-01-08,EMP_0090,Maintenance,Manager,Evening,70,0,False,0,None,0.0,0.13
2023-01-20,EMP_0003,Logistics,Technician,Night,90,3,False,0,None,0.0,0.31666666666666665
2023-02-23,EMP_0162,Logistics,Technician,Night,100,11,False,0,None,0.0,0.35
2023-10-17,EMP_0201,HR,Helper,Morning,100,1,False,0,None,0.0,0.27
2023-12-16,EMP_0002,Logistics,Technician,Morning,70,1,True,0,Emergency,0.1,0.28
2023-01-15,EMP_0162,HR,Supervisor,Night,80,1,False,0,None,0.0,0.25333333333333335
2023-05-27,EMP_0163,QC,Operator,Evening,80,3,False,0,None,0.0,0.23333333333333334
2023-10-04,EMP_0175,Sales,Supervisor,Night,80,8,False,0,None,0.0,0.25333333333333335
2023-04-25,EMP_0263,Sales,Manager,Evening,90,5,False,0,None,0.0,0.19666666666666666
2023-11-30,EMP_0193,QC,Manager,Night,90,2,False,0,None,0.1,0.3666666666666667
2023-06-28,EMP_0134,Maintenance,Supervisor,Evening,60,8,False,0,None,0.15,0.2666666666666667
2023-04-14,EMP_0111,Production,Technician,Evening,80,8,False,0,None,0.0,0.21333333333333332
2023-01-19,EMP_0181,Sales,Helper,Night,90,8,True,4,Sick,0.0,0.30666666666666664
2023-11-18,EMP_0244,Logistics,Operator,Evening,70,4,True,0,Sick,0.1,0.30000000000000004
2023-07-01,EMP_0065,Maintenance,Technician,Morning,70,5,True,0,Personal,0.15,0.32999999999999996
2023-06-17,EMP_0023,HR,Operator,Night,90,3,True,0,Sick,0.15,0.4866666666666667
2023-12-21,EMP_0040,Sales,Helper,Night,90,0,True,0,Unknown,0.1,0.4066666666666666
2023-06-12,EMP_0107,Sales,Supervisor,Morning,80,1,False,0,None,0.15,0.33333333333333337
2023-01-20,EMP_0066,Logistics,Technician,Night,80,9,False,0,None,0.0,0.2833333333333333
2023-04-14,EMP_0249,Logistics,Operator,Evening,60,2,False,0,None,0.0,0.16666666666666669
2023-07-19,EMP_0089,QC,Manager,Morning,60,5,False,0,None,0.15,0.2466666666666667
2023-08-16,EMP_0287,HR,Operator,Morning,90,4,False,0,None,0.15,0.41666666666666663
2023-06-14,EMP_0032,HR,Helper,Evening,60,10,False,0,None,0.15,0.2866666666666667
2023-05-16,EMP_0161,Logistics,Helper,Night,80,11,False,0,None,0.0,0.2733333333333333
2023-02-17,EMP_0180,QC,Technician,Night,60,8,True,0,Personal,0.0,0.21666666666666667
2023-01-04,EMP_0007,Maintenance,Helper,Evening,80,5,False,0,None,0.0,0.20333333333333334
2023-04-16,EMP_0040,Sales,Supervisor,Night,60,2,False,0,None,0.0,0.18666666666666668
2023-03-18,EMP_0128,Production,Technician,Night,60,5,False,0,None,0.0,0.21666666666666667
2023-07-24,EMP_0165,QC,Manager,Morning,90,3,False,0,None,0.15,0.3466666666666667
2023-05-23,EMP_0053,Maintenance,Operator,Night,80,10,False,0,None,0.0,0.30333333333333334
2023-10-30,EMP_0260,Sales,Supervisor,Night,60,7,False,0,None,0.0,0.18666666666666668
2023-09-01,EMP_0042,Production,Operator,Night,60,10,False,0,None,0.0,0.2366666666666667
2023-06-26,EMP_0029,Logistics,Helper,Evening,90,0,False,0,None,0.15,0.38666666666666666
2023-10-13,EMP_0134,Maintenance,Technician,Evening,100,6,False,0,None,0.0,0.28
2023-07-25,EMP_0067,HR,Technician,Night,100,3,False,0,None,0.15,0.5
2023-08-22,EMP_0246,Logistics,Operator,Evening,80,10,True,0,Sick,0.15,0.3833333333333333
2023-06-06,EMP_0166,QC,Helper,Night,90,8,False,0,None,0.15,0.45666666666666667
2023-12-05,EMP_0128,Maintenance,Supervisor,Morning,70,8,False,0,None,0.1,0.25
2023-12-20,EMP_0224,QC,Helper,Evening,80,7,False,0,None,0.1,0.30333333333333334
2023-09-29,EMP_0210,Logistics,Manager,Evening,80,0,False,0,None,0.0,0.16333333333333333
2023-05-30,EMP_0101,HR,Manager,Night,80,1,True,0,Family,0.0,0.23333333333333334
2023-03-08,EMP_0087,HR,Helper,Evening,90,8,False,0,None,0.0,0.2366666666666667
2023-10-10,EMP_0274,Maintenance,Operator,Night,80,7,False,0,None,0.0,0.30333333333333334
