Property_ID,City,Locality,Country,Region,Property_Type,BHK,Bathroom_Count,Area_sqft,Price,Price_per_sqft,Floor_Number,Total_Floors,Age_Years,Facing,Furnishing,Parking,Amenities,Maintenance_Fees,Registration_Cost,Tax_Percent,Currency,Latitude,Longitude,Zone,Agent_Name,Agent_ID,Listing_Date,Listing_Channel,Lead_Score,Days_On_Market,Status,Views_Count,Inquiries_Count,Site_Visits_Count,Conversion_Probability,Description,Highlights,Nearby_Landmarks
4d20d60f-3e1a-49ae-9455-6afaf1770366,Singapore,Christina Well,Singapore,South East Asia,Studio,2,2,2703,3390112,1254,3,17,17,West,Fully Furnished,Yes,"Security, Lift, Gym",7659,278249,12,SGD,-56.1106505,94.093323,East,Gopal Verma,2566,2025-09-24,Website,4,235,Sold,3794,121,30,0.5,Explain new son explain this can already be member new particular.,History series marriage.,Emily Forks
c5ea7727-95ce-4a80-8eed-7ac976f3e6e1,Bali,Elizabeth Court,Indonesia,South East Asia,Villa,5,3,5639,14650091,2597,9,7,12,South,Fully Furnished,Yes,"Play Area, Pool",2503,28777,12,IDR,-30.429173,174.685547,North,Gopal Verma,8284,2024-05-16,WhatsApp,69,12,Sold,1287,266,37,0.44,State I office five forward follow general manage head occur.,Name everything office.,Mary Rapids
a33be6ce-9102-40ca-ae0f-97b7f6f9c71f,Abu Dhabi,Hannah Knolls,UAE,Middle East,Independent House,4,5,5295,2158013,407,9,29,17,North,Fully Furnished,No,"CCTV, Security, Gym",4688,277487,18,AED,-48.868657,99.077259,North,Ahmed Farooq,9900,2024-09-23,Broker,98,66,Sold,4604,214,1,0.59,At any former least do series he throw bar five know behavior.,Industry nice federal together around.,Robinson Brooks
7a99e310-31c7-4f1c-87c5-34e3831448cb,Singapore,Gilbert Estates,Singapore,South East Asia,Villa,4,3,3367,576095,171,18,29,16,South,Fully Furnished,No,"Clubhouse, Parking, CCTV",3984,230710,5,SGD,81.8383485,149.031869,Central,Pooja Sharma,7517,2024-06-18,WhatsApp,24,287,Sold,2099,470,34,0.53,Least study teacher Congress sort speech mother push drive cell economy.,Feeling above all bag remember.,Rodriguez Isle
df83d859-f13a-4d89-bf21-360a578dd65f,Singapore,Burke Islands,Singapore,South East Asia,Independent House,1,3,4927,2867122,581,2,21,10,South,Fully Furnished,Yes,"Lift, Play Area, Pool, Gym, CCTV, Security",3303,131295,12,SGD,53.49947,1.482003,North,Meera Singh,6166,2024-10-15,Broker,97,265,Available,1436,153,4,0.04,Up his street none her class clearly laugh dream several develop certain some put fact consider.,Summer focus Mrs special moment.,Brandon Brooks
9ae7e3fd-23cb-46b8-9400-f069e961ca72,Penang,Long Spurs,Malaysia,South East Asia,Villa,5,2,1106,464784,420,21,5,15,West,Unfurnished,Yes,"CCTV, Power Backup, Pool, Parking",7024,64628,18,MYR,75.6881955,142.173137,Central,Rahul Mehta,2485,2024-10-03,Broker,42,149,Hold,2618,168,49,0.92,Magazine week outside stop ago beautiful less until.,Toward grow drive compare.,Reyes Fords
d58ef8b9-fd92-4259-9bc2-959d798f0d6b,Penang,Randy Crossroad,Malaysia,South East Asia,Villa,4,5,2612,341583,130,14,13,4,West,Unfurnished,Yes,"Play Area, Lift, Parking, Security, Gym",2174,75597,12,MYR,5.281501,-162.274151,Central,Pooja Sharma,4529,2024-02-11,WhatsApp,83,7,Available,1514,141,7,0.31,Only matter few sister start account character individual provide any.,Dream during health difficult page be artist.,Debbie Ferry
57728c55-a5e5-4d3a-94ee-b2afb56f8994,Penang,Garcia Drive,Malaysia,South East Asia,Apartment,3,3,5651,346074,61,9,8,15,North,Fully Furnished,No,"Lift, Security, Parking, Gym, Play Area",1774,239482,18,MYR,-40.5526155,2.811007,East,Arun Kumar,7169,2025-04-21,Referral,61,52,Hold,2545,173,54,0.02,Record ask science government outside able last young speech central a.,Risk within carry doctor while prepare.,Owens Tunnel
48ecd5e0-1351-4bdb-84b4-859c88d3542b,Mumbai,Bennett Mill,India,South Asia,Row House,3,2,4681,55983457,11959,5,21,12,West,Unfurnished,No,"Power Backup, Parking, Gym, CCTV",2062,150400,18,INR,-12.7067345,-48.432887,West,Meera Singh,8273,2023-11-24,Website,98,260,Available,2333,324,42,0.06,Past war good question record bit bag later material.,Represent future general probably possible service.,David Tunnel
16278558-8dc4-4764-a8fd-b02e9353e111,Jaipur,Woods Centers,India,South Asia,Row House,3,3,5651,28388750,5023,21,21,15,North,Fully Furnished,No,"CCTV, Security, Lift, Power Backup, Gym, Clubhouse",5839,51156,18,INR,19.1940285,175.505645,East,Rahul Mehta,2215,2025-06-19,Referral,96,136,Hold,1564,416,51,0.13,Art car attorney box long natural until agency pick local into friend career cup main much.,Choice than her player result positive happen determine.,Miller Heights
4fc2fd2b-9b34-4649-a6f8-03c6d8868d4d,Bangkok,Andrew Burgs,Thailand,South East Asia,Row House,1,1,753,15220833,20213,6,13,4,West,Semi Furnished,Yes,"Lift, Gym, CCTV, Clubhouse, Play Area",4102,22565,5,THB,-24.2759375,63.500955,East,Rahul Mehta,6515,2025-06-01,WhatsApp,98,194,Available,4395,302,31,0.6,Now Mrs traditional chance during recently debate employee general probably.,Surface here decade wife sense movement election.,Hopkins Flats
69a8f894-7f36-44a1-aed9-d391cd2ba7af,Surat,Hudson Junctions,India,South Asia,Villa,1,3,4740,4323763,912,29,6,1,East,Unfurnished,Yes,"Lift, CCTV, Pool",2220,143896,5,INR,-33.5455245,101.209172,South,Gopal Verma,3284,2023-12-15,Referral,62,225,Available,772,50,14,0.23,Single project air hold good red hotel contain.,Tend theory the hard south maintain.,Stewart Key
e8dab4dc-cecb-41f1-b655-1ac63879b941,Bali,Tracy Village,Indonesia,South East Asia,Villa,3,5,4190,9813851,2342,13,16,22,North,Semi Furnished,Yes,"Power Backup, Security, Clubhouse, Pool, Lift",7443,63868,18,IDR,8.094749,30.588631,West,Rachel Tan,6144,2025-09-25,Referral,78,65,Sold,2000,90,87,0.81,Party within employee kid fall international clearly sport official remain store against image.,Fire when official wife.,Murphy Place
1c1f989f-dbd6-4d4a-9574-1a55edc6722f,Singapore,Loretta Center,Singapore,South East Asia,Villa,3,1,2912,1916425,658,27,26,7,North,Semi Furnished,Yes,"Lift, Security",6626,32340,18,SGD,23.199613,-112.153829,East,Arun Kumar,8328,2025-08-16,Referral,46,73,Hold,3122,255,94,0.31,Conference war science reduce pass once democratic range especially catch capital book join site.,Too control skin fall management nearly.,Justin Key
91367d62-b919-4ede-be24-a483f8f383d1,Dubai,Hodge Dam,UAE,Middle East,Apartment,2,4,2577,4489819,1742,17,8,11,North,Semi Furnished,Yes,"Gym, Security, Lift, Pool",3696,190161,12,AED,10.2822015,-117.606262,East,Meera Singh,9515,2024-06-14,WhatsApp,53,247,Sold,4284,398,11,0.35,Learn data power morning behavior laugh quite.,Similar cover population thing.,Sara Square
10645aa4-5110-4091-850c-c687b4024e90,Surabaya,Freeman Trafficway,Indonesia,South East Asia,Studio,3,2,1108,14475896,13064,8,29,27,South,Fully Furnished,Yes,"Power Backup, CCTV, Pool",7746,253691,18,IDR,29.5254595,-173.691384,Central,Vikram Rao,7478,2024-04-07,Broker,52,28,Hold,1147,396,6,0.14,Detail cell television woman minute customer both write third stay agree we any thousand put factor.,Call stage significant thank data.,Rodney Mission
05df756b-618a-45f3-9385-9784acfa5a70,Chiang Mai,Sheena Spurs,Thailand,South East Asia,Studio,4,5,2279,44117833,19358,9,12,18,East,Fully Furnished,No,"Security, Parking, Power Backup",2471,61320,18,THB,55.0242275,144.942206,Central,Arun Kumar,7643,2024-11-13,Website,35,245,Available,2794,348,37,0.04,Recently high system policy education true three theory.,Card no have information nothing street box could.,Howell Track
905d6a69-e879-47ac-97f4-f88cddfe9121,Abu Dhabi,Neil Views,UAE,Middle East,Villa,4,5,3906,4551185,1165,15,16,8,South,Fully Furnished,Yes,"Play Area, Gym",3054,297713,18,AED,85.3108665,-179.509075,South,Vikram Rao,2268,2024-02-02,Referral,37,295,Sold,1605,63,21,0.58,Factor body general tonight resource thus politics must any weight safe officer.,Experience point article.,Joseph Circles
e4c49882-628c-4ff8-a7d9-c8e4593bf230,Delhi,Jones Forest,India,South Asia,Studio,5,3,2719,2679571,985,7,28,30,North,Unfurnished,Yes,"Parking, Lift",2949,134654,5,INR,-1.3699315,-77.494065,North,Santosh Gupta,9559,2025-02-20,Broker,69,227,Sold,3378,184,24,0.09,Ever position local leader good anyone among police.,Two might fish example.,Tony Via
093d4e37-4323-4c6a-8c85-af357367d2c7,Indore,Suzanne Rest,India,South Asia,Independent House,4,1,388,45610902,117553,29,26,9,South,Unfurnished,No,"Play Area, Lift, Pool, Gym, Security",2450,193619,12,INR,-80.013728,-96.909707,South,Gopal Verma,8579,2025-06-14,Broker,80,99,Sold,1034,9,95,0.85,If paper really position daughter reduce job blood.,Until interest sometimes within both notice like.,Gonzales Prairie
33b3f445-8574-4b9c-b67a-8172bc603788,Mumbai,Ernest Circles,India,South Asia,Row House,2,4,5913,5994097,1013,12,28,12,West,Unfurnished,Yes,"Parking, Lift, Power Backup, Pool, CCTV",3723,96209,12,INR,37.9069165,-157.620848,East,Lina Joseph,6256,2025-08-08,Referral,68,99,Sold,32,263,81,0.9,Wide movie heart eight poor attack girl force relationship nation east weight.,Official order seven clear city.,Hopkins Court
b34d5ab6-c6da-479b-a7c9-b4b377d70311,Bangkok,Rogers Cape,Thailand,South East Asia,Row House,4,2,2019,32823397,16257,2,22,27,West,Fully Furnished,Yes,"Security, Gym",6743,201999,18,THB,-72.139423,-2.697909,West,Meera Singh,9837,2025-07-02,Website,85,233,Sold,2754,27,64,0.13,Into machine than above themselves dark charge middle daughter too left look his.,Nice positive effort attorney he school article floor.,Harding Meadow
01218ca8-3d11-4205-b7e1-40711b434750,Chiang Mai,Meyers Avenue,Thailand,South East Asia,Apartment,1,1,3219,48347685,15019,15,5,4,East,Semi Furnished,Yes,"CCTV, Parking, Gym, Pool, Security, Lift",7693,41127,18,THB,53.658836,122.957814,South,Gopal Verma,8731,2024-02-14,Referral,38,263,Sold,237,451,28,0.35,Police she difference ten suddenly wear soldier.,Lay section sense building service fall five.,Delgado Loaf
9a40013b-c7bd-4595-8047-dfb932cb9f74,Singapore,Alan Corner,Singapore,South East Asia,Studio,5,2,5338,1146498,214,12,25,11,South,Fully Furnished,Yes,"Play Area, Clubhouse, Power Backup, Lift, Pool, CCTV",3331,65816,18,SGD,-50.69384,-140.709984,South,Lina Joseph,1787,2025-07-11,Website,88,203,Sold,2361,142,59,0.11,Cell far face describe question appear school low start production world.,Serious strong situation tough.,Erica Prairie
604e86b1-1bbb-4fac-b988-5901a1827433,Penang,Mckinney Mews,Malaysia,South East Asia,Studio,4,5,513,493480,961,24,26,30,East,Unfurnished,No,"Lift, Power Backup, Clubhouse, CCTV",7243,54708,12,MYR,3.916708,34.083159,East,Rachel Tan,7596,2025-05-30,Website,27,278,Sold,1028,204,28,0.58,Fast parent rich help take crime single administration past happen claim station example.,Worry here Republican cultural.,Weber Square
1697201f-d679-4fe3-a08f-23902eab253e,Abu Dhabi,Kathleen Gardens,UAE,Middle East,Row House,4,5,3160,4197187,1328,21,26,7,South,Unfurnished,Yes,"Power Backup, Pool",3737,94505,5,AED,77.4411675,-172.867565,North,Lina Joseph,8514,2023-11-30,Broker,28,213,Available,2196,469,10,0.87,Long during anyone box manage policy box traditional forget seat benefit.,However stock charge across.,Dennis Keys
357cc20c-b7bf-4181-9262-d5ac8f7e91de,Sharjah,Kirk Junction,UAE,Middle East,Independent House,2,5,439,2859662,6514,20,15,11,West,Unfurnished,Yes,"Pool, Clubhouse, Parking, Lift, Play Area",2595,200949,12,AED,70.490408,64.659752,West,Kiran Nair,4330,2024-04-24,WhatsApp,9,31,Sold,3214,237,47,0.8,Medical research group thus outside blue now line before edge drug.,Under world hold exist story speech age.,Christopher Park
a84b588e-d139-453f-a382-6ff9b1530921,Phuket,Henderson Drive,Thailand,South East Asia,Row House,2,3,726,17734595,24427,10,17,11,East,Semi Furnished,Yes,"Gym, Security, Pool",3372,269406,18,THB,49.169739,-103.771297,South,Vikram Rao,6085,2024-08-28,WhatsApp,7,195,Available,484,368,79,0.34,Enough threat top write marriage campaign able specific ready same price again.,Professional beat project help admit beat.,Anita Junction
24ab6f4d-d2eb-45a1-b55e-632947a13168,Singapore,Rich Locks,Singapore,South East Asia,Apartment,5,5,4691,2818981,600,8,22,12,South,Unfurnished,Yes,"Pool, Gym",6473,90247,12,SGD,84.940032,-71.059114,East,Meera Singh,1934,2025-08-18,WhatsApp,25,243,Hold,4322,318,86,0.09,Write floor inside pretty describe our several to speech become.,Arm also appear star.,Cameron Mills
00e8c059-ba24-4f05-9d2c-5ae28562f3ab,Phuket,Nash Place,Thailand,South East Asia,Studio,4,3,3788,36489780,9632,20,18,16,West,Semi Furnished,Yes,"Play Area, Lift, CCTV, Parking, Security",5819,255754,18,THB,-77.95936,-86.858173,South,Arun Kumar,9629,2025-02-27,Referral,56,70,Sold,142,464,17,0.77,From weight ask myself wall series person anything science any.,Relationship plan individual because show.,Jackson Row
cf8eeaf3-c9f3-4c9d-8308-450e0654df2a,Sharjah,Donald Dam,UAE,Middle East,Apartment,2,3,5408,1245264,230,29,6,14,East,Fully Furnished,Yes,"Pool, Power Backup, Security, Clubhouse",2675,295342,12,AED,80.5073625,50.365593,East,Rachel Tan,9518,2024-01-02,WhatsApp,81,13,Sold,4392,270,70,0.63,Field learn recently eight leader about girl response available stock young already give nature deep.,Across party market dark language.,Irwin Court
1ff25e0d-fcc8-419e-95a3-ba618ec565cb,Singapore,Taylor Manors,Singapore,South East Asia,Villa,4,2,3441,1857115,539,18,22,17,East,Unfurnished,Yes,"Power Backup, Lift, Gym, Play Area",6345,30149,5,SGD,72.7803675,-55.026911,West,Pooja Sharma,8772,2025-11-14,Broker,54,102,Sold,204,403,38,0.22,Positive serious billion speech interview real better manager huge today probably my.,Important door name town project.,Christopher Shoal
c845e9ef-c6a3-4bf1-a10c-8e366581d3d3,Surabaya,Steve Locks,Indonesia,South East Asia,Studio,4,1,3454,26190027,7582,30,21,20,East,Unfurnished,Yes,"Lift, Power Backup, Security, Play Area",1752,151772,18,IDR,-43.856599,137.894443,North,Rachel Tan,3603,2024-03-28,WhatsApp,17,258,Sold,3152,404,65,0.72,Itself method reality action recognize crime poor beat house stage college nearly political.,Whose a fact on space not blood.,Peterson Neck
6f0fc08b-26fc-4c1d-b700-9e437af31f44,Surat,Villegas Villages,India,South Asia,Row House,2,1,2768,57335919,20713,21,28,2,North,Semi Furnished,No,"Clubhouse, Power Backup, Pool, CCTV, Security, Gym",2742,167414,5,INR,43.145482,24.108616,West,Rahul Mehta,5855,2023-12-03,Referral,19,126,Hold,881,435,47,0.55,Treatment hard score agency ahead authority report various by kid.,Form necessary country attorney statement opportunity.,Dillon Keys
886a9dcb-88cd-465c-97c2-9048cd2aac5b,Ahmedabad,Miller Crescent,India,South Asia,Row House,1,2,3157,9411666,2981,25,11,11,East,Fully Furnished,Yes,"Clubhouse, CCTV, Gym, Pool, Power Backup",1584,217520,18,INR,-7.2225955,102.169755,Central,Santosh Gupta,8021,2023-12-13,WhatsApp,61,55,Available,1196,464,51,0.57,Similar above owner energy organization police mission language structure man police yeah.,Do admit center cultural but room change plant.,Dawn Lock
7e4ff60d-093f-4ebc-a024-f779d5eabe9a,Jakarta,Jackson Throughway,Indonesia,South East Asia,Independent House,1,5,4243,5054321,1191,1,5,21,East,Unfurnished,Yes,"Lift, Security, Power Backup, Gym, CCTV",5501,274853,12,IDR,-83.8373335,35.55376,South,Arun Kumar,6646,2024-03-03,Referral,53,60,Sold,2165,20,85,0.52,Class surface impact decision budget night his though add.,Police after carry energy common his report.,Jordan Valley
3d3d6472-5d0d-472e-b383-f5ed92ffeec1,Abu Dhabi,Landry Street,UAE,Middle East,Independent House,4,2,5191,1110998,214,27,28,0,West,Fully Furnished,No,"Lift, Power Backup, Parking, Pool, Gym, Security",2293,221309,18,AED,80.471638,-25.230657,West,Pooja Sharma,1407,2025-04-07,Website,48,233,Sold,34,228,99,0.69,Manager site begin politics everyone hospital professional our top question traditional eight.,Myself manage decade position education head.,Rivera Circles
6ddbf278-a7c2-4086-a17d-3cd947db2124,Bangkok,Gomez Well,Thailand,South East Asia,Independent House,4,4,2274,19319102,8495,2,9,28,East,Semi Furnished,No,"Play Area, CCTV, Parking, Lift, Power Backup, Security",623,122435,5,THB,48.0062495,-73.36313,North,Rachel Tan,5385,2024-11-19,Website,9,263,Hold,3312,82,74,0.03,No task product unit pressure war picture take story democratic without.,Military drive ahead production leave.,Warren Avenue
9be400f8-e6ad-4948-8205-3ed3ec9fb045,Johor Bahru,Sanchez Trail,Malaysia,South East Asia,Row House,1,2,3433,923925,269,3,14,25,South,Fully Furnished,No,"Gym, CCTV, Clubhouse, Pool, Play Area, Power Backup",4655,196848,18,MYR,84.6023335,39.318849,West,Meera Singh,4578,2025-03-09,Website,4,12,Hold,4642,86,52,0.57,Feeling the rock you real term all agency right figure son.,Yes all company especially less run.,Brett Flat
fc5e260a-eaf2-45ee-ac16-4dc447c5f0aa,Abu Dhabi,Ashley Square,UAE,Middle East,Independent House,1,3,3232,2874281,889,6,13,10,West,Fully Furnished,No,"Power Backup, Play Area",3880,43622,5,AED,35.47762,59.893564,North,Arun Kumar,4723,2025-09-13,Referral,100,254,Hold,339,390,30,0.65,Trade suddenly opportunity especially small generation pick rate drop understand as case next go.,Although car recent above yeah age.,Susan Court
3a1b16b9-57ea-48ad-b5b0-0f9f4fc86ae9,Singapore,Donald Mountain,Singapore,South East Asia,Independent House,4,4,2877,3304189,1148,16,21,11,East,Fully Furnished,No,"Pool, Gym",948,158425,18,SGD,70.155316,-37.824098,North,Kiran Nair,4809,2025-07-09,Broker,84,284,Available,2124,137,6,0.1,Per strategy former bad return town born dream good ahead year cold group those.,Chance its put town south.,Rodriguez Center
3933a7d4-7ef3-484e-9d0c-da738608da42,Kuala Lumpur,Angela Springs,Malaysia,South East Asia,Row House,1,5,731,302794,414,19,22,13,West,Semi Furnished,No,"Lift, Pool, CCTV, Play Area, Security, Gym",1155,23699,5,MYR,3.9785385,7.132581,South,Rachel Tan,5793,2024-07-22,Website,17,270,Sold,1800,386,91,0.26,Employee series with sometimes statement personal once food.,Live top fight stock.,Campos Forges
08000a94-b2d3-4cb1-b429-5188b04a908e,Vizag,Taylor Ferry,India,South Asia,Apartment,1,2,4498,55674874,12377,26,23,0,West,Semi Furnished,Yes,"Pool, Parking, Clubhouse, Play Area, Power Backup",2650,211368,12,INR,55.9795665,-122.203939,North,Kiran Nair,7811,2024-10-13,Referral,4,2,Sold,1688,466,78,0.74,Kind history young cell beautiful fish little white rest several.,Set either big send.,Willie Pine
c895d289-f9c7-4c6e-82db-a4db1e57deb0,Jakarta,Myers Bridge,Indonesia,South East Asia,Villa,1,3,5596,26612681,4755,10,12,19,East,Unfurnished,No,"Lift, Parking, Pool, Power Backup",991,272848,5,IDR,68.1502105,153.631047,West,Santosh Gupta,1970,2024-09-19,Broker,35,189,Available,1222,417,12,0.6,Base strategy drive so dog peace from available seat wait.,Friend Republican return start music.,Robin Squares
