Timestamp,Machine_ID,Machine_Type,Fuel_Type,Shift,Operator_ID,Energy_Consumption_kWh,Energy_Predicted_kWh,Baseload_Drift_kWh,Cooling_Load_kWh,Fuel_Consumption,Compressed_Air_CFM,Voltage_Instability,Power_Factor,Ambient_Temp_C,Output_Units,Energy_Intensity_kWh_per_Unit,Peak_Load_Flag,Idle_Flag,Wastage_Severity,CO2_Emissions_kg
2024-01-13 07:00:00,MCH-1003,CNC,LPG,A,OP-100,46.114,47.225,7.863,0.382,4.611,78.61,27.7,0.929,24.54,32,1.4411,0,0,-0.02,11.99
2024-01-13 08:00:00,MCH-1003,CNC,LPG,A,OP-101,46.248,46.255,4.907,0.324,4.625,33.95,11.09,0.838,24.16,37,1.2499,0,0,-0.0,12.02
2024-01-13 09:00:00,MCH-1003,CNC,LPG,A,OP-102,54.962,55.983,9.266,0.254,5.496,27.75,24.81,0.906,23.69,34,1.6165,0,0,-0.02,14.29
2024-01-13 10:00:00,MCH-1003,CNC,LPG,A,OP-103,48.36,46.37,7.23,0.0,4.836,85.71,11.97,0.914,21.89,37,1.307,0,0,0.04,12.57
2024-01-13 11:00:00,MCH-1003,CNC,LPG,A,OP-104,48.659,50.417,5.483,0.0,4.866,47.32,4.14,0.939,20.87,40,1.2165,0,0,-0.03,12.65
2024-01-13 12:00:00,MCH-1003,CNC,LPG,A,OP-105,45.896,41.457,5.689,0.0,4.59,77.32,20.19,0.924,15.76,42,1.0928,0,0,0.11,11.93
2024-01-13 13:00:00,MCH-1003,CNC,LPG,A,OP-106,46.67,44.037,4.135,0.0,4.667,21.07,0.41,0.87,15.75,35,1.3334,0,0,0.06,12.13
2024-01-13 14:00:00,MCH-1003,CNC,LPG,B,OP-100,46.219,42.444,1.711,0.0,4.622,90.64,10.11,0.818,12.03,31,1.4909,0,0,0.09,12.02
2024-01-13 15:00:00,MCH-1003,CNC,LPG,B,OP-101,44.879,44.623,2.111,0.0,4.488,40.8,6.52,0.912,12.11,36,1.2466,0,0,0.01,11.67
2024-01-13 16:00:00,MCH-1003,CNC,LPG,B,OP-102,43.124,42.939,3.245,0.0,4.312,67.98,25.35,0.806,8.88,32,1.3476,0,0,0.0,11.21
2024-01-13 17:00:00,MCH-1003,CNC,LPG,B,OP-103,48.188,46.517,7.072,0.0,4.819,69.89,5.15,0.94,5.56,34,1.4173,0,0,0.04,12.53
2024-01-13 18:00:00,MCH-1003,CNC,LPG,B,OP-104,47.951,46.244,9.978,0.0,4.795,39.49,10.9,0.876,8.59,42,1.1417,0,0,0.04,12.47
2024-01-13 19:00:00,MCH-1003,CNC,LPG,B,OP-105,51.95,54.324,1.498,0.0,5.195,78.38,14.33,0.854,8.09,37,1.4041,0,0,-0.04,13.51
2024-01-13 20:00:00,MCH-1003,CNC,LPG,B,OP-106,22.649,21.524,5.691,0.0,2.265,10.24,7.65,0.777,9.26,18,1.2583,0,0,0.05,5.89
2024-01-13 21:00:00,MCH-1003,CNC,LPG,B,OP-100,18.903,18.603,7.116,0.0,1.89,33.17,6.07,0.883,13.85,20,0.9451,0,0,0.02,4.91
2024-01-13 22:00:00,MCH-1003,CNC,LPG,C,OP-101,23.057,22.367,4.662,0.0,2.306,43.22,20.78,0.933,14.64,16,1.441,0,0,0.03,5.99
2024-01-13 23:00:00,MCH-1003,CNC,LPG,C,OP-102,21.549,21.808,4.013,0.0,2.155,20.35,5.44,0.957,12.41,14,1.5392,0,0,-0.01,5.6
2024-01-14 00:00:00,MCH-1003,CNC,LPG,C,OP-100,22.737,23.615,6.4,0.0,2.274,31.02,10.92,0.923,19.26,12,1.8947,0,0,-0.04,5.91
2024-01-14 01:00:00,MCH-1003,CNC,LPG,C,OP-101,22.935,22.301,2.056,0.111,2.293,13.98,12.05,0.919,22.74,17,1.3491,0,0,0.03,5.96
2024-01-14 02:00:00,MCH-1003,CNC,LPG,C,OP-102,21.375,19.561,2.91,0.182,2.137,11.57,12.3,0.858,23.22,11,1.9432,0,0,0.09,5.56
2024-01-14 03:00:00,MCH-1003,CNC,LPG,C,OP-103,19.224,19.675,9.218,0.22,1.922,8.96,4.05,0.895,23.47,13,1.4788,0,0,-0.02,5.0
2024-01-14 04:00:00,MCH-1003,CNC,LPG,C,OP-104,24.819,25.561,5.323,0.857,2.482,19.04,3.64,0.88,27.71,23,1.0791,0,0,-0.03,6.45
2024-01-14 05:00:00,MCH-1003,CNC,LPG,C,OP-105,21.727,20.51,10.562,0.667,2.173,17.18,2.32,0.885,26.45,12,1.8106,0,0,0.06,5.65
2024-01-14 06:00:00,MCH-1003,CNC,LPG,A,OP-106,22.747,21.246,4.366,1.059,2.275,35.11,7.9,0.801,29.06,17,1.338,0,0,0.07,5.91
2024-01-14 07:00:00,MCH-1003,CNC,LPG,A,OP-100,45.855,47.396,7.614,0.862,4.586,26.17,7.67,0.884,27.75,34,1.3487,0,0,-0.03,11.92
2024-01-14 08:00:00,MCH-1003,CNC,LPG,A,OP-101,49.525,48.752,7.863,0.381,4.952,42.54,26.92,0.906,24.54,34,1.4566,0,0,0.02,12.88
2024-01-14 09:00:00,MCH-1003,CNC,LPG,A,OP-102,43.648,44.336,4.28,0.605,4.365,22.16,20.39,0.963,26.03,34,1.2838,0,0,-0.02,11.35
2024-01-14 10:00:00,MCH-1003,CNC,LPG,A,OP-103,41.536,40.632,9.596,0.299,4.154,78.71,17.44,0.935,23.99,38,1.0931,0,0,0.02,10.8
2024-01-14 11:00:00,MCH-1003,CNC,LPG,A,OP-104,49.128,45.499,6.403,0.0,4.913,49.09,3.56,0.919,20.86,42,1.1697,0,0,0.08,12.77
2024-01-14 12:00:00,MCH-1003,CNC,LPG,A,OP-105,50.426,46.129,7.276,0.0,5.043,59.36,23.98,0.852,16.57,38,1.327,0,0,0.09,13.11
2024-01-14 13:00:00,MCH-1003,CNC,LPG,A,OP-106,44.742,46.101,8.194,0.0,4.474,56.89,30.48,0.871,13.69,38,1.1774,0,0,-0.03,11.63
2024-01-14 14:00:00,MCH-1003,CNC,LPG,B,OP-100,52.258,47.187,6.272,0.0,5.226,19.86,8.32,0.819,19.23,43,1.2153,0,0,0.11,13.59
2024-01-14 15:00:00,MCH-1003,CNC,LPG,B,OP-101,48.484,49.912,3.561,0.0,4.848,66.62,14.05,0.879,9.99,42,1.1544,0,0,-0.03,12.61
2024-01-14 16:00:00,MCH-1003,CNC,LPG,B,OP-102,55.853,55.762,11.365,0.0,5.585,97.33,35.63,0.872,6.36,37,1.5095,0,0,0.0,14.52
2024-01-14 17:00:00,MCH-1003,CNC,LPG,B,OP-103,40.292,36.903,2.999,0.0,4.029,36.17,0.23,0.934,6.8,30,1.3431,0,0,0.09,10.48
2024-01-14 18:00:00,MCH-1003,CNC,LPG,B,OP-104,41.982,39.746,8.267,0.0,4.198,18.82,10.47,0.884,6.99,32,1.312,0,0,0.06,10.92
2024-01-14 19:00:00,MCH-1003,CNC,LPG,B,OP-105,50.119,46.363,3.432,0.0,5.012,85.19,19.49,0.879,6.19,35,1.432,0,0,0.08,13.03
2024-01-14 20:00:00,MCH-1003,CNC,LPG,B,OP-106,16.599,15.488,6.439,0.0,1.66,17.49,18.7,0.86,8.67,14,1.1856,0,0,0.07,4.32
2024-01-14 21:00:00,MCH-1003,CNC,LPG,B,OP-100,24.162,21.998,1.565,0.0,2.416,48.16,20.89,0.848,8.3,24,1.0068,0,0,0.1,6.28
2024-01-14 22:00:00,MCH-1003,CNC,LPG,C,OP-101,22.848,22.999,6.107,0.0,2.285,18.98,2.73,0.919,9.64,18,1.2693,0,0,-0.01,5.94
2024-01-14 23:00:00,MCH-1003,CNC,LPG,C,OP-102,22.914,21.488,6.56,0.0,2.291,42.45,7.22,0.839,16.87,12,1.9095,0,0,0.07,5.96
2024-01-15 00:00:00,MCH-1003,CNC,LPG,C,OP-100,20.134,19.496,3.477,0.0,2.013,26.7,3.51,0.994,16.96,8,2.5167,0,0,0.03,5.23
2024-01-15 01:00:00,MCH-1003,CNC,LPG,C,OP-101,23.294,21.749,5.87,0.033,2.329,17.6,5.03,0.77,22.22,25,0.9318,0,0,0.07,6.06
2024-01-15 02:00:00,MCH-1003,CNC,LPG,C,OP-102,24.06,24.619,7.729,0.088,2.406,43.56,30.37,0.835,22.58,17,1.4153,0,0,-0.02,6.26
2024-01-15 03:00:00,MCH-1003,CNC,LPG,C,OP-103,22.805,23.402,4.687,0.14,2.281,11.79,9.24,0.845,22.93,21,1.086,0,0,-0.03,5.93
2024-01-15 04:00:00,MCH-1003,CNC,LPG,C,OP-104,24.721,23.842,5.154,0.0,2.472,34.69,31.66,0.912,21.87,16,1.5451,0,0,0.04,6.43
2024-01-15 05:00:00,MCH-1003,CNC,LPG,C,OP-105,18.116,17.988,4.364,1.015,1.812,33.94,10.66,0.895,28.77,22,0.8235,0,0,0.01,4.71
2024-01-15 06:00:00,MCH-1003,CNC,LPG,A,OP-106,23.809,21.456,6.795,1.43,2.381,42.21,17.96,0.89,31.53,20,1.1904,0,0,0.11,6.19
2024-01-15 07:00:00,MCH-1003,CNC,LPG,A,OP-100,44.909,46.397,0.919,1.033,4.491,31.63,17.14,0.907,28.88,41,1.0954,0,0,-0.03,11.68
2024-01-15 08:00:00,MCH-1003,CNC,LPG,A,OP-101,48.724,44.639,5.196,1.047,4.872,62.16,6.22,0.863,28.98,40,1.2181,0,0,0.09,12.67
2024-01-15 09:00:00,MCH-1003,CNC,LPG,A,OP-102,46.033,41.952,5.154,0.555,4.603,70.44,19.99,0.911,25.7,32,1.4385,0,0,0.1,11.97
2024-01-15 10:00:00,MCH-1003,CNC,LPG,A,OP-103,56.339,53.65,9.234,0.0,5.634,98.64,13.03,0.791,21.84,39,1.4446,0,0,0.05,14.65
2024-01-15 11:00:00,MCH-1003,CNC,LPG,A,OP-104,49.02,45.779,7.329,0.266,4.902,28.54,0.11,0.82,23.78,43,1.14,0,0,0.07,12.75
2024-01-15 12:00:00,MCH-1003,CNC,LPG,A,OP-105,48.683,47.27,3.421,0.0,4.868,41.19,12.4,0.839,18.18,38,1.2811,0,0,0.03,12.66
2024-01-15 13:00:00,MCH-1003,CNC,LPG,A,OP-106,42.705,43.005,9.024,0.0,4.271,18.64,4.08,0.894,16.99,44,0.9706,0,0,-0.01,11.1
2024-01-15 14:00:00,MCH-1003,CNC,LPG,B,OP-100,42.216,40.383,10.35,0.0,4.222,37.39,3.8,0.861,16.04,40,1.0554,0,0,0.05,10.98
2024-01-15 15:00:00,MCH-1003,CNC,LPG,B,OP-101,47.129,46.254,8.605,0.0,4.713,62.08,6.22,0.795,7.96,29,1.6251,0,0,0.02,12.25
2024-01-15 16:00:00,MCH-1003,CNC,LPG,B,OP-102,51.748,51.321,4.851,0.0,5.175,42.21,40.4,0.831,9.0,32,1.6171,0,0,0.01,13.45
2024-01-15 17:00:00,MCH-1003,CNC,LPG,B,OP-103,46.741,48.597,1.115,0.0,4.674,54.32,3.57,0.811,9.39,33,1.4164,0,0,-0.04,12.15
2024-01-15 18:00:00,MCH-1003,CNC,LPG,B,OP-104,50.568,46.21,6.762,0.0,5.057,45.04,7.56,0.897,9.94,38,1.3307,0,0,0.09,13.15
2024-01-15 19:00:00,MCH-1003,CNC,LPG,B,OP-105,48.045,44.38,5.861,0.0,4.805,71.51,0.02,0.868,8.77,40,1.2011,0,0,0.08,12.49
2024-01-15 20:00:00,MCH-1003,CNC,LPG,B,OP-106,21.921,22.888,0.819,0.0,2.192,38.81,13.99,0.85,9.07,12,1.8267,0,0,-0.04,5.7
2024-01-15 21:00:00,MCH-1003,CNC,LPG,B,OP-100,21.566,19.714,8.278,0.0,2.157,32.44,2.47,0.884,12.51,23,0.9376,0,0,0.09,5.61
2024-01-15 22:00:00,MCH-1003,CNC,LPG,C,OP-101,21.581,19.919,10.546,0.0,2.158,31.2,1.8,0.908,16.27,20,1.0791,0,0,0.08,5.61
2024-01-15 23:00:00,MCH-1003,CNC,LPG,C,OP-102,18.515,18.004,7.196,0.0,1.851,21.64,18.31,0.895,16.39,14,1.3225,0,0,0.03,4.81
2024-01-16 00:00:00,MCH-1003,CNC,LPG,C,OP-100,20.765,21.525,5.289,0.0,2.077,29.74,6.47,0.83,20.11,16,1.2978,0,0,-0.04,5.4
2024-01-16 01:00:00,MCH-1003,CNC,LPG,C,OP-101,18.254,17.858,9.201,0.237,1.825,15.82,16.8,0.894,23.58,14,1.3039,0,0,0.02,4.75
2024-01-16 02:00:00,MCH-1003,CNC,LPG,C,OP-102,25.049,22.984,6.645,0.39,2.505,23.07,5.55,0.928,24.6,23,1.0891,0,0,0.09,6.51
2024-01-16 03:00:00,MCH-1003,CNC,LPG,C,OP-103,27.122,26.028,10.501,0.819,2.712,16.48,5.59,0.807,27.46,20,1.3561,0,0,0.04,7.05
2024-01-16 04:00:00,MCH-1003,CNC,LPG,C,OP-104,18.201,18.97,2.475,0.577,1.82,12.43,20.14,0.844,25.85,16,1.1376,0,0,-0.04,4.73
2024-01-16 05:00:00,MCH-1003,CNC,LPG,C,OP-105,24.415,22.875,4.215,0.634,2.441,16.68,10.55,0.792,26.22,18,1.3564,0,0,0.07,6.35
2024-01-16 06:00:00,MCH-1003,CNC,LPG,A,OP-106,20.933,19.825,5.911,0.1,2.093,18.97,9.5,0.875,22.67,18,1.1629,0,0,0.06,5.44
2024-01-16 07:00:00,MCH-1003,CNC,LPG,A,OP-100,46.843,48.127,2.633,0.741,4.684,51.39,12.98,0.927,26.94,36,1.3012,0,0,-0.03,12.18
2024-01-16 08:00:00,MCH-1003,CNC,LPG,A,OP-101,49.055,48.03,11.513,0.793,4.905,18.73,0.56,0.819,27.29,38,1.2909,0,0,0.02,12.75
2024-01-16 09:00:00,MCH-1003,CNC,LPG,A,OP-102,46.194,47.261,7.374,0.422,4.619,68.69,21.6,0.899,24.82,41,1.1267,0,0,-0.02,12.01
2024-01-16 10:00:00,MCH-1003,CNC,LPG,A,OP-103,47.157,48.074,2.332,0.0,4.716,20.37,3.97,0.879,20.0,43,1.0967,0,0,-0.02,12.26
2024-01-16 11:00:00,MCH-1003,CNC,LPG,A,OP-104,52.708,52.38,2.644,0.0,5.271,65.0,8.1,0.854,18.81,34,1.5502,0,0,0.01,13.7
2024-01-16 12:00:00,MCH-1003,CNC,LPG,A,OP-105,45.978,47.97,0.0,0.0,4.598,84.21,41.86,0.837,18.59,37,1.2426,0,0,-0.04,11.95
2024-01-16 13:00:00,MCH-1003,CNC,LPG,A,OP-106,47.602,46.136,3.566,0.0,4.76,51.34,7.6,0.832,13.95,31,1.5356,0,0,0.03,12.38
2024-01-16 14:00:00,MCH-1003,CNC,LPG,B,OP-100,40.843,37.883,6.203,0.0,4.084,33.27,5.31,0.908,14.3,32,1.2763,0,0,0.08,10.62
2024-01-16 15:00:00,MCH-1003,CNC,LPG,B,OP-101,45.972,44.836,3.895,0.0,4.597,89.31,8.29,0.866,9.88,39,1.1788,0,0,0.03,11.95
2024-01-16 16:00:00,MCH-1003,CNC,LPG,B,OP-102,45.697,47.527,4.833,0.0,4.57,69.41,25.53,0.874,8.51,31,1.4741,0,0,-0.04,11.88
2024-01-16 17:00:00,MCH-1003,CNC,LPG,B,OP-103,46.69,46.804,10.316,0.0,4.669,89.47,6.69,0.847,9.83,44,1.0611,0,0,-0.0,12.14
2024-01-16 18:00:00,MCH-1003,CNC,LPG,B,OP-104,47.873,45.241,3.852,0.0,4.787,68.71,8.22,0.759,5.93,39,1.2275,0,0,0.06,12.45
2024-01-16 19:00:00,MCH-1003,CNC,LPG,B,OP-105,48.252,45.392,7.611,0.0,4.825,64.09,6.62,0.926,8.51,38,1.2698,0,0,0.06,12.55
2024-01-16 20:00:00,MCH-1003,CNC,LPG,B,OP-106,24.545,24.21,3.968,0.0,2.454,11.36,5.68,0.868,9.82,20,1.2272,0,0,0.01,6.38
2024-01-16 21:00:00,MCH-1003,CNC,LPG,B,OP-100,20.106,19.927,4.816,0.0,2.011,6.66,2.48,0.957,5.85,10,2.0106,0,0,0.01,5.23
2024-01-16 22:00:00,MCH-1003,CNC,LPG,C,OP-101,20.769,20.484,6.212,0.0,2.077,18.38,16.13,0.837,14.38,16,1.298,0,0,0.01,5.4
2024-01-16 23:00:00,MCH-1003,CNC,LPG,C,OP-102,24.297,23.664,7.385,0.0,2.43,19.73,25.09,0.883,18.5,21,1.157,0,0,0.03,6.32
2024-01-17 00:00:00,MCH-1003,CNC,LPG,C,OP-100,22.799,22.743,7.302,0.0,2.28,27.18,4.21,0.802,16.68,24,0.95,0,0,0.0,5.93
2024-01-17 01:00:00,MCH-1003,CNC,LPG,C,OP-101,21.722,22.52,11.599,0.0,2.172,35.04,5.62,0.936,20.06,19,1.1433,0,0,-0.04,5.65
2024-01-17 02:00:00,MCH-1003,CNC,LPG,C,OP-102,21.592,21.409,7.666,0.001,2.159,39.25,4.3,0.901,22.01,14,1.5423,0,0,0.01,5.61
2024-01-17 03:00:00,MCH-1003,CNC,LPG,C,OP-103,24.325,24.636,6.223,0.37,2.432,21.22,24.34,0.915,24.46,24,1.0135,0,0,-0.01,6.32
2024-01-17 04:00:00,MCH-1003,CNC,LPG,C,OP-104,24.281,21.858,4.775,0.546,2.428,23.5,18.34,0.871,25.64,9,2.6979,0,0,0.11,6.31
2024-01-17 05:00:00,MCH-1003,CNC,LPG,C,OP-105,21.429,19.571,7.979,0.679,2.143,16.02,15.57,0.905,26.53,19,1.1279,0,0,0.09,5.57
2024-01-17 06:00:00,MCH-1003,CNC,LPG,A,OP-106,23.538,22.9,4.336,0.9,2.354,22.77,8.19,0.79,28.0,21,1.1209,0,0,0.03,6.12
2024-01-17 07:00:00,MCH-1003,CNC,LPG,A,OP-100,42.102,38.585,9.702,1.195,4.21,71.72,5.71,0.915,29.97,33,1.2758,0,0,0.09,10.95
2024-01-17 08:00:00,MCH-1003,CNC,LPG,A,OP-101,45.78,44.285,7.765,0.412,4.578,29.94,5.84,0.843,24.75,41,1.1166,0,0,0.03,11.9
2024-01-17 09:00:00,MCH-1003,CNC,LPG,A,OP-102,45.943,43.162,3.425,0.867,4.594,76.08,11.76,0.827,27.78,37,1.2417,0,0,0.06,11.95
2024-01-17 10:00:00,MCH-1003,CNC,LPG,A,OP-103,43.991,42.088,0.693,0.382,4.399,47.26,10.16,0.918,24.54,37,1.189,0,0,0.05,11.44
2024-01-17 11:00:00,MCH-1003,CNC,LPG,A,OP-104,51.421,47.854,6.374,0.0,5.142,36.46,16.9,0.806,19.23,39,1.3185,0,0,0.07,13.37
2024-01-17 12:00:00,MCH-1003,CNC,LPG,A,OP-105,46.185,44.356,1.644,0.0,4.618,76.81,8.21,0.909,18.9,33,1.3995,0,0,0.04,12.01
2024-01-17 13:00:00,MCH-1003,CNC,LPG,A,OP-106,47.433,49.588,9.986,0.0,4.743,38.73,8.27,0.94,10.95,30,1.5811,0,0,-0.04,12.33
2024-01-17 14:00:00,MCH-1003,CNC,LPG,B,OP-100,46.318,42.999,7.481,0.0,4.632,20.74,8.07,1.0,11.6,44,1.0527,0,0,0.08,12.04
2024-01-17 15:00:00,MCH-1003,CNC,LPG,B,OP-101,47.726,45.718,3.562,0.0,4.773,92.21,15.98,0.822,9.96,39,1.2237,0,0,0.04,12.41
2024-01-17 16:00:00,MCH-1003,CNC,LPG,B,OP-102,41.746,39.92,7.326,0.0,4.175,80.1,1.76,0.949,10.58,26,1.6056,0,0,0.05,10.85
2024-01-17 17:00:00,MCH-1003,CNC,LPG,B,OP-103,42.464,44.053,9.969,0.0,4.246,27.01,6.78,0.882,12.8,34,1.249,0,0,-0.04,11.04
2024-01-17 18:00:00,MCH-1003,CNC,LPG,B,OP-104,49.571,47.848,6.447,0.0,4.957,81.41,2.93,0.875,5.38,43,1.1528,0,0,0.04,12.89
2024-01-17 19:00:00,MCH-1003,CNC,LPG,B,OP-105,40.232,39.929,7.269,0.0,4.023,17.61,5.79,0.901,10.85,33,1.2191,0,0,0.01,10.46
2024-01-17 20:00:00,MCH-1003,CNC,LPG,B,OP-106,22.142,23.191,4.038,0.0,2.214,39.76,21.16,0.917,9.13,18,1.2301,0,0,-0.05,5.76
2024-01-17 21:00:00,MCH-1003,CNC,LPG,B,OP-100,26.413,25.003,4.431,0.0,2.641,48.9,23.56,0.912,12.07,23,1.1484,0,0,0.06,6.87
2024-01-17 22:00:00,MCH-1003,CNC,LPG,C,OP-101,21.439,20.233,9.889,0.0,2.144,27.91,19.22,0.875,15.82,17,1.2611,0,0,0.06,5.57
2024-01-17 23:00:00,MCH-1003,CNC,LPG,C,OP-102,22.184,22.891,4.335,0.0,2.218,37.88,28.89,0.904,18.13,18,1.2324,0,0,-0.03,5.77
2024-01-18 00:00:00,MCH-1003,CNC,LPG,C,OP-100,19.953,19.374,3.603,0.0,1.995,7.17,11.32,0.792,18.61,15,1.3302,0,0,0.03,5.19
2024-01-18 01:00:00,MCH-1003,CNC,LPG,C,OP-101,21.74,19.677,1.408,0.0,2.174,29.74,5.18,0.91,21.27,19,1.1442,0,0,0.1,5.65
2024-01-18 02:00:00,MCH-1003,CNC,LPG,C,OP-102,25.028,22.89,0.0,0.0,2.503,47.23,15.04,0.829,21.16,25,1.0011,0,0,0.09,6.51
2024-01-18 03:00:00,MCH-1003,CNC,LPG,C,OP-103,20.165,20.46,10.401,0.451,2.016,32.17,6.21,0.815,25.01,17,1.1862,0,0,-0.01,5.24
2024-01-18 04:00:00,MCH-1003,CNC,LPG,C,OP-104,22.105,21.983,4.816,0.72,2.21,11.6,4.55,0.94,26.8,18,1.2281,0,0,0.01,5.75
2024-01-18 05:00:00,MCH-1003,CNC,LPG,C,OP-105,24.435,22.95,4.481,1.055,2.443,40.85,19.53,0.928,29.04,23,1.0624,0,0,0.06,6.35
2024-01-18 06:00:00,MCH-1003,CNC,LPG,A,OP-106,21.138,19.22,4.838,0.691,2.114,14.97,52.59,0.842,26.61,19,1.1126,0,0,0.1,5.5
2024-01-18 07:00:00,MCH-1003,CNC,LPG,A,OP-100,38.705,38.809,2.499,0.594,3.871,36.72,4.94,0.823,25.96,33,1.1729,0,0,-0.0,10.06
2024-01-18 08:00:00,MCH-1003,CNC,LPG,A,OP-101,46.503,42.836,3.085,0.832,4.65,47.85,2.72,0.923,27.55,44,1.0569,0,0,0.09,12.09
2024-01-18 09:00:00,MCH-1003,CNC,LPG,A,OP-102,47.272,42.593,5.631,0.418,4.727,39.7,3.43,0.841,24.79,41,1.153,0,0,0.11,12.29
2024-01-18 10:00:00,MCH-1003,CNC,LPG,A,OP-103,44.786,43.92,8.534,0.013,4.479,24.92,9.42,0.839,22.08,40,1.1197,0,0,0.02,11.64
2024-01-18 11:00:00,MCH-1003,CNC,LPG,A,OP-104,42.847,40.153,9.433,0.11,4.285,63.79,9.1,0.883,22.74,24,1.7853,0,0,0.07,11.14
2024-01-18 12:00:00,MCH-1003,CNC,LPG,A,OP-105,48.246,49.739,3.147,0.0,4.825,31.32,29.53,0.925,18.51,36,1.3402,0,0,-0.03,12.54
2024-01-18 13:00:00,MCH-1003,CNC,LPG,A,OP-106,45.856,45.002,10.063,0.0,4.586,66.88,7.03,0.86,17.2,29,1.5812,0,0,0.02,11.92
2024-01-18 14:00:00,MCH-1003,CNC,LPG,B,OP-100,44.896,42.909,3.413,0.0,4.49,79.05,4.87,0.943,11.45,38,1.1815,0,0,0.05,11.67
2024-01-18 15:00:00,MCH-1003,CNC,LPG,B,OP-101,39.633,36.121,11.761,0.0,3.963,46.08,23.95,0.871,8.64,38,1.043,0,0,0.1,10.3
2024-01-18 16:00:00,MCH-1003,CNC,LPG,B,OP-102,48.379,47.83,2.58,0.0,4.838,61.27,2.47,0.849,9.68,38,1.2731,0,0,0.01,12.58
2024-01-18 17:00:00,MCH-1003,CNC,LPG,B,OP-103,46.446,48.229,6.396,0.0,4.645,26.8,10.16,0.931,11.12,37,1.2553,0,0,-0.04,12.08
2024-01-18 18:00:00,MCH-1003,CNC,LPG,B,OP-104,43.108,40.611,4.998,0.0,4.311,34.82,8.98,0.86,6.13,30,1.4369,0,0,0.06,11.21
2024-01-18 19:00:00,MCH-1003,CNC,LPG,B,OP-105,52.039,53.954,8.982,0.0,5.204,86.07,15.73,0.827,10.53,36,1.4455,0,0,-0.04,13.53
2024-01-18 20:00:00,MCH-1003,CNC,LPG,B,OP-106,21.858,21.362,6.757,0.0,2.186,45.09,15.77,0.864,7.91,17,1.2858,0,0,0.02,5.68
2024-01-18 21:00:00,MCH-1003,CNC,LPG,B,OP-100,21.15,21.526,8.784,0.0,2.115,8.09,10.13,0.83,10.97,18,1.175,0,0,-0.02,5.5
2024-01-18 22:00:00,MCH-1003,CNC,LPG,C,OP-101,22.956,22.964,2.937,0.0,2.296,43.07,11.52,0.825,16.14,18,1.2753,0,0,-0.0,5.97
2024-01-18 23:00:00,MCH-1003,CNC,LPG,C,OP-102,22.099,20.226,5.795,0.0,2.21,7.06,0.04,0.911,16.16,17,1.2999,0,0,0.09,5.75
2024-01-19 00:00:00,MCH-1003,CNC,LPG,C,OP-100,24.889,22.582,1.768,0.0,2.489,28.99,3.84,0.945,19.61,19,1.3099,0,0,0.1,6.47
2024-01-19 01:00:00,MCH-1003,CNC,LPG,C,OP-101,24.807,22.514,5.798,0.109,2.481,15.32,9.28,0.926,22.72,18,1.3782,0,0,0.1,6.45
2024-01-19 02:00:00,MCH-1003,CNC,LPG,C,OP-102,17.796,17.913,4.213,0.088,1.78,17.0,28.14,0.892,22.58,10,1.7796,0,0,-0.01,4.63
2024-01-19 03:00:00,MCH-1003,CNC,LPG,C,OP-103,20.248,19.12,5.806,0.12,2.025,32.84,20.92,0.873,22.8,11,1.8407,0,0,0.06,5.26
2024-01-19 04:00:00,MCH-1003,CNC,LPG,C,OP-104,27.501,28.115,6.672,0.558,2.75,17.34,1.59,0.883,25.72,23,1.1957,0,0,-0.02,7.15
2024-01-19 05:00:00,MCH-1003,CNC,LPG,C,OP-105,23.939,22.204,5.702,1.117,2.394,19.86,24.67,0.928,29.45,24,0.9975,0,0,0.08,6.22
2024-01-19 06:00:00,MCH-1003,CNC,LPG,A,OP-106,23.111,23.304,2.591,0.788,2.311,40.69,23.58,0.905,27.25,18,1.2839,0,0,-0.01,6.01
2024-01-19 07:00:00,MCH-1003,CNC,LPG,A,OP-100,52.493,48.263,5.995,0.503,5.249,35.41,9.06,0.814,25.35,37,1.4187,0,0,0.09,13.65
2024-01-19 08:00:00,MCH-1003,CNC,LPG,A,OP-101,46.523,48.642,9.803,0.665,4.652,34.01,17.42,0.858,26.43,36,1.2923,0,0,-0.04,12.1
2024-01-19 09:00:00,MCH-1003,CNC,LPG,A,OP-102,46.377,45.031,8.853,0.382,4.638,39.97,18.92,1.0,24.54,42,1.1042,0,0,0.03,12.06
2024-01-19 10:00:00,MCH-1003,CNC,LPG,A,OP-103,42.739,42.654,2.904,0.656,4.274,42.15,9.84,0.849,26.37,36,1.1872,0,0,0.0,11.11
2024-01-19 11:00:00,MCH-1003,CNC,LPG,A,OP-104,42.761,41.089,4.483,0.0,4.276,49.04,21.25,0.895,18.6,33,1.2958,0,0,0.04,11.12
2024-01-19 12:00:00,MCH-1003,CNC,LPG,A,OP-105,42.557,44.046,2.236,0.0,4.256,71.99,8.83,0.869,14.13,34,1.2517,0,0,-0.03,11.06
2024-01-19 13:00:00,MCH-1003,CNC,LPG,A,OP-106,46.394,48.395,11.964,0.0,4.639,17.48,5.17,0.789,16.27,37,1.2539,0,0,-0.04,12.06
2024-01-19 14:00:00,MCH-1003,CNC,LPG,B,OP-100,44.46,46.369,4.522,0.0,4.446,23.12,0.12,0.877,14.21,36,1.235,0,0,-0.04,11.56
