Order_ID,Customer_ID,Order_Date,Warehouse,Region,Product_Type,Channel,Processing_Delay_Hrs,Picking_Delay_Hrs,Packing_Delay_Hrs,Dispatch_Delay_Hrs,Transport_Delay_Hrs,Total_Fulfillment_Hours,SLA_Hours,SLA_Breach_Flag,Order_Qty,Fulfilled_Qty,Qty_Accuracy,Short_Ship_Flag,Root_Cause,Priority,Fulfillment_Completed_At,Shipping_Cost,Delay_Cost
ORD-100839,CUST-883,2023-02-27 02:21:00,WH-North,West,Furniture,Retail,2.06,0.93,4.11,6.21,0.68,13.99,24,0,461,452,0.98,1,Inventory Shortage,High,2023-02-27 16:20:24.898793,147.28,500.01
ORD-100840,CUST-689,2023-11-22 01:22:00,WH-North,West,Apparel,Distributor,0.01,0.19,2.0,2.54,1.68,6.43,24,0,45,45,1.0,0,Picking Delay,High,2023-11-22 07:47:36.525473,95.9,229.69
ORD-100841,CUST-489,2023-06-21 01:37:00,WH-West,North,Furniture,B2B,0.2,0.11,0.14,6.32,0.62,7.4,72,0,123,121,0.984,1,Transport Issue,Low,2023-06-21 09:00:45.689916,141.81,264.33
ORD-100842,CUST-588,2023-07-28 02:33:00,WH-South,West,Automotive,Retail,5.33,0.09,0.16,0.65,5.42,11.65,24,0,382,371,0.971,1,Inventory Shortage,Medium,2023-07-28 14:12:08.837350,90.87,416.46
ORD-100843,CUST-106,2023-10-13 19:07:00,WH-North,West,FMCG,B2B,0.2,0.86,1.08,0.55,0.73,3.43,96,0,472,461,0.977,1,Picking Delay,Medium,2023-10-13 22:32:41.449544,115.08,122.52
ORD-100844,CUST-460,2023-05-30 11:57:00,WH-West,West,Automotive,Online,3.07,0.74,0.51,2.57,5.09,11.97,48,0,27,27,1.0,0,Transport Issue,Medium,2023-05-30 23:55:21.675758,178.56,427.9
ORD-100845,CUST-405,2023-02-05 04:12:00,WH-South,West,Automotive,Online,6.32,2.28,0.04,1.87,4.95,15.45,48,0,193,186,0.964,1,Staff Shortage,High,2023-02-05 19:39:10.877714,110.63,552.29
ORD-100846,CUST-871,2023-10-14 14:56:00,WH-North,West,Apparel,B2B,0.79,2.44,0.94,3.24,2.58,9.99,48,0,497,484,0.974,1,Picking Delay,Low,2023-10-15 00:55:24.520589,165.88,357.05
ORD-100847,CUST-499,2023-11-07 15:41:00,WH-West,West,Electronics,Online,1.16,0.09,0.59,4.75,0.61,7.2,48,0,340,330,0.971,1,Inventory Shortage,Medium,2023-11-07 22:52:56.069004,134.89,257.29
ORD-100848,CUST-973,2023-06-07 22:15:00,WH-North,North,Electronics,Online,2.1,0.45,0.13,4.17,1.59,8.44,24,0,136,133,0.978,1,None,Medium,2023-06-08 06:41:37.533120,122.26,301.78
ORD-100849,CUST-955,2023-01-12 16:15:00,WH-East,West,Electronics,B2B,5.34,0.58,1.94,8.56,1.62,18.03,96,0,195,191,0.979,1,Dispatch Backlog,Medium,2023-01-13 10:16:56.188202,213.87,644.47
ORD-100850,CUST-529,2023-05-16 19:02:00,WH-North,West,Electronics,Distributor,7.11,1.43,2.96,1.52,5.06,18.09,48,0,49,49,1.0,0,None,High,2023-05-17 13:07:13.427657,155.16,646.43
ORD-100851,CUST-651,2023-05-24 12:22:00,WH-East,East,FMCG,Retail,3.36,0.28,1.7,0.69,0.51,6.54,24,0,96,94,0.979,1,Inventory Shortage,Low,2023-05-24 18:54:26.497318,175.1,233.76
ORD-100852,CUST-865,2023-12-14 18:39:00,WH-North,East,Furniture,Distributor,0.23,0.26,2.07,2.4,7.42,12.38,48,0,492,483,0.982,1,Inventory Shortage,Low,2023-12-15 07:01:48.913214,134.47,442.47
ORD-100853,CUST-852,2023-04-28 04:19:00,WH-West,West,Apparel,B2B,2.77,5.18,0.29,0.35,6.01,14.6,24,0,121,117,0.967,1,Inventory Shortage,Medium,2023-04-28 18:55:11.655850,201.24,521.92
ORD-100854,CUST-659,2023-12-26 23:43:00,WH-South,South,Furniture,Online,1.32,2.94,0.37,1.02,0.87,6.51,24,0,249,239,0.96,1,Picking Delay,Low,2023-12-27 06:13:40.549534,105.07,232.71
ORD-100855,CUST-919,2023-11-17 20:19:00,WH-East,South,Apparel,Distributor,1.59,0.36,0.28,0.7,5.33,8.26,48,0,473,460,0.973,1,Staff Shortage,Low,2023-11-18 04:34:46.384017,235.51,295.31
ORD-100856,CUST-717,2023-08-19 00:52:00,WH-South,West,Automotive,B2B,0.13,0.94,1.74,1.52,4.64,8.96,48,0,217,211,0.972,1,None,Medium,2023-08-19 09:49:22.557083,85.4,320.1
ORD-100857,CUST-325,2023-09-29 11:37:00,WH-South,North,Furniture,Online,0.53,0.79,3.55,0.35,5.79,11.01,48,0,114,109,0.956,1,None,Low,2023-09-29 22:37:42.189275,86.65,393.56
ORD-100858,CUST-599,2023-08-14 13:35:00,WH-West,North,FMCG,Online,3.91,2.82,1.51,0.1,0.88,9.22,24,0,14,14,1.0,0,Staff Shortage,Medium,2023-08-14 22:47:58.210765,125.46,329.39
ORD-100859,CUST-324,2023-05-31 17:44:00,WH-North,East,Apparel,Distributor,1.51,1.28,2.56,3.21,0.72,9.29,48,0,62,62,1.0,0,Staff Shortage,Low,2023-06-01 03:01:06.234237,134.02,331.85
ORD-100860,CUST-379,2023-03-07 08:20:00,WH-South,North,FMCG,Retail,0.9,0.25,1.22,2.83,1.13,6.33,24,0,43,42,0.977,1,Transport Issue,Low,2023-03-07 14:39:31.809916,132.51,226.07
ORD-100861,CUST-546,2023-09-15 08:00:00,WH-South,North,Furniture,B2B,1.21,2.42,0.59,3.7,1.91,9.83,48,0,411,398,0.968,1,Staff Shortage,Medium,2023-09-15 17:49:38.957820,110.79,351.23
ORD-100862,CUST-597,2023-11-27 02:51:00,WH-East,North,Apparel,Online,4.82,0.91,0.67,3.24,6.63,16.26,48,0,240,232,0.967,1,Inventory Shortage,Low,2023-11-27 19:06:41.605207,288.5,581.19
ORD-100863,CUST-129,2023-07-09 22:25:00,WH-North,West,Electronics,Distributor,3.46,0.55,0.09,0.36,5.62,10.09,72,0,96,92,0.958,1,Dispatch Backlog,Critical,2023-07-10 08:30:14.108367,144.96,360.52
ORD-100864,CUST-498,2023-07-15 17:54:00,WH-East,West,FMCG,Online,0.79,0.85,0.04,1.03,10.9,13.62,72,0,27,27,1.0,0,Transport Issue,Medium,2023-07-16 07:31:01.336500,237.61,486.67
ORD-100865,CUST-444,2023-09-19 02:21:00,WH-East,South,Apparel,Online,0.31,1.24,1.43,0.42,0.25,3.65,72,0,324,315,0.972,1,Staff Shortage,Medium,2023-09-19 05:59:55.752449,92.1,130.41
ORD-100866,CUST-784,2023-05-23 21:59:00,WH-North,East,Furniture,Online,0.73,0.76,0.69,5.55,0.05,7.78,96,0,383,374,0.977,1,Transport Issue,High,2023-05-24 05:45:39.215873,112.19,277.97
ORD-100867,CUST-795,2023-04-11 19:41:00,WH-South,South,Automotive,Retail,6.34,0.5,0.96,4.12,5.04,16.97,96,0,242,233,0.963,1,Staff Shortage,Low,2023-04-12 12:39:02.320811,105.19,606.41
ORD-100868,CUST-917,2023-01-12 14:48:00,WH-North,North,Automotive,B2B,2.18,0.91,0.98,0.68,1.38,6.12,72,0,487,468,0.961,1,Dispatch Backlog,Medium,2023-01-12 20:55:21.953706,89.66,218.83
ORD-100869,CUST-514,2023-02-11 05:17:00,WH-North,North,Apparel,Retail,1.91,0.03,0.39,1.25,1.71,5.29,96,0,459,447,0.974,1,Transport Issue,High,2023-02-11 10:34:27.524773,160.04,189.1
ORD-100870,CUST-841,2023-10-18 23:41:00,WH-East,South,Automotive,Online,2.27,2.67,0.78,10.2,3.32,19.23,72,0,240,236,0.983,1,None,Low,2023-10-19 18:54:53.634783,124.2,687.33
ORD-100871,CUST-269,2023-06-07 13:05:00,WH-North,South,Electronics,Distributor,1.14,0.34,0.76,2.71,0.45,5.4,72,0,304,297,0.977,1,Picking Delay,Critical,2023-06-07 18:28:58.458867,99.2,192.98
ORD-100872,CUST-960,2023-03-08 15:06:00,WH-East,West,Furniture,B2B,4.11,0.08,0.59,4.85,4.32,13.95,24,0,67,67,1.0,0,None,Low,2023-03-09 05:03:11.220930,114.9,498.68
ORD-100873,CUST-578,2023-01-14 08:14:00,WH-West,West,Automotive,Online,1.85,1.91,2.06,0.92,1.65,8.4,24,0,281,274,0.975,1,Dispatch Backlog,Low,2023-01-14 16:37:48.666062,188.13,300.1
ORD-100874,CUST-230,2023-06-12 01:26:00,WH-West,East,Furniture,Retail,0.31,2.68,0.72,0.71,4.21,8.62,72,0,192,186,0.969,1,Transport Issue,High,2023-06-12 10:03:15.447489,257.42,308.11
ORD-100875,CUST-737,2023-05-10 02:17:00,WH-South,West,FMCG,B2B,0.35,3.03,1.11,4.6,7.54,16.62,48,0,119,111,0.933,1,Staff Shortage,Low,2023-05-10 18:54:14.307168,125.48,594.02
ORD-100876,CUST-646,2023-07-25 19:17:00,WH-North,North,Electronics,Online,1.92,1.22,2.71,3.47,0.79,10.12,72,0,152,148,0.974,1,Dispatch Backlog,Medium,2023-07-26 05:24:16.865612,118.57,361.74
ORD-100877,CUST-127,2023-09-13 09:24:00,WH-North,North,Automotive,B2B,6.89,0.41,2.41,3.43,11.22,24.37,48,0,265,259,0.977,1,Dispatch Backlog,High,2023-09-14 09:46:17.099960,127.98,871.03
ORD-100878,CUST-503,2023-10-08 21:32:00,WH-South,South,FMCG,Retail,0.92,2.41,2.65,2.41,3.18,11.57,48,0,392,384,0.98,1,Dispatch Backlog,Critical,2023-10-09 09:06:15.847757,116.73,413.55
ORD-100879,CUST-706,2023-06-13 13:00:00,WH-East,East,Furniture,B2B,5.09,2.17,0.38,2.49,10.76,20.89,72,0,231,227,0.983,1,Picking Delay,Medium,2023-06-14 09:53:12.932644,118.94,746.5
ORD-100880,CUST-677,2023-04-20 15:53:00,WH-North,West,Apparel,B2B,3.61,0.51,0.04,3.99,0.98,9.13,96,0,351,343,0.977,1,Dispatch Backlog,Critical,2023-04-21 01:00:56.705559,269.48,326.39
ORD-100881,CUST-778,2023-08-26 19:02:00,WH-South,East,Electronics,Distributor,0.71,4.21,0.36,0.94,3.9,10.12,24,0,249,240,0.964,1,Inventory Shortage,Medium,2023-08-27 05:09:22.045260,191.96,361.79
ORD-100882,CUST-127,2023-01-25 12:52:00,WH-West,North,Electronics,Retail,0.09,0.2,0.39,1.31,2.17,4.16,72,0,59,59,1.0,0,None,Low,2023-01-25 17:01:39.343931,204.49,148.71
ORD-100883,CUST-185,2023-01-25 14:03:00,WH-North,North,Automotive,B2B,0.27,7.3,2.88,6.16,6.25,22.86,72,0,17,14,0.824,1,Picking Delay,Medium,2023-01-26 12:54:36.607306,110.29,817.02
ORD-100884,CUST-758,2023-06-22 11:31:00,WH-West,West,Automotive,Distributor,3.26,3.54,1.26,1.11,3.91,13.08,48,0,171,166,0.971,1,Dispatch Backlog,Medium,2023-06-23 00:35:40.803975,187.33,467.41
ORD-100885,CUST-538,2023-05-08 12:30:00,WH-West,West,FMCG,Online,0.56,2.1,0.1,2.37,2.87,7.99,48,0,351,340,0.969,1,None,Medium,2023-05-08 20:29:29.393145,136.66,285.62
ORD-100886,CUST-238,2023-11-30 19:17:00,WH-North,West,Furniture,B2B,1.16,5.03,0.17,3.64,10.26,20.26,24,0,452,440,0.973,1,None,Medium,2023-12-01 15:32:18.713147,106.59,723.92
ORD-100887,CUST-987,2023-11-12 05:31:00,WH-West,South,Electronics,B2B,1.74,2.31,0.2,28.49,1.99,34.73,24,1,132,127,0.962,1,Transport Issue,Medium,2023-11-13 16:14:34.007836,352.97,1241.11
ORD-100888,CUST-572,2023-12-15 10:01:00,WH-North,North,Electronics,B2B,3.23,0.38,1.19,1.71,1.04,7.56,48,0,357,347,0.972,1,Transport Issue,Medium,2023-12-15 17:34:51.380085,171.77,270.35
ORD-100889,CUST-286,2023-03-01 22:18:00,WH-East,South,FMCG,Distributor,0.3,1.05,1.6,1.68,3.93,8.56,24,0,136,133,0.978,1,Inventory Shortage,Critical,2023-03-02 06:51:26.079220,266.04,305.84
ORD-100890,CUST-151,2023-10-14 18:04:00,WH-North,North,Apparel,Retail,1.3,0.13,2.36,5.55,4.11,13.45,24,0,42,42,1.0,0,Dispatch Backlog,Medium,2023-10-15 07:30:55.849398,223.81,480.66
ORD-100891,CUST-366,2023-09-23 01:10:00,WH-East,West,Furniture,Online,1.66,0.89,3.39,4.91,2.43,13.28,72,0,305,291,0.954,1,Picking Delay,Low,2023-09-23 14:26:38.675025,91.13,474.53
ORD-100892,CUST-488,2023-06-27 23:14:00,WH-South,North,Apparel,Online,1.95,2.44,0.27,3.94,2.8,11.39,48,0,6,6,1.0,0,Transport Issue,High,2023-06-28 10:37:31.984074,111.05,407.16
ORD-100893,CUST-435,2023-03-24 08:34:00,WH-East,North,Apparel,Retail,4.26,0.88,0.44,1.87,13.47,20.93,48,0,329,320,0.973,1,Inventory Shortage,Medium,2023-03-25 05:29:39.653062,187.08,747.95
ORD-100894,CUST-316,2023-05-29 08:27:00,WH-East,East,FMCG,Distributor,0.47,0.72,0.33,1.17,5.54,8.24,24,0,170,166,0.976,1,Transport Issue,High,2023-05-29 16:41:16.695944,132.25,294.42
ORD-100895,CUST-565,2023-07-09 13:50:00,WH-North,North,FMCG,Distributor,4.12,1.63,0.53,2.82,0.49,9.59,72,0,456,447,0.98,1,Dispatch Backlog,Low,2023-07-09 23:25:33.302180,172.94,342.84
ORD-100896,CUST-434,2023-09-20 15:15:00,WH-South,North,Furniture,Retail,2.95,3.7,2.95,6.27,1.0,16.88,72,0,288,282,0.979,1,Dispatch Backlog,Medium,2023-09-21 08:07:37.453964,220.83,603.19
ORD-100897,CUST-445,2023-09-09 00:03:00,WH-East,East,Apparel,B2B,2.03,0.09,1.03,6.46,15.59,25.19,48,0,399,390,0.977,1,Transport Issue,Low,2023-09-10 01:14:31.270653,90.59,900.36
ORD-100898,CUST-879,2023-09-17 06:39:00,WH-West,West,Apparel,Online,3.01,0.88,1.61,0.34,5.44,11.28,96,0,338,326,0.964,1,Staff Shortage,Low,2023-09-17 17:55:46.956241,167.75,403.14
ORD-100899,CUST-488,2023-09-30 04:38:00,WH-North,East,Apparel,Online,1.33,0.31,0.81,1.68,10.36,14.48,72,0,215,209,0.972,1,Inventory Shortage,Medium,2023-09-30 19:06:45.711586,123.9,517.49
ORD-100900,CUST-384,2023-11-04 19:35:00,WH-North,West,Apparel,B2B,0.37,2.14,0.04,1.87,1.52,5.94,72,0,69,66,0.957,1,Dispatch Backlog,Medium,2023-11-05 01:31:35.545605,195.6,212.41
ORD-100901,CUST-870,2023-05-04 05:38:00,WH-West,West,FMCG,Distributor,2.74,0.2,0.08,11.4,5.69,20.11,72,0,370,357,0.965,1,Picking Delay,High,2023-05-05 01:44:23.936667,237.48,718.61
ORD-100902,CUST-951,2023-06-27 04:51:00,WH-East,West,Apparel,B2B,1.86,1.97,0.93,3.4,5.26,13.41,24,0,27,27,1.0,0,Picking Delay,Medium,2023-06-27 18:15:37.211748,144.83,479.28
ORD-100903,CUST-531,2023-07-10 02:06:00,WH-South,North,Electronics,Online,2.55,0.61,1.52,1.57,1.47,7.71,48,0,225,218,0.969,1,Transport Issue,Low,2023-07-10 09:48:51.195660,138.52,275.71
ORD-100904,CUST-358,2023-06-04 21:13:00,WH-West,East,Electronics,Retail,1.03,0.4,0.29,0.08,3.36,5.16,24,0,322,310,0.963,1,Picking Delay,Medium,2023-06-05 02:22:43.208375,171.67,184.49
ORD-100905,CUST-954,2023-08-17 21:04:00,WH-South,East,Electronics,Online,5.93,4.96,1.54,2.5,4.15,19.07,24,0,234,226,0.966,1,Picking Delay,Medium,2023-08-18 16:08:28.178311,194.18,681.72
ORD-100906,CUST-183,2023-07-02 01:26:00,WH-North,East,Furniture,Online,2.21,0.03,2.0,0.3,2.76,7.3,24,0,486,471,0.969,1,Staff Shortage,High,2023-07-02 08:44:08.742142,318.76,260.99
ORD-100907,CUST-581,2023-09-03 05:14:00,WH-South,East,Apparel,Online,0.22,1.04,0.64,5.4,7.37,14.67,72,0,443,428,0.966,1,Dispatch Backlog,Medium,2023-09-03 19:53:55.005227,309.69,524.14
ORD-100908,CUST-119,2023-05-29 09:22:00,WH-North,South,FMCG,Distributor,1.49,0.04,1.65,4.19,7.51,14.88,24,0,412,405,0.983,1,Picking Delay,Low,2023-05-30 00:14:57.039875,226.4,531.9
ORD-100909,CUST-867,2023-11-10 23:38:00,WH-East,North,Automotive,B2B,3.53,1.19,0.62,1.85,7.98,15.18,96,0,408,394,0.966,1,Picking Delay,Medium,2023-11-11 14:48:36.789537,264.49,542.42
ORD-100910,CUST-652,2023-03-06 12:20:00,WH-East,South,Electronics,Retail,3.95,1.25,1.36,1.68,6.83,15.08,48,0,51,50,0.98,1,Picking Delay,Medium,2023-03-07 03:24:41.826508,143.94,538.9
ORD-100911,CUST-153,2023-08-30 12:20:00,WH-East,North,Electronics,B2B,1.71,0.7,1.73,6.83,2.81,13.78,24,0,149,144,0.966,1,Dispatch Backlog,Medium,2023-08-31 02:06:42.784763,129.86,492.44
ORD-100912,CUST-458,2023-06-30 17:36:00,WH-West,East,Automotive,B2B,5.63,0.26,5.78,1.02,2.02,14.71,48,0,415,405,0.976,1,Transport Issue,High,2023-07-01 08:18:18.441446,93.15,525.56
ORD-100913,CUST-329,2023-06-22 03:16:00,WH-East,South,Apparel,Distributor,0.78,0.85,0.51,0.86,7.48,10.47,24,0,75,71,0.947,1,Transport Issue,Medium,2023-06-22 13:44:21.975229,119.03,374.3
ORD-100914,CUST-765,2023-07-07 10:20:00,WH-West,West,Apparel,Online,1.32,2.01,0.64,8.4,2.83,15.19,96,0,306,297,0.971,1,Picking Delay,Medium,2023-07-08 01:31:41.830336,187.78,543.07
ORD-100915,CUST-170,2023-11-04 22:52:00,WH-East,East,Electronics,Distributor,5.72,2.75,0.22,4.97,1.19,14.84,72,0,92,89,0.967,1,Transport Issue,Medium,2023-11-05 13:42:32.465003,118.26,530.46
ORD-100916,CUST-899,2023-10-09 03:33:00,WH-South,East,Electronics,Distributor,5.66,1.36,0.27,5.15,2.97,15.43,24,0,368,354,0.962,1,Dispatch Backlog,Low,2023-10-09 18:58:42.981605,154.2,551.42
ORD-100917,CUST-767,2023-02-21 15:59:00,WH-East,West,FMCG,Retail,2.89,1.6,1.42,0.65,0.64,7.21,96,0,424,407,0.96,1,Dispatch Backlog,Medium,2023-02-21 23:11:37.313625,177.03,257.7
ORD-100918,CUST-141,2023-03-23 07:34:00,WH-East,East,Automotive,B2B,4.9,0.4,2.99,0.46,4.94,13.69,72,0,68,65,0.956,1,Staff Shortage,Medium,2023-03-23 21:15:33.498207,197.65,489.37
ORD-100919,CUST-872,2023-08-21 19:28:00,WH-East,North,Apparel,Distributor,0.23,0.61,0.6,0.08,1.72,3.24,24,0,235,231,0.983,1,Inventory Shortage,Medium,2023-08-21 22:42:34.069111,344.14,115.9
ORD-100920,CUST-131,2023-02-11 20:41:00,WH-South,East,Furniture,Online,5.01,0.32,0.24,0.81,1.27,7.64,72,0,362,348,0.961,1,Picking Delay,Medium,2023-02-12 04:19:31.061665,153.25,273.12
ORD-100921,CUST-353,2023-04-23 08:16:00,WH-North,North,Apparel,Online,0.97,0.52,0.4,4.46,13.17,19.52,48,0,144,139,0.965,1,Staff Shortage,High,2023-04-24 03:47:02.349474,192.34,697.55
ORD-100922,CUST-304,2023-04-30 08:40:00,WH-West,North,Furniture,Retail,0.49,0.46,0.73,0.82,6.3,8.8,24,0,76,73,0.961,1,Inventory Shortage,Low,2023-04-30 17:28:06.257481,133.65,314.57
ORD-100923,CUST-959,2023-05-09 01:59:00,WH-West,East,FMCG,B2B,0.68,1.32,0.41,3.92,6.5,12.83,72,0,86,81,0.942,1,Inventory Shortage,Low,2023-05-09 14:48:47.119684,106.72,458.53
ORD-100924,CUST-120,2023-02-17 00:09:00,WH-South,West,Apparel,Distributor,1.35,1.49,0.32,0.87,4.11,8.14,24,0,227,222,0.978,1,Transport Issue,High,2023-02-17 08:17:13.148789,122.64,290.82
ORD-100925,CUST-736,2023-08-30 07:20:00,WH-North,North,Furniture,B2B,0.72,5.22,1.6,1.51,7.68,16.72,48,0,363,354,0.975,1,Transport Issue,High,2023-08-31 00:03:28.322373,141.27,597.73
ORD-100926,CUST-256,2023-10-11 10:54:00,WH-South,South,Apparel,Retail,0.97,0.39,0.01,12.25,5.98,19.6,24,0,447,434,0.971,1,Staff Shortage,Medium,2023-10-12 06:29:56.670202,176.77,700.47
ORD-100927,CUST-344,2023-10-17 07:58:00,WH-East,North,Apparel,Online,0.36,1.85,0.93,0.84,3.84,7.82,96,0,56,54,0.964,1,Picking Delay,High,2023-10-17 15:47:03.470782,312.58,279.4
ORD-100928,CUST-229,2023-08-02 07:48:00,WH-East,West,Automotive,Online,0.88,3.06,1.89,1.42,13.64,20.89,72,0,80,78,0.975,1,Dispatch Backlog,Low,2023-08-03 04:41:15.477856,148.63,746.52
ORD-100929,CUST-584,2023-03-20 16:59:00,WH-West,East,Electronics,Online,2.12,1.48,0.37,1.07,0.89,5.94,24,0,24,23,0.958,1,Picking Delay,Low,2023-03-20 22:55:29.237266,126.64,212.35
ORD-100930,CUST-785,2023-12-09 23:44:00,WH-West,West,Furniture,Distributor,1.46,0.53,1.11,0.35,12.06,15.51,48,0,227,221,0.974,1,Dispatch Backlog,High,2023-12-10 15:14:19.237752,126.37,554.16
ORD-100931,CUST-217,2023-03-10 11:00:00,WH-West,West,Electronics,Online,1.06,0.55,1.33,2.02,2.16,7.11,24,0,28,27,0.964,1,Inventory Shortage,High,2023-03-10 18:06:50.155503,167.01,254.25
ORD-100932,CUST-677,2023-03-28 04:07:00,WH-North,East,FMCG,Retail,3.43,0.07,1.28,1.43,3.16,9.36,72,0,121,116,0.959,1,Transport Issue,Low,2023-03-28 13:28:51.537321,165.39,334.68
ORD-100933,CUST-323,2023-11-29 07:56:00,WH-West,South,Automotive,B2B,5.6,0.66,0.71,3.56,0.55,11.07,24,0,490,479,0.978,1,Picking Delay,Low,2023-11-29 19:00:29.735721,160.63,395.82
ORD-100934,CUST-576,2023-03-28 10:00:00,WH-East,South,Furniture,Distributor,3.53,2.46,0.51,5.1,3.26,14.87,72,0,93,89,0.957,1,Picking Delay,Low,2023-03-29 00:52:08.641901,143.63,531.42
ORD-100935,CUST-816,2023-04-19 18:23:00,WH-South,North,Electronics,Online,1.01,0.09,2.17,2.36,3.97,9.59,96,0,341,328,0.962,1,Dispatch Backlog,Low,2023-04-20 03:58:25.493878,201.73,342.76
ORD-100936,CUST-362,2023-06-01 16:04:00,WH-East,North,Furniture,B2B,3.41,0.45,1.7,0.1,25.52,31.18,72,0,112,109,0.973,1,None,High,2023-06-02 23:14:35.451819,89.53,1114.25
ORD-100937,CUST-885,2023-05-28 20:39:00,WH-West,South,Automotive,Distributor,0.41,2.2,0.47,2.89,15.53,21.5,24,0,378,368,0.974,1,Staff Shortage,Medium,2023-05-29 18:09:07.489344,186.66,768.48
ORD-100938,CUST-477,2023-11-10 13:35:00,WH-West,East,Electronics,Retail,0.35,2.75,0.13,0.17,14.25,17.65,48,0,345,341,0.988,1,None,Medium,2023-11-11 07:13:56.278704,129.95,630.77
ORD-100939,CUST-271,2023-05-19 19:14:00,WH-West,West,FMCG,Online,1.06,1.09,0.09,2.87,1.8,6.92,48,0,487,469,0.963,1,Dispatch Backlog,Medium,2023-05-20 02:08:58.391032,173.66,247.19
ORD-100940,CUST-720,2023-07-30 06:50:00,WH-North,East,Apparel,B2B,4.12,2.16,0.12,3.47,19.91,29.77,48,0,31,31,1.0,0,Picking Delay,High,2023-07-31 12:36:21.154055,184.66,1064.07
ORD-100941,CUST-721,2023-01-28 18:42:00,WH-North,West,Furniture,Distributor,0.71,0.88,1.05,0.66,2.55,5.85,72,0,143,140,0.979,1,Inventory Shortage,Low,2023-01-29 00:33:14.468842,125.72,209.22
ORD-100942,CUST-865,2023-09-18 04:29:00,WH-South,West,Automotive,B2B,0.16,0.31,0.06,5.13,8.02,13.69,48,0,367,358,0.975,1,Transport Issue,Medium,2023-09-18 18:10:37.729587,369.45,489.42
ORD-100943,CUST-835,2023-12-18 07:09:00,WH-North,South,Apparel,Retail,0.35,0.91,0.49,7.26,1.02,10.04,48,0,298,289,0.97,1,Picking Delay,High,2023-12-18 17:11:38.601840,110.58,358.97
ORD-100944,CUST-217,2023-02-07 14:31:00,WH-North,South,Furniture,Online,4.89,1.56,1.68,5.03,2.96,16.13,72,0,227,219,0.965,1,Inventory Shortage,Low,2023-02-08 06:38:30.666560,251.13,576.31
ORD-100945,CUST-896,2023-08-08 16:30:00,WH-West,East,Electronics,Distributor,2.51,5.32,0.42,1.09,14.2,23.55,24,0,358,345,0.964,1,Picking Delay,High,2023-08-09 16:02:54.978852,143.16,841.63
ORD-100946,CUST-938,2023-05-16 07:24:00,WH-East,West,Electronics,Online,0.73,0.13,1.73,2.65,12.34,17.58,48,0,250,243,0.972,1,Dispatch Backlog,Medium,2023-05-17 00:58:38.895466,215.18,628.22
ORD-100947,CUST-267,2023-11-25 01:14:00,WH-East,East,FMCG,Distributor,2.03,1.27,1.64,7.39,4.83,17.17,72,0,50,48,0.96,1,Inventory Shortage,Low,2023-11-25 18:23:57.833767,94.33,613.51
ORD-100948,CUST-418,2023-02-18 03:03:00,WH-East,North,Apparel,Retail,1.87,0.72,0.34,1.16,6.71,10.81,24,0,214,206,0.963,1,Picking Delay,Low,2023-02-18 13:51:18.525273,181.13,386.18
ORD-100949,CUST-210,2023-03-19 08:40:00,WH-South,South,Automotive,Retail,2.66,1.28,1.57,5.14,0.82,11.47,72,0,380,370,0.974,1,Dispatch Backlog,Medium,2023-03-19 20:08:03.338375,147.24,409.85
ORD-100950,CUST-692,2023-08-05 22:49:00,WH-East,South,Automotive,Retail,0.66,0.04,1.65,0.03,5.37,7.76,72,0,389,382,0.982,1,Dispatch Backlog,Medium,2023-08-06 06:34:37.301059,187.78,277.35
ORD-100951,CUST-126,2023-09-23 20:35:00,WH-North,West,Automotive,B2B,5.0,0.68,0.61,0.01,4.04,10.33,72,0,432,415,0.961,1,Dispatch Backlog,Medium,2023-09-24 06:54:56.020074,187.4,369.27
ORD-100952,CUST-419,2023-05-20 07:01:00,WH-East,South,Automotive,B2B,0.93,3.09,0.28,4.28,0.4,8.98,24,0,269,260,0.967,1,Transport Issue,Low,2023-05-20 15:59:30.781373,208.32,320.77
ORD-100953,CUST-689,2023-09-26 20:31:00,WH-East,East,Automotive,Online,2.96,1.45,0.88,4.3,0.5,10.1,24,0,288,278,0.965,1,Picking Delay,Medium,2023-09-27 06:37:08.894237,248.83,361.06
ORD-100954,CUST-793,2023-12-17 15:31:00,WH-South,West,FMCG,Distributor,0.04,1.08,3.05,4.67,0.48,9.32,48,0,195,193,0.99,1,Transport Issue,Low,2023-12-18 00:50:12.534274,280.55,333.1
ORD-100955,CUST-484,2023-10-15 01:10:00,WH-South,West,Furniture,B2B,1.17,0.61,1.22,7.98,5.41,16.39,24,0,254,244,0.961,1,Picking Delay,Medium,2023-10-15 17:33:12.433906,98.63,585.66
ORD-100956,CUST-506,2023-01-10 14:16:00,WH-East,North,Automotive,Online,1.08,0.64,0.23,0.38,0.64,2.97,96,0,79,77,0.975,1,Dispatch Backlog,Medium,2023-01-10 17:13:59.655438,92.54,106.03
ORD-100957,CUST-832,2023-07-02 08:24:00,WH-North,East,Electronics,B2B,1.96,0.87,1.38,0.79,2.65,7.65,72,0,475,457,0.962,1,Transport Issue,Medium,2023-07-02 16:02:52.516167,128.84,273.34
ORD-100958,CUST-303,2023-11-11 13:59:00,WH-West,West,FMCG,Retail,0.19,3.25,0.67,7.02,1.85,12.98,48,0,244,231,0.947,1,None,Low,2023-11-12 02:57:59.660505,162.19,464.02
