vehicle_id,engine_temp_c,vibration_level,rpm,oil_pressure,coolant_level_pct,last_service_km,current_km,fault_code,breakdown_within_30_days,battery_voltage,engine_load_pct,fuel_rate_lph,tire_pressure_front_left,tire_pressure_front_right,tire_pressure_back_left,tire_pressure_back_right,ambient_temp_c,vehicle_age_years,service_alert_flag,breakdown_history_count
VH_259,86.0,4.24,3138,298,67,118139,127135,P0420,0,13.84,41,11.07,31,35,32,37,26,6,0,3
VH_254,88.7,2.12,2165,264,64,77838,78367,P0300,0,14.19,79,4.45,35,28,37,32,22,13,1,5
VH_398,99.0,2.55,1741,374,99,122274,134105,NONE,0,13.33,39,6.88,35,35,35,40,18,7,1,3
VH_102,109.3,1.52,2122,348,92,57161,63293,NONE,0,12.45,44,7.98,31,34,33,37,41,15,0,3
VH_63,73.2,2.29,2013,395,71,139019,147777,NONE,0,14.11,82,6.4,36,33,34,36,32,1,1,1
VH_463,93.2,8.97,3010,293,61,83434,98385,P0420,0,13.35,50,10.81,30,35,33,30,31,8,0,2
VH_271,81.3,8.77,3027,253,76,115759,121767,P0300,0,13.51,81,5.24,31,31,32,33,42,4,1,1
VH_460,95.1,2.85,1131,318,90,119356,129779,P0300,0,13.32,88,6.12,32,35,37,35,23,14,1,4
VH_435,84.2,4.41,3444,252,95,104195,113732,NONE,0,12.23,49,11.51,31,34,39,32,29,3,0,4
VH_376,99.0,8.17,1173,354,96,73149,82278,P0300,0,13.85,50,11.77,31,29,35,37,16,14,0,4
VH_213,81.2,8.96,2085,364,83,140757,151394,NONE,0,12.61,67,5.28,29,31,39,38,44,10,0,0
VH_149,80.0,5.66,3426,299,63,93435,104476,P0300,0,14.27,31,10.77,29,28,30,35,25,2,1,1
VH_158,86.0,4.77,976,302,69,66534,73476,P0500,0,12.03,86,10.57,32,29,33,30,28,5,1,3
VH_200,73.5,7.94,2754,323,78,122634,131722,NONE,0,13.36,23,4.97,35,36,35,40,41,13,1,3
VH_150,91.9,3.12,968,281,100,103484,104951,P0420,0,14.47,47,6.83,30,32,37,33,20,2,0,4
VH_328,92.3,4.25,2749,272,92,104966,111559,NONE,0,14.25,34,8.52,34,33,34,32,19,15,1,2
VH_39,82.8,8.04,3441,340,60,95706,102713,P0420,0,13.73,90,7.33,33,31,40,37,36,13,0,0
VH_95,91.4,7.38,3193,305,82,71393,73800,P0300,0,14.64,21,7.18,33,29,31,34,30,7,1,2
VH_54,70.0,6.68,2730,337,100,110556,120651,P0420,0,12.82,40,6.58,30,32,31,38,25,13,0,4
VH_19,80.0,6.67,3308,332,98,92817,104297,NONE,0,12.55,47,5.57,32,36,36,33,29,6,1,0
VH_25,84.9,5.87,2876,319,74,53149,67070,P0420,1,14.16,24,6.59,36,34,36,36,34,6,0,3
VH_231,81.4,1.86,2989,374,81,84894,94558,NONE,0,13.59,60,8.0,28,36,32,30,18,2,0,4
VH_470,101.6,1.02,1669,376,70,64926,66327,P0300,1,11.82,31,8.36,36,35,33,37,25,12,0,2
VH_20,95.3,6.5,3446,298,84,90270,100155,NONE,0,14.61,49,5.81,31,30,32,30,18,3,1,1
VH_207,105.8,2.2,3299,330,81,63038,68280,NONE,0,12.38,61,9.61,32,35,40,40,35,11,0,1
VH_448,89.6,2.66,2070,375,73,120187,131027,P0171,0,12.01,75,10.27,35,34,32,40,30,10,1,2
VH_272,72.9,8.15,1196,305,69,128581,130786,NONE,1,11.83,58,8.32,28,35,32,33,45,13,0,4
VH_62,103.2,7.89,1859,294,79,116320,128045,NONE,0,14.61,65,9.97,33,35,36,30,21,3,0,3
VH_436,92.6,6.71,1050,269,67,99881,100876,P0500,0,13.59,75,3.28,31,28,40,32,30,7,1,2
VH_120,106.5,8.58,2599,364,79,122557,128478,P0300,1,13.32,74,10.14,31,30,31,34,32,13,0,5
VH_490,75.7,6.38,1398,341,71,55579,64403,P0171,0,11.73,31,11.77,33,36,39,33,22,14,0,2
VH_474,98.6,6.63,1592,281,69,143883,150881,P0500,1,11.85,50,4.23,32,34,36,37,42,9,1,3
VH_410,101.7,4.37,2999,313,71,72640,81504,P0500,0,13.43,36,3.24,31,28,34,33,42,9,0,0
VH_159,101.4,3.99,3430,303,95,75401,75983,P0420,0,11.74,58,9.92,36,30,31,36,20,11,0,2
VH_5,107.5,3.59,1383,386,85,58436,68774,NONE,0,12.55,32,8.48,33,34,34,36,41,10,1,3
VH_210,84.3,1.55,3240,253,98,93978,102388,P0300,0,14.23,59,6.1,35,32,40,33,42,4,0,1
VH_350,84.0,4.33,2361,357,72,131837,144628,P0300,0,12.52,52,9.01,30,36,31,30,17,9,0,1
VH_49,84.3,3.79,1364,302,91,106098,115646,NONE,1,12.23,30,7.75,35,31,35,34,24,2,0,3
VH_248,82.8,7.69,1191,291,98,104093,115575,NONE,1,12.05,85,10.59,35,28,39,31,44,14,0,1
VH_39,79.3,4.18,2573,364,97,122702,132785,NONE,1,11.9,46,6.14,29,34,35,40,18,11,0,3
VH_385,73.8,4.09,2141,359,85,89206,103946,P0500,0,14.48,21,8.43,36,31,35,30,39,7,1,1
VH_179,83.2,1.45,1519,313,99,137322,147550,NONE,0,14.15,38,6.66,32,28,36,33,40,3,1,3
VH_117,75.5,1.15,3176,272,94,83374,91550,P0300,0,12.65,51,3.99,28,31,35,38,29,3,1,3
VH_118,102.3,6.02,2361,270,89,123525,125760,NONE,1,11.77,67,9.41,34,29,32,37,29,7,1,3
VH_204,72.4,4.67,2020,278,73,50854,56011,NONE,0,11.85,30,8.51,35,33,34,31,28,13,1,0
VH_116,97.0,7.0,1497,328,98,132534,146047,P0300,0,14.07,65,5.89,36,31,32,33,29,2,0,0
VH_314,105.3,5.0,1721,356,89,59007,66406,NONE,1,13.6,69,4.36,31,30,34,39,25,7,0,5
VH_228,71.5,8.6,2305,327,76,99391,101735,P0420,0,14.6,68,8.22,28,36,36,32,39,7,0,4
VH_79,74.6,6.66,2543,252,91,75307,76357,P0420,0,13.3,83,11.58,30,34,39,33,16,4,0,4
VH_57,103.6,4.06,2275,295,82,121389,125821,P0420,0,13.23,69,9.46,30,31,37,33,29,2,0,3
VH_395,90.7,4.68,2566,271,73,140330,154328,NONE,0,12.47,27,6.53,33,35,40,40,28,5,0,0
VH_11,82.3,3.13,1026,346,75,92074,103466,P0300,0,13.48,64,6.97,32,29,32,31,23,5,1,3
VH_71,107.3,3.43,1151,276,76,67203,69078,NONE,0,12.76,43,4.67,28,31,38,37,24,14,0,2
VH_408,73.7,1.33,1849,371,97,122369,131170,P0500,1,12.17,81,11.78,32,30,30,35,31,10,0,1
VH_233,98.7,5.12,2878,297,80,79693,87254,P0420,0,13.25,31,8.77,33,32,39,39,43,15,0,3
VH_296,75.0,6.04,1080,255,95,72365,73281,NONE,1,14.52,51,11.57,32,34,34,32,29,2,1,5
VH_217,89.1,8.57,3469,292,72,77616,80267,P0300,0,14.61,31,9.21,29,33,30,38,22,13,0,4
VH_281,74.5,8.14,2431,336,66,148168,159541,P0300,0,13.64,91,5.54,30,34,39,35,31,1,0,3
VH_213,104.9,7.26,2374,339,66,53964,62832,NONE,0,11.53,84,8.22,32,30,33,34,38,14,0,5
VH_31,98.7,7.84,2764,313,62,113114,123247,NONE,0,13.27,69,7.81,28,29,30,38,40,6,1,2
VH_416,99.3,5.69,2700,264,91,125017,125971,NONE,0,13.23,51,11.65,33,28,38,36,37,11,0,1
VH_173,81.4,5.7,2474,309,72,83264,85915,P0171,1,14.26,93,9.63,32,32,37,39,15,3,0,1
VH_496,100.8,5.02,1019,397,93,55805,62517,P0171,1,12.02,49,4.45,30,34,30,36,42,8,1,0
VH_354,74.4,6.78,1283,274,89,147582,156536,NONE,0,12.33,42,11.03,28,35,31,30,31,11,0,0
VH_266,89.7,8.48,2020,320,67,136211,145811,NONE,0,13.08,97,3.09,33,34,31,39,21,15,1,1
VH_174,98.9,4.44,1191,308,88,126506,131731,P0500,0,13.75,92,4.58,29,34,30,38,21,13,0,5
VH_52,71.7,2.77,2287,343,67,127588,135738,P0420,0,14.65,54,11.1,31,31,36,34,38,3,0,2
VH_315,102.2,1.14,2697,374,76,95041,100493,P0300,0,11.77,62,7.18,30,32,33,39,26,2,0,1
VH_495,78.4,6.83,1436,372,60,122541,135611,NONE,0,13.03,73,5.12,34,29,34,35,27,5,1,1
VH_351,72.1,8.56,2675,354,95,108299,112997,NONE,0,14.48,42,3.42,33,28,34,34,45,6,1,4
VH_281,107.8,4.86,1893,390,75,144766,157131,NONE,0,14.0,86,3.1,31,34,38,40,43,1,1,4
VH_233,72.7,2.39,2417,271,71,57357,64410,P0300,1,12.29,27,10.03,33,31,31,30,15,11,1,1
VH_220,76.3,5.01,3412,345,84,149849,154940,NONE,0,12.57,95,10.09,29,34,33,34,34,12,1,1
VH_363,92.1,2.75,3240,283,97,94791,99863,P0300,1,11.53,82,10.31,36,36,32,39,15,4,1,0
VH_415,80.7,8.65,3473,353,77,123496,135543,NONE,0,13.4,24,5.3,30,34,35,34,42,3,0,1
VH_187,88.0,1.76,3392,287,100,63303,72969,NONE,0,12.36,100,6.63,31,34,39,36,20,5,0,3
VH_124,91.3,8.33,1716,393,73,92666,100932,P0420,0,13.91,89,7.59,36,35,30,40,44,8,0,3
VH_56,104.2,3.89,2329,358,97,90466,103660,P0420,0,11.56,31,5.31,32,28,31,39,24,2,1,4
VH_24,71.2,7.07,1309,336,71,79644,89946,P0300,0,13.7,78,6.36,32,28,34,31,38,4,0,3
VH_486,89.4,2.46,2862,400,81,124160,129400,P0171,0,13.59,87,8.77,28,31,32,30,25,9,0,3
VH_91,91.1,2.66,3165,253,62,105973,106636,NONE,0,12.54,40,8.07,35,31,34,37,27,2,0,5
VH_405,94.6,5.15,2717,343,87,103472,112104,P0300,0,14.23,51,4.03,33,31,40,30,33,2,0,3
VH_33,72.2,6.42,1657,300,65,143547,158114,NONE,0,11.99,85,3.57,31,35,35,40,17,7,0,3
VH_55,97.7,6.76,3121,324,73,143060,150192,P0420,0,14.36,45,11.55,30,35,34,33,28,14,0,0
VH_119,95.0,4.14,1025,394,74,81089,88725,NONE,0,12.77,72,4.27,33,36,39,36,34,4,1,4
VH_307,84.2,8.63,905,378,98,137607,141695,NONE,0,14.18,21,5.74,28,34,39,36,17,4,1,1
VH_229,92.1,4.71,2296,351,95,126011,139988,NONE,0,14.21,58,10.04,32,35,36,38,33,5,0,4
VH_268,85.4,4.52,1365,290,89,118432,125661,P0500,0,14.15,27,6.31,31,29,35,40,30,6,1,5
VH_5,96.6,1.61,2835,349,67,80067,90350,NONE,0,12.6,49,9.33,35,32,38,31,29,3,1,5
VH_478,109.4,3.54,2333,324,71,103348,104817,NONE,0,12.05,47,10.1,28,36,31,40,25,9,0,1
VH_206,105.8,3.85,2457,279,72,116162,119277,NONE,0,13.71,42,6.58,29,34,39,36,18,7,0,3
VH_295,98.5,3.9,2933,271,92,93988,104238,P0420,0,11.61,30,8.1,34,35,39,36,34,8,1,2
VH_45,79.3,8.34,1838,390,88,129532,132032,NONE,0,11.86,73,8.58,28,35,39,39,32,4,1,2
VH_428,83.6,7.4,2108,346,99,91536,104991,P0420,0,12.3,22,11.26,36,31,33,31,15,10,1,3
VH_60,102.7,2.63,2192,296,70,141427,150902,P0171,0,12.29,52,7.02,33,33,34,32,40,15,1,0
VH_444,82.5,7.89,2085,344,75,128765,139638,P0171,0,13.61,40,5.06,30,34,40,38,21,4,1,5
VH_75,72.8,1.56,2966,266,70,57984,65372,P0171,0,13.71,20,9.99,29,33,38,35,33,15,0,3
VH_177,71.8,1.57,2655,359,67,88930,101026,P0300,0,11.56,85,4.66,30,32,37,38,34,6,0,4
VH_457,85.9,3.83,2116,281,96,102176,111837,P0500,1,11.62,43,9.07,32,31,36,36,17,6,0,1
VH_300,77.4,2.38,901,250,75,75569,76915,NONE,0,12.36,31,8.33,28,31,37,33,26,13,0,3
VH_452,107.1,4.9,1585,316,72,53153,61791,NONE,0,13.79,64,8.44,33,32,34,34,44,2,0,0
VH_472,73.9,8.97,2524,269,71,122945,134707,NONE,0,12.65,95,4.81,28,35,38,34,32,3,1,2
VH_347,95.1,8.2,2382,306,84,91902,103579,P0500,0,12.11,67,10.74,29,35,32,35,19,6,1,5
VH_266,83.8,7.61,2698,272,95,117507,126549,P0500,0,12.93,55,4.44,36,30,36,33,38,15,1,0
VH_312,87.0,2.51,3152,390,71,78313,87958,P0420,1,12.97,46,8.16,28,34,38,40,23,1,0,1
VH_332,85.5,2.53,2194,347,78,141866,142574,NONE,1,12.13,58,11.68,32,29,37,38,27,6,1,2
VH_96,82.9,4.66,1289,363,69,107217,118483,NONE,0,13.38,81,10.36,33,34,35,33,16,12,1,1
VH_301,94.7,7.45,2119,261,77,147062,148825,P0420,0,14.65,31,6.8,30,34,35,39,18,6,0,1
VH_203,79.1,8.88,2540,384,93,134315,146030,P0171,0,12.27,23,6.57,33,30,36,36,39,5,0,4
VH_333,84.4,3.46,3045,297,63,121441,129885,P0500,0,12.03,41,7.22,32,36,38,30,16,15,1,0
VH_2,88.3,4.0,2631,383,85,96222,102753,P0420,0,11.64,89,5.86,33,36,36,37,45,10,0,4
VH_309,86.6,5.06,1490,359,72,55881,56445,P0420,0,14.17,74,9.76,32,36,32,38,45,5,1,0
VH_151,93.2,5.6,1852,279,93,107139,118896,P0171,0,12.53,75,5.19,28,33,31,32,41,6,1,4
VH_439,85.3,2.07,2085,358,76,56215,60440,P0300,0,12.56,92,3.11,34,30,30,30,21,10,1,2
VH_167,105.6,4.82,1129,296,93,146306,149642,P0171,1,11.9,45,9.9,34,33,38,39,15,5,1,0
VH_271,83.9,1.79,1131,386,61,96774,108746,P0420,1,11.75,47,7.05,30,32,33,37,40,7,0,4
VH_144,101.6,8.68,1941,302,62,99344,107504,P0500,0,12.56,79,4.96,33,28,31,39,16,13,1,4
VH_191,88.3,4.92,2590,320,88,55493,61616,NONE,0,13.51,82,5.47,31,30,35,39,18,2,1,5
VH_247,71.7,6.31,3180,309,75,140140,151826,P0420,0,13.14,39,6.9,29,34,32,37,16,2,0,0
VH_342,72.0,6.85,3277,314,96,57393,60704,P0420,0,12.53,97,3.75,29,36,31,35,32,4,0,5
VH_115,81.9,1.66,2802,312,81,98600,105727,P0300,1,13.56,76,8.53,33,31,39,35,38,9,0,4
VH_162,104.7,4.04,1223,302,73,71447,79474,P0500,0,12.76,94,10.29,34,33,34,35,34,13,0,5
VH_394,71.9,2.41,907,292,90,91902,100588,NONE,0,13.09,79,11.69,31,35,40,32,36,7,0,2
VH_375,90.9,7.9,2405,255,69,117553,118240,NONE,0,14.55,72,8.49,34,30,39,34,44,8,0,3
VH_372,83.6,1.66,1355,327,100,130209,142157,P0171,0,12.38,45,6.6,35,31,34,37,16,3,0,5
VH_404,105.4,6.63,3272,296,65,70728,77685,P0500,0,13.98,79,3.61,29,35,30,38,27,6,1,1
VH_114,77.0,5.83,955,359,78,129682,137872,NONE,0,12.92,84,3.53,34,35,40,39,42,13,0,3
VH_23,78.1,4.1,2369,371,84,88134,102432,P0171,1,14.61,92,11.95,35,29,37,40,27,8,0,2
VH_57,102.1,8.9,873,291,98,89040,103922,P0500,0,11.82,50,3.49,29,31,36,34,15,5,1,1
VH_94,102.6,4.54,2610,380,79,124351,134335,P0171,1,13.29,67,4.03,28,34,37,31,19,8,1,1
VH_432,88.9,3.88,1254,327,88,88651,94907,P0171,0,13.58,90,6.17,34,31,32,33,37,5,1,0
VH_464,103.6,6.48,1773,260,78,57386,61059,NONE,1,13.56,82,10.22,30,31,30,34,16,7,0,2
VH_214,92.1,8.82,3352,382,73,116375,124554,P0500,0,12.63,56,9.74,36,30,32,31,28,10,0,1
VH_399,73.9,6.13,2708,378,73,78655,90682,NONE,1,12.59,87,7.9,33,30,38,35,21,6,0,5
VH_6,76.8,8.75,2405,371,86,136752,138995,P0420,0,14.34,25,5.91,31,29,38,36,16,14,0,1
VH_238,83.6,8.07,2991,372,100,127853,140559,P0500,0,12.62,100,5.36,29,33,39,35,20,12,1,2
VH_359,71.3,8.54,2854,394,91,144000,148096,P0500,1,11.97,78,3.74,30,34,37,32,43,1,0,4
VH_190,70.9,1.83,2286,350,74,113775,126862,NONE,0,14.51,56,3.16,31,33,30,31,29,9,1,4
VH_27,90.8,8.7,2080,368,87,133398,142884,P0500,0,13.33,59,6.96,31,32,40,30,23,13,1,5
VH_77,87.6,2.92,1737,254,68,104400,105413,NONE,1,12.5,46,4.05,31,30,35,39,36,14,1,5
VH_9,97.7,1.86,2894,342,97,54926,56285,NONE,0,14.21,74,9.48,35,33,31,31,33,7,0,4
VH_85,78.4,3.28,2174,365,71,68036,78896,P0300,0,11.87,41,4.45,34,33,32,39,21,10,1,1
VH_262,86.8,7.86,1085,325,88,132375,133218,P0420,0,14.77,69,6.76,32,34,30,34,29,4,1,5
VH_137,94.5,1.28,1182,322,93,78645,88979,P0500,0,12.53,30,7.34,30,31,37,38,23,7,0,0
VH_397,81.0,2.24,2339,350,72,57677,71092,NONE,0,13.78,61,11.47,30,28,32,31,16,1,1,3
VH_138,96.6,7.35,2381,383,81,80792,95029,P0420,0,13.7,50,6.18,32,34,34,40,20,13,1,1
VH_350,96.1,3.56,1873,284,88,141944,150252,P0171,0,11.62,42,5.23,35,30,37,35,45,15,0,2
VH_231,92.9,6.26,3154,252,86,124081,132797,P0300,0,12.02,50,5.9,31,31,31,35,16,7,1,2
VH_114,75.4,4.06,2751,254,65,107627,112858,NONE,0,14.66,71,7.98,34,28,40,38,41,3,1,3
VH_456,71.6,2.69,3162,400,96,95709,105907,P0420,0,11.66,90,3.24,33,30,39,36,45,1,0,4
VH_242,109.2,1.16,2229,356,65,57136,64600,P0171,1,13.09,96,6.0,28,28,36,31,15,1,0,4
VH_217,102.2,8.82,1694,357,92,64035,69287,P0500,1,12.46,59,8.46,29,32,35,34,32,3,1,2
VH_117,78.5,7.33,1953,263,80,66381,80551,P0300,0,12.16,94,7.16,31,34,31,31,22,11,1,1
VH_299,85.3,2.87,2587,352,100,74992,75760,P0420,0,12.17,67,11.76,36,32,33,32,45,15,0,3
VH_429,89.1,3.4,975,257,60,69655,84404,NONE,0,11.62,64,7.74,29,28,39,31,33,3,0,5
VH_378,108.7,3.28,2289,265,100,88748,90239,P0420,0,13.9,28,5.32,31,31,34,33,30,2,0,5
VH_264,82.0,6.11,3108,369,84,116039,130389,P0500,0,13.22,38,5.67,36,30,34,40,41,4,0,2
VH_432,87.9,2.88,908,285,64,113421,122597,NONE,1,13.34,62,10.51,34,33,34,31,39,6,1,3
VH_116,78.8,3.22,3301,276,61,60235,73731,NONE,0,14.38,40,7.48,34,32,35,33,17,3,0,1
VH_17,100.2,7.51,2651,353,90,136365,146302,NONE,0,13.0,88,3.31,30,33,34,38,34,9,1,0
VH_180,92.4,2.34,1998,347,72,82908,97468,P0420,0,11.85,92,4.26,36,29,33,36,37,3,0,2
VH_322,100.4,8.05,2805,350,98,66920,77464,NONE,0,13.11,36,7.88,35,32,36,32,16,13,1,5
VH_368,104.4,6.15,3306,320,66,54198,64115,P0500,0,13.72,36,4.62,28,31,38,34,39,9,0,2
VH_237,103.9,6.77,1366,311,71,114868,116047,P0171,0,13.94,60,7.01,33,31,34,37,42,6,1,4
VH_254,98.9,2.57,899,272,80,103259,114032,P0420,0,13.69,75,7.17,33,35,33,40,38,14,0,0
VH_462,75.3,7.12,1384,364,69,102559,113073,P0420,0,13.29,34,8.77,33,33,30,38,21,4,0,3
VH_22,82.6,1.4,2273,308,65,111533,120902,P0171,0,12.98,88,11.66,29,29,32,40,41,4,1,1
VH_261,80.4,4.01,3380,286,71,139252,140478,NONE,1,12.35,65,6.68,33,33,39,30,45,10,1,5
VH_276,98.1,5.75,3209,258,79,111108,118971,P0300,0,13.91,80,11.2,31,32,40,32,25,2,1,4
VH_447,96.1,6.51,1974,365,75,82721,87449,P0171,0,14.76,72,5.18,33,36,30,32,33,13,1,1
VH_33,100.8,1.61,1266,311,60,104108,110143,P0500,0,12.98,96,9.1,28,29,39,35,22,15,1,2
VH_334,81.3,1.16,1857,386,70,90417,97912,P0300,0,14.72,27,7.6,32,33,39,35,33,10,0,2
VH_41,78.6,8.98,1749,394,77,120694,124393,NONE,0,13.2,33,7.84,34,30,30,39,41,13,0,5
VH_432,77.4,5.97,3434,332,82,113668,116364,NONE,0,13.25,74,3.76,31,35,35,37,23,9,1,3
VH_263,85.2,2.27,1509,371,63,56154,68987,NONE,0,11.97,90,6.75,28,35,30,37,25,7,1,1
VH_354,102.0,3.64,3451,308,70,128324,135723,P0420,0,13.19,92,7.67,29,34,40,35,30,5,1,4
VH_114,88.0,1.31,3294,389,70,125816,140301,P0420,0,14.1,43,9.67,36,31,30,33,22,3,1,5
VH_180,103.1,4.06,1404,347,74,52972,62495,NONE,0,13.46,22,8.08,36,31,38,34,32,15,0,0
VH_434,97.2,1.21,3439,389,82,66859,68070,P0500,0,12.05,90,7.2,28,35,40,34,15,2,1,1
VH_214,74.0,1.34,830,327,89,76296,81944,P0500,0,14.76,39,4.6,31,28,30,32,22,3,1,0
VH_311,70.6,5.15,3096,349,92,68975,83684,P0500,1,13.47,36,3.65,31,28,32,33,18,6,1,1
VH_133,73.7,5.92,1873,348,89,83180,84606,P0500,1,13.26,80,9.23,31,34,40,40,39,1,1,2
VH_197,98.2,2.23,1937,287,66,64098,66532,P0171,1,13.59,41,10.3,36,35,35,36,42,4,1,3
VH_151,90.4,7.17,1656,380,97,111424,119778,P0300,0,13.56,26,9.75,33,31,33,37,25,2,1,3
VH_483,72.7,3.22,1013,372,97,131203,140214,P0420,0,12.28,68,8.89,29,31,32,40,38,13,1,3
VH_474,79.8,8.83,1823,311,100,99235,101415,NONE,0,13.02,44,3.62,29,30,37,32,32,2,0,3
VH_125,107.1,4.63,856,334,85,89100,102600,P0300,0,13.67,27,6.64,31,33,37,30,38,8,1,5
VH_498,75.1,5.16,1769,250,83,83915,96595,P0500,0,14.15,71,5.42,28,36,34,35,33,6,0,3
VH_377,79.4,2.72,3418,391,85,117874,120384,P0300,0,12.45,86,11.01,29,29,30,30,21,13,0,4
VH_431,79.4,4.37,1413,283,85,77492,78311,P0500,1,14.43,97,5.79,31,35,39,40,44,2,0,2
VH_198,71.5,3.74,1617,375,62,127574,136929,P0500,0,12.79,79,11.44,30,32,33,37,34,14,1,5
VH_328,98.5,4.53,992,291,70,54783,60007,NONE,0,13.76,91,11.67,34,30,40,34,16,13,1,3
VH_237,100.8,5.27,818,317,100,76622,88021,NONE,0,13.23,71,3.67,36,33,40,32,45,9,0,0
VH_283,71.2,3.68,887,343,76,61102,70361,P0300,0,12.51,64,11.09,34,28,30,36,45,15,0,5
VH_128,71.2,5.28,1108,313,74,78940,85666,P0500,0,13.81,57,5.63,33,30,33,36,24,11,0,5
VH_220,88.1,1.33,2046,328,60,100130,113667,P0500,0,14.25,78,3.13,31,30,38,30,43,9,0,4
VH_77,106.4,2.65,2169,294,80,87999,101131,P0500,0,13.47,72,8.8,35,32,36,38,24,9,1,5
VH_337,109.4,1.94,1357,347,68,71891,85878,NONE,1,13.91,70,6.21,34,28,32,31,21,8,0,2
VH_302,89.7,2.48,842,353,71,142228,154415,NONE,0,14.14,34,3.51,30,32,32,33,16,12,1,4
VH_471,76.5,2.38,3167,371,94,90927,96933,NONE,0,11.64,52,7.37,32,35,38,38,30,7,0,5
VH_453,100.5,1.32,2159,279,71,66300,80254,P0171,0,12.96,94,6.36,29,34,39,39,32,11,1,5
VH_367,91.6,7.22,3262,296,64,56522,63995,P0500,0,12.55,69,5.15,30,34,38,30,18,7,0,3
VH_438,100.8,1.04,1570,360,91,71257,76755,P0500,0,13.52,60,3.01,35,36,34,40,35,5,1,0
VH_481,101.9,7.62,1874,276,88,65379,68272,NONE,0,13.34,52,4.44,30,35,34,33,28,4,1,3
VH_268,78.6,4.25,2367,339,89,67283,72447,NONE,0,12.97,48,5.25,29,31,39,35,27,13,1,5
VH_482,72.4,8.46,3491,258,93,108148,117118,P0500,1,12.8,74,3.45,29,31,30,39,36,14,0,1
VH_401,107.5,4.4,1008,337,97,144475,157819,P0300,0,14.59,25,9.19,33,35,30,34,29,9,0,3
VH_402,74.4,2.44,2707,267,89,102511,109336,P0500,0,12.9,24,4.03,33,33,31,38,20,14,1,0
VH_410,106.1,6.29,2175,340,60,114428,127821,P0420,0,12.65,45,9.62,34,30,39,31,41,10,0,5
VH_67,106.2,2.29,2867,376,80,128739,131310,P0420,1,14.6,54,6.7,36,28,32,32,19,4,0,5
VH_355,89.7,2.7,1952,321,99,94705,98537,NONE,0,13.64,60,9.26,29,29,31,38,44,7,1,2
VH_467,83.6,7.04,3317,384,86,69097,78041,NONE,0,14.63,76,5.73,28,28,33,37,29,8,1,3
VH_59,102.2,7.62,2847,332,92,128812,136002,P0171,0,12.9,23,5.38,31,28,35,39,44,3,1,5
VH_337,74.5,1.09,3475,291,94,101727,105835,P0500,0,12.31,75,8.14,30,33,31,40,23,12,0,5
VH_91,100.9,6.92,2592,322,68,70253,82006,NONE,0,13.46,36,5.41,35,28,33,39,25,2,1,4
VH_240,87.8,7.5,2217,322,79,117442,129149,NONE,1,13.88,62,4.83,31,34,31,35,38,4,0,5
VH_109,80.1,7.56,2966,326,82,83277,90183,NONE,0,13.31,87,3.42,28,36,40,40,28,3,1,3
VH_110,89.8,4.27,3252,279,97,113437,116552,NONE,0,14.05,41,10.0,32,29,37,39,42,4,0,0
VH_430,71.4,4.52,2360,259,64,95929,102147,NONE,0,14.09,64,6.24,29,28,34,31,17,3,1,3
VH_283,86.7,8.73,2914,265,63,108095,114708,P0420,0,14.77,49,8.55,29,34,33,37,42,7,0,2
VH_57,87.6,5.71,3498,347,64,138320,148283,P0420,0,13.03,99,10.68,34,31,36,35,34,9,0,5
VH_6,87.0,7.29,2104,377,71,64646,69829,P0500,0,12.62,56,6.91,35,31,32,33,19,6,1,2
VH_374,84.7,4.77,1801,377,66,80043,87747,P0171,1,13.22,56,5.56,33,34,35,35,40,14,1,2
VH_470,93.3,3.94,1839,383,73,52150,63626,NONE,0,14.68,79,6.93,32,34,38,37,41,15,1,1
VH_37,84.9,8.88,1471,321,81,61332,64673,P0500,0,13.96,89,4.98,36,29,35,36,30,3,1,4
VH_388,73.1,1.63,3316,339,64,58299,61060,P0300,0,12.86,58,5.83,31,29,37,30,36,7,1,5
VH_370,86.0,5.41,955,381,99,52095,63751,P0300,0,11.92,51,6.24,33,36,32,36,25,1,0,0
VH_182,74.7,6.63,1774,327,67,100039,111392,NONE,1,12.54,60,3.09,29,33,35,33,33,9,0,4
VH_448,109.1,3.09,2768,330,97,88564,89300,P0300,0,12.33,43,5.9,34,36,33,40,39,13,1,3
VH_116,86.0,6.0,1488,340,73,130449,143045,P0171,1,14.41,22,7.13,28,34,36,31,16,14,1,0
VH_339,91.7,7.58,2272,304,68,70149,81257,P0300,0,13.41,41,8.58,32,35,32,38,41,11,0,0
VH_29,89.9,4.01,2498,299,70,57280,70997,P0500,0,12.27,81,6.23,31,32,31,35,26,8,0,3
VH_287,71.3,7.34,2646,383,70,112851,124400,P0420,1,13.56,95,10.88,28,29,33,40,24,10,0,1
VH_294,96.5,5.54,1790,350,76,108693,114233,NONE,0,13.1,93,8.04,35,32,34,39,35,9,0,1
VH_281,71.2,5.54,1673,259,60,108880,112153,NONE,0,12.78,49,8.92,33,35,31,35,20,5,1,1
VH_200,72.9,7.98,2291,398,88,71092,76002,P0300,0,13.11,39,4.75,31,29,32,34,26,1,0,4
VH_163,109.8,4.96,2380,384,89,143657,151660,NONE,0,12.56,66,5.62,30,31,40,32,23,14,1,4
VH_40,72.9,8.0,1790,273,90,134318,145642,P0500,0,12.33,42,7.13,34,30,31,32,22,5,1,0
